County FIPS,County Area km2,County Available area km2,Percent County Land Available,Average Available DNI kWh/m2day
1113,1676.2059,591.0327,35.26014913,5.131880576
1115,1692.9405,490.2849,28.96055118,4.93625254
1117,2096.7579,599.2137,28.57810623,4.962198251
1119,2365.5807,832.7043,35.20084096,5.053989183
1121,1969.0938,644.7843,32.74523032,4.96307903
1123,1984.4595,524.1834,26.41441662,5.07972108
1125,3499.8156,826.4835,23.61505846,5.009566717
1127,2085.3693,611.4933,29.32302207,4.938691799
1129,2819.4885,798.9921,28.33819326,5.049901562
1131,2350.1421,633.7764,26.96757783,5.099101656
1133,1636.5969,250.9056,15.33093458,4.934217136
4001,29055.7044,17505.6552,60.24860027,7.235088655
4003,16103.1888,10815.4359,67.16331799,7.590815524
4005,48332.2788,23632.3818,48.89564984,7.3429912
4007,12420.3213,1345.7097,10.83474145,7.271108362
4009,12020.0193,5880.5352,48.92284324,7.449011256
4011,4784.589,837.8721,17.51189287,7.533206369
4012,11690.8272,6967.215,59.59556908,7.478340173
4013,23889.978,10206.6804,42.72369108,7.436855345
4015,34862.7321,14797.5174,42.44508823,7.389126728
4017,25793.9154,16510.3353,64.00864329,7.364831216
4019,23800.1733,13951.2699,58.61835426,7.578119276
4021,13919.9472,9675.774,69.51013435,7.434887505
4023,3206.709,894.2562,27.88703933,7.478290067
4025,21051.3735,6742.7559,32.0300046,7.398996527
4027,14294.4345,3882.6702,27.16211124,7.530137626
5001,2677.3659,1541.8593,57.58866579,5.076898026
5003,2435.7753,973.4499,39.96468393,5.086670051
5005,1519.4142,249.7473,16.43707818,4.996420394
5007,2289.5946,979.2009,42.76743577,5.093462515
5009,1559.1123,563.9463,36.17098653,5.048605777
5011,1691.1828,439.2873,25.97515183,5.005017425
5013,1637.4393,340.6941,20.80651784,4.985308956
5015,1653.8742,551.9583,33.37365684,5.049907841
5017,1788.7311,1264.7664,70.70746408,5.131788029
5019,2286.6138,547.0173,23.92259244,4.935440599
5021,1661.229,1293.6186,77.87117851,4.965563535
5023,1532.8845,407.3247,26.57243256,4.977080756
5025,1550.8746,279.6201,18.02983297,4.99375076
5027,1985.7717,391.1976,19.70002896,5.027223373
5029,1467.7281,611.1288,41.63773931,4.981376312
5031,1845.9819,1507.8636,81.6835528,4.992759728
5033,1562.1417,452.466,28.9644659,5.044618332
5035,1648.1718,1351.9224,82.02557525,4.974625114
5037,1611.8352,1291.4397,80.12231648,5.001726826
5039,1729.7793,353.403,20.43052544,4.977660555
5041,2122.443,1289.8926,60.77395718,5.147005639
5043,2164.6926,795.9384,36.76911909,5.060745644
5045,1719.9135,825.3819,47.9897332,4.979375656
5047,1605.2013,608.8608,37.93049507,5.047248297
5049,1606.7646,570.8475,35.52776181,4.997041078
5051,1902.8034,215.8407,11.3433001,4.909974481
5053,1639.7559,351.7992,21.45436403,4.974054384
5055,1501.0677,1070.9739,71.34747487,4.976121964
5057,1919.7972,816.0102,42.50502084,5.007871494
5059,1611.4302,416.016,25.81656965,4.924145249
5061,1541.6568,664.3377,43.09245093,4.954990673
5063,1998.5454,864.8613,43.27453857,4.982706958
5065,1512.4158,411.642,27.21751518,4.984095828
5067,1661.3829,1326.1239,79.82048569,5.016949102
5069,2366.4879,1355.8833,57.29517146,5.074911615
5071,1768.0923,375.8481,21.25726694,4.988178919
5073,1411.4655,547.1631,38.76560213,5.053767968
5075,1534.3911,1030.1337,67.13631877,5.020954968
5077,1604.3751,1215.2025,75.74304164,5.035502883
5079,1482.2433,848.7423,57.26066024,5.10026741
5081,1462.8762,653.3379,44.66118869,5.038367448
5083,1895.1084,625.5711,33.00977928,4.992084914
5085,2079.1242,1466.9019,70.55383704,5.042275385
5087,2167.4385,465.7581,21.48887269,5.083665328
5089,1658.5236,309.3552,18.65244486,5.020240626
5091,1651.4766,901.3032,54.57559617,5.078456305
5093,2382.1371,2121.552,89.06086891,4.944518593
5095,1609.2675,926.7696,57.58953064,5.047863848
5097,2072.6118,39.7224,1.91653835,4.892253263
5099,1607.0967,487.782,30.3517517,5.000662571
5101,2132.4384,111.4965,5.228591832,5.053784962
5103,1917.027,364.4757,19.01254912,4.995361024
5105,1451.6739,236.277,16.27617608,4.95742818
5107,1883.7441,1427.9733,75.8050576,5.067946033
5109,1590.2325,497.502,31.28485929,4.910978671
5111,1977.8823,1640.2662,82.93042513,4.975792239
5113,2233.8342,504.0873,22.56601229,4.91855093
5115,2152.0647,524.3859,24.36664195,4.993266192
5117,1750.005,1119.2499,63.95695441,5.035707235
5119,2092.068,658.2384,31.46352795,5.009179711
5121,1699.0074,741.1338,43.62157575,4.982887713
5123,1664.1774,1257.1848,75.54391737,5.004671538
5125,1891.8765,379.0962,20.03810502,4.946211273
5127,2325.3804,241.6554,10.39208037,4.970113629
5129,1730.9457,323.0685,18.66427699,5.041960386
5131,1417.2975,497.5344,35.10444349,5.054459332
5133,1506.0006,575.505,38.2141282,4.956113582
5135,1570.6143,412.8732,26.28737049,4.97308385
5137,1578.4227,223.7463,14.17530931,5.00264888
5139,2732.8347,557.6931,20.40712891,5.006192503
5141,1875.9033,365.0994,19.4625917,4.980995252
5143,2467.0413,895.5198,36.29934367,5.093916587
5145,2698.839,1397.7117,51.78936943,4.973239567
5147,1538.4087,1108.1124,72.02977986,5.012336116
5149,2457.6453,534.6486,21.75450623,4.967907614
6001,1928.1321,259.7589,13.47204893,6.636092488
6003,1924.8111,42.2253,2.193737349,7.10893919
6005,1569.5532,430.9848,27.45907561,6.526148699
6007,4343.6331,1725.6645,39.72859724,6.368550635
6009,2685.4254,620.8974,23.1210072,6.693913951
6011,2995.1289,1824.8571,60.92749798,6.542674186
6013,1915.893,281.8881,14.71314421,6.620718083
6015,2627.1945,82.2879,3.132158658,4.449122945
6017,4626.8091,318.6783,6.887647472,6.577952876
6019,15568.8723,6885,44.22285614,6.863183682
6021,3436.9272,1865.0574,54.26525764,6.431006237
6023,9285.597,399.1275,4.298350445,4.7376414
6025,11607.3891,492.9741,4.247071376,7.487342633
6027,26488.0044,624.7611,2.358656736,7.546897745
6029,21141.2025,7655.5368,36.21145391,7.071989635
6031,3604.014,3123.1008,86.65617836,6.92881458
6033,3443.0832,470.772,13.67297775,6.739684274
6035,12225.0222,4619.511,37.78734242,6.57956308
6037,10580.1147,245.4219,2.319652546,7.466261263
6039,5576.8905,2534.9355,45.45428138,6.734958285
6041,1367.0532,153.2844,11.21276041,5.937561298
6043,3788.7507,649.782,17.15029706,6.775776864
6045,9099.5562,617.706,6.788309083,6.188332284
6047,5124.4812,3598.5789,70.22328231,6.763399359
6049,10886.4,2689.0056,24.70059524,6.23709967
6051,8111.2752,1213.4286,14.95977599,7.360024765
6053,8585.2791,2133.216,24.84736926,6.7207137
6055,2037.3039,428.7978,21.0473165,6.472091125
6057,2522.2428,160.7931,6.375004817,6.539586923
6059,2066.0184,82.2231,3.979785466,6.623836075
6061,3890.7378,606.5685,15.59006366,6.495402417
6063,6768.765,393.174,5.808651948,6.728174701
6065,18914.9094,1745.2746,9.226978375,7.313942432
6067,2537.9082,1257.3549,49.54296219,6.541151782
6069,3601.3491,884.0178,24.54685107,6.922199142
6071,52072.0893,1251.5472,2.403489502,7.61571153
6073,10974.4065,1099.8261,10.02173648,7.230151494
6075,123.2739,1.1421,0.926473487,5.490070922
6077,3690.684,2400.8724,65.05223422,6.613673095
6079,8604.8163,2568.5343,29.84996089,7.172795401
6081,1174.6782,79.4205,6.761043152,5.647559408
6083,7121.8845,1169.2431,16.41760829,6.959260067
6085,3363.8976,377.6706,11.22717291,6.656320722
6087,1155.7647,121.1436,10.48168369,6.099991976
6089,9964.6767,1674.4158,16.80351356,6.274149179
6091,2491.9569,189.7587,7.61484679,6.821886712
6093,16441.0884,1820.9124,11.07537625,6.182995009
6095,2178.5031,1147.0086,52.65122643,6.631112382
6097,4115.1321,911.1852,22.14230741,6.175626889
6099,3921.0318,2482.5771,63.31438322,6.680907498
6101,1575.9603,1313.415,83.34061461,6.509932902
6103,7671.8826,2809.2582,36.61758588,6.35910049
6105,8307.6111,87.4881,1.053107794,6.10932784
6107,12531.9393,4108.8951,32.78738431,6.787340869
6109,5891.0652,369.0765,6.265021477,6.766281576
6111,4809.6018,577.4166,12.005497,6.920997952
6113,2651.0409,1846.5165,69.65250894,6.648186037
6115,1667.8224,716.0481,42.93311446,6.427790636
8001,3065.0238,2628.9522,85.77265208,6.266478947
8003,1873.206,1186.4151,63.33607195,7.086491934
8005,2086.1631,1654.2468,79.29613941,6.333411481
8007,3510.5238,296.9784,8.459660635,6.57759928
8009,6623.5158,3861.3591,58.29772611,6.654673922
8011,3991.4289,3728.8755,93.42206998,6.656875281
8013,1917.8775,396.5436,20.67616936,5.472668314
8014,86.832,40.0869,46.16604478,5.855035361
8015,2628.6282,293.8275,11.17797869,6.3480306
8017,4613.9787,4464.1611,96.7529629,6.482539959
8019,1026.8856,8.5941,0.836909194,5.747257304
8021,3343.7043,1319.328,39.45707759,7.047427001
8023,3188.2815,1684.9944,52.84961193,6.999227589
8025,2072.7738,2031.5529,98.01131701,6.6916503
8027,1916.4924,649.3203,33.88066136,6.30799022
8029,2974.8222,849.3417,28.55100718,6.218162259
8031,401.1606,27.4428,6.84085127,6.197302243
8033,2766.7332,585.549,21.16391273,6.724333103
8035,2183.0391,857.9277,39.29969463,6.177023896
8037,4381.8084,283.4433,6.468637469,5.826893664
8039,4794.1389,4401.0378,91.8003815,6.403501467
8041,5515.6059,3690.9513,66.91832895,6.52525368
8043,3972.8475,955.3545,24.0470972,6.459339438
8045,7655.4639,754.9281,9.861297889,5.974573771
8047,389.1321,7.3791,1.896296913,5.842414929
8049,4842.1071,595.2933,12.2940961,5.520668227
8051,8442.5571,659.0322,7.806073352,6.248115459
8053,2908.9368,13.1625,0.452484908,6.20752
8055,4126.6746,2277.8658,55.19858047,6.628341322
8057,4198.1814,1543.4145,36.76388305,5.539941064
8059,2004.8715,145.5894,7.261782114,5.628560699
8061,4625.6265,4554.8244,98.46935112,6.585029467
8063,5598.5985,5580.4464,99.67577421,6.334610259
8065,994.3236,67.8051,6.819218613,6.088835265
8067,4401.945,1094.8122,24.8711013,6.8119905
8069,6822.1926,1539.486,22.56585368,5.567370567
8071,12368.7729,6849.8055,55.37983077,6.756998622
8073,6698.9835,6404.832,95.60901292,6.527472531
8075,4778.2872,4627.4652,96.84359701,5.984489946
8077,8653.392,1867.2363,21.57808522,6.318690846
8079,2273.427,0.9558,0.042042256,6.593644068
8081,12304.7667,6537.4371,53.12930557,5.877953663
8083,5283.1845,1895.6106,35.88007574,6.921294343
8085,5809.0203,1393.767,23.99315079,6.258096995
8087,3351.0915,3223.7514,96.20004109,6.110771544
8089,3288.5838,1871.7561,56.91678284,6.717406277
8091,1404.4347,133.5609,9.509940192,5.911585299
8093,5725.6389,1560.5055,27.25469641,6.537010148
8095,1782.1134,1773.7947,99.53321152,5.965275473
8097,2520.5418,55.1448,2.187815334,5.663133079
8099,4258.818,4165.3035,97.80421469,6.511927601
8101,6210.0999,4730.1327,76.16838338,6.640499069
8103,8347.2363,1576.0737,18.88138353,6.009105239
8105,2362.9077,842.7726,35.66675922,6.870835976
8107,6133.4091,959.2749,15.64015842,5.344398669
8109,8210.8647,2176.0731,26.50236217,6.728269167
8111,1005.696,8.7804,0.87306701,6.058238007
8113,3337.6536,869.0328,26.03723766,6.485607897
8115,1422.927,1392.1227,97.83514544,5.921006243
8117,1603.8405,4.6899,0.292416858,5.682124352
8119,1447.632,146.7963,10.14044315,6.402390885
8121,6537.0159,6500.3796,99.4395562,6.206077723
8123,10403.2431,6849.7245,65.84220357,6.000274607
8125,6134.9319,5884.9902,95.92592544,6.098143906
9001,1670.0013,170.9019,10.23363874,4.521278734
9003,1943.9352,269.9568,13.88712957,4.474651044
9005,2446.5969,340.2729,13.9080083,4.471579185
9007,991.5291,125.6148,12.6687961,4.538773536
9009,1601.4915,173.7936,10.85198392,4.52651566
9011,1780.1451,301.7574,16.95128111,4.556820207
9013,1080.4023,188.1954,17.41901142,4.530553499
9015,1349.9136,243.9477,18.07135657,4.532893382
10001,1544.5971,796.3839,51.55932897,4.648984225
10003,1122.8463,373.1508,33.23258045,4.555408092
10005,2448.9054,1361.5695,55.59910562,4.686138136
11001,159.327,1.1583,0.726995425,4.446223776
12001,2509.2585,999.1188,39.81729264,5.226996303
12003,1525.4811,380.3193,24.93110534,5.088282112
12005,1991.0772,589.1535,29.58968643,5.203579982
12007,778.2237,326.1222,41.90597125,5.184660722
12009,2728.7847,632.529,23.17987931,5.33675874
12011,3170.8827,91.7082,2.89219781,5.238295354
12013,1487.3868,530.4528,35.66340645,5.15530937
12015,1839.3237,726.327,39.48880776,5.484633991
12017,1629.4284,573.6501,35.20560339,5.490625662
12019,1666.818,502.6455,30.15599184,5.117111595
12021,5284.6506,657.4689,12.44110443,5.348664761
12023,2075.5278,789.6933,38.04783053,5.208890792
12027,1656.2718,1172.6856,70.80272694,5.460861469
12029,1851.9111,484.4448,26.15918226,5.28204588
12031,2187.1539,347.5791,15.89184465,5.069890471
12033,1727.163,640.9854,37.11203864,5.085370764
12035,1310.8068,395.5311,30.17462985,5.152142696
12037,1431.027,110.646,7.731929586,5.298007321
12039,1368.8433,415.2141,30.33320907,5.217756384
12041,920.0061,552.0717,60.0073956,5.273593908
12043,2556.1089,1381.536,54.04840146,5.41100129
12045,1455.8292,167.8968,11.5327265,5.211806252
12047,1344.276,569.187,42.34152808,5.178500213
12049,1653.2829,1105.0587,66.84026672,5.4347484
12051,3081.5964,1892.9133,61.42638601,5.354559315
12053,1266.7185,410.4837,32.40528184,5.348400655
12055,2864.6784,1639.5696,57.2339848,5.401159493
12057,2769.795,868.9923,31.37388507,5.459183561
12059,1266.5322,525.3903,41.48258528,5.22763594
12061,1332.5229,586.0674,43.98178823,5.287603588
12063,2472.4116,1293.9507,52.33556985,5.272787533
12065,1584.5544,387.5202,24.45609946,5.214010284
12067,1419.1848,475.5753,33.51045614,5.211152896
12069,2996.5059,1008.5472,33.65744082,5.329896074
12071,2122.848,511.92,24.11477411,5.453366456
12073,1817.7291,324.2835,17.84003458,5.187521918
12075,2942.3088,1276.5924,43.38743778,5.332904368
12077,2183.7276,185.1255,8.477499666,5.118198206
12079,1853.685,724.1562,39.0657636,5.226264513
12081,1949.184,989.1558,50.7471742,5.476176894
12083,4306.2759,1535.8815,35.6661193,5.338757324
12085,1704.0294,705.4371,41.39817658,5.200406586
12086,5132.4111,348.7617,6.795279903,5.3275911
12087,2663.4258,0.9315,0.034973754,5.828695652
12089,1691.0208,518.5134,30.66274525,5.053680914
12091,2432.5191,467.2971,19.21041853,5.102285972
12093,2309.9256,1203.984,52.12219822,5.311038348
12095,2598.3342,571.698,22.00248144,5.247639841
12097,3900.6198,1884.141,48.30363113,5.313295516
12099,5734.638,2175.8868,37.94287974,5.227305009
12101,1980.7092,747.8811,37.75824841,5.363861325
12103,751.842,19.9017,2.647058824,5.563219373
12105,5206.9635,2347.3962,45.08186393,5.412783521
12107,2141.6238,736.0146,34.36712834,5.150638743
12109,1717.4511,515.6784,30.02579811,5.158136309
12111,1490.0436,862.6581,57.89482267,5.225792809
12113,2650.4739,939.5433,35.44812496,5.085171174
12115,1495.4868,412.6464,27.59278116,5.539681807
12117,894.4911,109.8603,12.28187737,5.210652511
12119,1501.8048,578.583,38.5258457,5.367687806
12121,1792.8621,1165.8168,65.02545846,5.245951448
12123,2719.1295,832.1535,30.60367298,5.274441914
12125,646.8174,273.9501,42.35354522,5.166638183
12127,3158.4735,655.9542,20.76807673,5.177826925
12129,1593.3429,111.0024,6.966635995,5.170504962
12131,2766.8142,839.6541,30.34732509,5.163054379
12133,1595.4894,693.5625,43.47020419,5.191125606
13001,1326.6099,632.8935,47.70758156,5.206518718
13003,892.2636,384.9201,43.13972911,5.250468635
13005,740.3076,380.1816,51.35454506,5.238124467
13007,904.2597,440.2269,48.68368014,5.349196305
13009,694.9233,228.9627,32.9479095,5.135282131
13011,605.6694,210.0897,34.68719073,5.143009986
13013,421.9533,202.3461,47.95461962,5.090086866
13015,1217.6082,427.3722,35.09932013,4.875218149
13017,657.5904,247.0419,37.56774734,5.279319978
13019,1185.921,520.4898,43.88907861,5.302686981
13021,660.1581,192.1158,29.10148342,5.147009444
13023,567.5508,295.4718,52.06085517,5.232505894
13025,1158.2028,394.3161,34.04551431,5.089558144
13027,1289.2365,623.0763,48.32909245,5.293350363
13029,1155.1248,185.8626,16.09026142,5.091952846
13031,1783.5228,887.679,49.77110469,5.195138151
13033,2162.4894,1092.7791,50.53338527,5.205778476
13035,486.9234,201.1797,41.31649865,5.082402867
13037,734.5404,331.533,45.13475365,5.291515026
13039,1689.9435,246.8394,14.60636998,5.10372383
13043,644.679,343.2942,53.25040834,5.227980511
13045,1304.7399,528.5007,40.50621124,4.975187212
13047,420.8274,126.7002,30.1074027,4.766215318
13049,2026.3041,403.4205,19.90917849,5.05916916
13051,1198.2411,150.0849,12.52543416,5.099698311
13053,650.6163,26.487,4.071063083,5.137510703
13055,812.1222,167.9859,20.68480581,4.787266021
13057,1125.0009,206.4042,18.34702532,4.959996076
13059,313.5429,86.1192,27.46648066,5.100990406
13061,562.5288,187.3773,33.30981454,5.258289457
13063,373.9041,33.372,8.925283248,5.045934466
13065,2134.1151,528.0309,24.74238151,5.120289313
13067,892.377,43.5456,4.879731324,4.950645461
13069,1560.789,747.6867,47.90440604,5.265956103
13071,1441.7838,746.7876,51.7960876,5.332608465
13073,796.8132,199.6488,25.05591022,5.125449124
13075,603.9927,324.2268,53.68058256,5.344755171
13077,1154.6955,360.8631,31.25179755,5.027131378
13079,845.4699,324.1782,38.34296171,5.12340013
13081,727.704,403.5339,55.4530276,5.308577049
13083,451.089,104.8059,23.23397378,4.768054718
13085,555.2064,92.5425,16.66812558,5.0133593
13087,1613.9088,733.1877,45.42931422,5.314777556
13089,702.3267,32.1246,4.574025165,4.999170449
13091,1303.0713,585.4275,44.92674346,5.206957869
13093,1029.0483,600.8013,58.38416914,5.294182115
13095,866.5704,290.466,33.51903088,5.286810653
13097,520.6842,98.6742,18.95087272,4.953238385
13099,1337.4315,629.5077,47.06840687,5.317734473
13101,1089.6363,243.2187,22.32109007,5.131058714
13103,1250.5752,400.4316,32.01979377,5.098377903
13105,969.3189,372.8106,38.4610885,5.116186069
13107,1787.2974,864.1242,48.34809249,5.189021203
13109,483.9831,205.6671,42.49468628,5.154253082
13111,1016.0883,29.8404,2.936792009,4.833952226
13113,516.3426,153.9891,29.82304772,5.040032087
13115,1342.9314,397.3455,29.58792236,4.840874121
13117,640.0053,131.6898,20.57636085,5.034327101
13119,690.3225,358.1496,51.88149017,5.180715578
13121,1384.0065,165.888,11.98607087,4.990626953
13123,1116.2772,50.1066,4.488723769,4.893988038
13125,374.2038,126.2223,33.73089744,5.13904768
13127,1123.6158,178.5807,15.89339523,5.128142151
13129,927.2151,368.4609,39.73844904,4.820087714
13131,1192.077,553.1571,46.40279948,5.310627023
13133,1052.1009,230.0076,21.86174349,5.11673616
13135,1131.1326,85.6413,7.571287398,5.04663577
13137,722.7468,154.7748,21.41480253,5.121279045
13139,1112.0247,320.5089,28.8221026,5.141593925
13141,1237.4937,360.45,29.12742101,5.117387416
13143,733.3902,246.24,33.57557818,4.957307566
13145,1224.9792,317.3661,25.90787664,5.094553738
13147,665.2692,352.674,53.01222422,5.18458475
13149,779.8599,237.0384,30.39499787,4.998427419
13151,845.6805,264.0519,31.2236004,5.060526397
13153,984.1581,303.8229,30.87135085,5.201744381
13155,939.6,493.4439,52.51637931,5.33139152
13157,888.6267,427.7286,48.13366513,5.113849184
13159,967.302,255.8466,26.44950595,5.116955297
13161,868.7088,406.2312,46.76264359,5.245207768
13163,1371.9294,645.3108,47.03673527,5.196702691
13165,912.9915,426.7566,46.74266956,5.213874274
13167,793.9458,333.7443,42.03615662,5.186753149
13169,1024.0749,255.0609,24.90646924,5.12407825
13171,481.3425,210.9969,43.83508624,5.109302852
13173,517.4766,191.4192,36.99089002,5.25512737
13175,2119.9158,848.1672,40.00947585,5.198638647
13177,937.0323,449.8011,48.0027316,5.273716843
13179,1358.6211,158.5818,11.67226094,5.111970579
13181,666.5004,203.7879,30.57581061,5.12402679
13183,1045.9611,247.9167,23.70228683,5.120247329
13185,1322.3169,491.6214,37.17878823,5.268673674
13187,736.1766,59.7294,8.113460819,5.039473827
13189,689.7555,232.4376,33.6985497,5.15417201
13191,1164.5775,137.8701,11.83863676,5.129866048
13193,1051.542,450.3033,42.82313973,5.189928588
13195,739.6596,362.8476,49.05602523,5.132281454
13197,951.669,363.2931,38.17431271,5.150047045
13199,1308.96,445.0707,34.00185644,5.06021548
13201,734.6781,485.2305,66.04668085,5.371042818
13205,1330.8381,773.0154,58.08485645,5.338138818
13207,1031.4945,335.5668,32.53209784,5.090504248
13209,633.8979,246.3615,38.86453954,5.205859938
13211,918.4509,408.2805,44.45316565,5.108877889
13213,897.885,249.8283,27.8240866,4.778730344
13215,572.3784,65.9745,11.52637835,5.091647637
13217,723.2004,279.4743,38.64410197,5.085632844
13219,482.6142,227.0754,47.05112282,5.100937076
13221,1144.8135,421.7022,36.83588637,5.098061926
13223,814.1391,178.1271,21.8791973,4.943845664
13225,391.797,206.1126,52.6069878,5.201555844
13227,602.6967,111.9015,18.56680151,4.929734347
13229,888.9588,413.0757,46.46736159,5.194710669
13231,568.1826,246.5721,43.39662989,5.093345816
13233,808.4448,290.4093,35.92197018,4.89115862
13235,650.5434,325.1907,49.98754887,5.274750044
13237,934.1487,241.0479,25.80401814,5.142714473
13239,415.8702,96.6492,23.24023217,5.187707006
13241,976.4712,0,0,
13243,1115.8722,437.2218,39.18206762,5.248436585
13245,850.9617,207.4815,24.38200215,5.13530002
13247,342.0954,86.2164,25.20244353,5.046493799
13249,434.6217,134.4276,30.92979481,5.17165341
13251,1698.8859,760.8978,44.7880461,5.190983308
13253,664.4511,402.3027,60.54662262,5.358187529
13255,516.9744,201.9735,39.06837553,5.07884219
13257,477.0657,99.0468,20.76166868,5.191921001
13259,1200.825,290.1339,24.16121417,5.18375164
13261,1276.0578,612.3519,47.98778707,5.254883662
13263,1022.3253,272.7918,26.68346367,5.113707168
13265,506.007,147.8007,29.20922043,5.09739464
13267,1264.9851,622.0476,49.17430253,5.180588182
13269,983.4048,416.5182,42.3547048,5.111429933
13271,1149.9975,434.403,37.77425603,5.224053142
13273,874.6461,421.4754,48.18810717,5.256434831
13275,1430.2332,581.7258,40.67349297,5.299905038
13277,696.2031,386.3295,55.49091924,5.358695461
13279,960.7653,486.3807,50.62429919,5.208922511
13281,445.2813,12.5226,2.812289669,4.904126779
13283,524.4507,205.5699,39.19718288,5.17234367
13285,1154.9628,354.6018,30.7024434,5.055246699
13287,751.0401,402.1488,53.54558299,5.318017644
13289,939.1707,276.21,29.40998905,5.178633138
13291,852.0957,29.6055,3.474433682,4.909176471
13293,848.4507,258.6006,30.47915453,5.081157677
13295,1157.7249,275.6673,23.81112301,4.774178004
13297,854.7201,420.9489,49.24991234,5.083423387
13299,2351.835,634.9023,26.99603926,5.147052039
13301,742.6161,253.1007,34.08230713,5.141205556
13303,1772.3772,560.5524,31.62715025,5.175743599
13305,1680.2721,622.5417,37.05005279,5.147798899
13307,544.6521,211.9932,38.9226811,5.211800779
13309,777.6162,279.3123,35.91904335,5.186219006
13311,627.2883,115.5708,18.42387304,5.071134707
13313,753.867,235.548,31.24529924,4.776663686
13315,989.7471,428.328,43.27650973,5.279295197
13317,1227.9033,443.5722,36.1243593,5.124706548
13319,1170.5958,308.3508,26.3413554,5.152191867
13321,1488.4722,758.8404,50.98116041,5.319723325
16001,2746.8477,1015.0677,36.95391266,5.775004588
16003,3546.99,432.8721,12.20392784,5.18090773
16005,2973.2265,935.0721,31.44974323,5.357153871
16007,2718.5463,671.733,24.70927201,5.506003738
16009,2031.0993,425.6955,20.95887188,4.445490629
16011,5491.3788,4137.9093,75.35282942,5.570023725
16013,6876.4221,1624.212,23.620016,5.897131857
16015,4938.894,102.4002,2.073342736,5.463629964
16017,4967.9244,305.1513,6.142430428,4.230596714
16019,4921.7382,1649.7594,33.5198528,5.34563852
16021,3310.1784,269.2602,8.134310827,4.221551351
16023,5797.7208,3271.0959,56.42037643,5.808539864
16025,2793.6333,897.5934,32.12996495,6.004729998
16027,1563.6159,1259.6958,80.56299504,5.573854731
16029,4658.4882,1611.7056,34.59718112,5.20581829
16031,6684.039,3681.1584,55.07386178,5.658043365
16033,4569.2505,2405.9835,52.65597717,5.258225125
16035,6443.7849,394.0812,6.115679001,4.513066061
16037,12790.9935,1472.661,11.51326517,5.504777625
16039,8032.6242,2371.2507,29.52024943,5.977389794
16041,1729.3581,595.6254,34.44199325,5.401697854
16043,4910.9652,2004.2964,40.81267772,5.01512322
