,county_fips,county_area_km2,county_included_area_km2,pct_devel,average_dni
1,1001,1565.3898,424.1565,27.09590289,5.079453452
2,1003,4224.4092,1475.7633,34.93419387,5.116224882
3,1005,2342.7144,548.7588,23.42405886,5.176824113
4,1007,1621.7739,183.7728,11.33159191,4.996408233
5,1009,1685.1078,410.9859,24.38929426,4.906826504
6,1011,1619.1009,438.048,27.05501553,5.162470599
7,1013,2014.7454,407.8674,20.2441162,5.126926759
8,1015,1585.9152,297.4158,18.75357522,4.90400975
9,1017,1562.1417,363.0177,23.23846166,5.0831912
10,1019,1553.9202,421.8966,27.15046757,4.869122797
11,1021,1814.9832,426.5865,23.50360598,5.049586253
12,1023,2384.883,403.9065,16.93611385,5.069209867
13,1025,3244.0662,440.0244,13.56397721,5.094724799
14,1027,1569.5856,159.7887,10.18031129,4.997902874
15,1029,1452.9861,151.4214,10.42139357,4.943087087
16,1031,1762.4709,572.9778,32.50991548,5.220213322
17,1033,1615.1481,524.9124,32.49933551,4.894135701
18,1035,2208.6108,518.2461,23.46479968,5.097626952
19,1037,1725.8022,200.1024,11.59474707,5.036713083
20,1039,2703.294,711.4473,26.31779229,5.151848508
21,1041,1582.2945,368.0154,23.25833781,5.155563895
22,1043,1955.5506,786.6963,40.22889001,4.915530307
23,1045,1457.3925,401.031,27.51702098,5.243883256
24,1047,2574.0585,826.5726,32.11164781,5.110642945
25,1049,2016.8757,805.1724,39.92176613,4.87102521
26,1051,1701.8991,483.975,28.43734978,5.094170377
27,1053,2468.7504,773.1693,31.31824505,5.104729762
28,1055,1420.8534,384.0777,27.03147981,4.884188793
29,1057,1630.0926,244.7982,15.01744134,4.973280723
30,1059,1674.6426,426.4407,25.46457973,4.938802401
31,1061,1499.5287,761.5539,50.78621703,5.268514662
32,1063,1709.2053,440.3322,25.76239379,5.06345094
33,1065,1700.4168,505.1565,29.70780458,5.098404554
34,1067,1471.932,564.2217,38.33204931,5.274760613
35,1069,1506.4623,794.9826,52.77148987,5.318872394
36,1071,2918.3328,737.2053,25.26117994,4.805536352
37,1073,2910.5325,343.2618,11.79378,4.939247723
38,1075,1567.9089,262.3428,16.73201804,4.994375386
39,1077,1863.7047,759.8124,40.76892654,4.890314699
40,1079,1857.5406,804.5244,43.31126867,4.903226813
41,1081,1595.0034,378.7803,23.74793057,5.112931164
42,1083,1572.5826,840.6828,53.45873724,4.880652195
43,1085,1877.8878,675.9126,35.99323666,5.139516454
44,1087,1588.2723,458.2089,28.84951781,5.113842741
45,1089,2104.9146,839.9052,39.90210339,4.816578521
46,1091,2545.182,740.6883,29.10158488,5.086084993
47,1093,1925.7345,385.2846,20.00715052,4.945265736
48,1095,1613.9655,543.5019,33.67493915,4.908082684
49,1097,3253.0491,933.7923,28.70514005,5.049418735
50,1099,2679.156,616.6611,23.01699117,5.122553099
51,1101,2071.5669,788.1867,38.0478516,5.138383878
52,1103,1551.5145,619.9821,39.95980057,4.871341111
53,1105,1874.9556,450.2304,24.01285662,5.098304728
54,1107,2305.3491,528.7113,22.93411007,5.03435111
55,1109,1742.958,432.0945,24.79087276,5.179281095
56,1111,1512.8694,294.3783,19.45827578,5.012305258
57,1113,1676.2059,454.6044,27.12103567,5.13222044
58,1115,1692.9405,308.934,18.24836726,4.934444678
59,1117,2096.7579,408.24,19.47005899,4.965357143
60,1119,2365.5807,706.8141,29.8790948,5.054117762
61,1121,1969.0938,466.5357,23.69291397,4.962485546
62,1123,1984.4595,326.754,16.46564216,5.079016857
63,1125,3499.8156,514.5282,14.70158028,5.010870565
64,1127,2085.3693,398.6172,19.11494525,4.938920995
65,1129,2819.4885,640.8072,22.72778201,5.049672237
66,1131,2350.1421,492.2856,20.94705678,5.100090167
67,1133,1636.5969,145.1277,8.867650916,4.935243623
68,4001,29055.7044,13511.2941,46.5013476,7.241540363
69,4003,16103.1888,9256.8582,57.48462814,7.593372651
70,4005,48332.2788,18569.2986,38.42007673,7.345749272
71,4007,12420.3213,643.6746,5.18243115,7.263814713
72,4009,12020.0193,4275.9171,35.57329646,7.457877668
73,4011,4784.589,490.6332,10.25444819,7.553719375
74,4012,11690.8272,6216.2073,53.17166351,7.476479328
75,4013,23889.978,9259.9929,38.76099384,7.434836482
76,4015,34862.7321,10678.3839,30.62979651,7.385932312
77,4017,25793.9154,12853.1772,49.83026811,7.37784367
78,4019,23800.1733,12328.3134,51.79925896,7.578592891
79,4021,13919.9472,8342.5221,59.93213897,7.438139592
80,4023,3206.709,533.0772,16.62380964,7.485311797
81,4025,21051.3735,4693.545,22.29567111,7.400340633
82,4027,14294.4345,3670.9362,25.68087741,7.528971187
83,5001,2677.3659,1516.3686,56.63658449,5.076973494
84,5003,2435.7753,927.7011,38.08648113,5.088064803
85,5005,1519.4142,136.6794,8.99553262,5.001261112
86,5007,2289.5946,787.8384,34.40951512,5.095559508
87,5009,1559.1123,288.3519,18.4946203,5.049390432
88,5011,1691.1828,405.891,24.00042148,5.005235282
89,5013,1637.4393,318.0708,19.42489105,4.985026739
90,5015,1653.8742,288.765,17.45991321,5.050369144
91,5017,1788.7311,1243.7712,69.53371583,5.131753413
92,5019,2286.6138,430.5879,18.83081,4.936843432
93,5021,1661.229,1233.3141,74.2410649,4.966031682
94,5023,1532.8845,284.1723,18.5384026,4.975409458
95,5025,1550.8746,245.7945,15.84876688,4.994158181
96,5027,1985.7717,332.5293,16.74559568,5.027131513
97,5029,1467.7281,519.534,35.39715564,4.981433895
98,5031,1845.9819,1468.9188,79.57384631,4.993211615
99,5033,1562.1417,360.207,23.0585356,5.044823926
