REPORTING_YEAR,COUNTY_FIPS,naics,MECS_FT,MECS_FT_byp,MTCO2e_per_MMBtu
2014.0,1001.0,322130.0,Coal,Coal,0.0954218
2014.0,1001.0,322130.0,Natural_gas,Natural_gas,0.053114800000000004
2014.0,1001.0,322130.0,Other,Biomass,0.0
2014.0,1001.0,322130.0,Other,Petroleum_coke,0.10247760819125752
2014.0,1001.0,322130.0,Other,Waste_oils_tars_waste_materials,0.10446159999999999
2014.0,1009.0,311615.0,Natural_gas,Natural_gas,0.05311515974773027
2014.0,1015.0,325199.0,Natural_gas,Natural_gas,0.05311487227381864
2014.0,1015.0,331511.0,Coke_and_breeze,Coke_and_breeze,0.11442165188661221
2014.0,1015.0,331511.0,Natural_gas,Natural_gas,0.053114600180079755
2014.0,1017.0,327993.0,Natural_gas,Natural_gas,0.053114685252585496
2014.0,1023.0,322110.0,Coal,Coal,0.09391235182261003
2014.0,1023.0,322110.0,Diesel,Diesel,0.0742137538342687
2014.0,1023.0,322110.0,Natural_gas,Natural_gas,0.05315484101277898
2014.0,1023.0,322110.0,Other,Biomass,0.0
2014.0,1025.0,322121.0,Diesel,Diesel,0.07497597863385687
2014.0,1025.0,322121.0,Natural_gas,Natural_gas,0.05318196403789121
2014.0,1025.0,322121.0,Other,Biomass,0.0
2014.0,1033.0,322121.0,Natural_gas,Natural_gas,0.05319148039495952
2014.0,1033.0,325311.0,Diesel,Diesel,0.07396
2014.0,1033.0,325311.0,Natural_gas,Natural_gas,0.053191488956549085
2014.0,1033.0,331314.0,Natural_gas,Natural_gas,0.0531148202729399
2014.0,1033.0,331315.0,LPG_NGL,LPG_NGL,0.06287
2014.0,1033.0,331315.0,Natural_gas,Natural_gas,0.053114792689047736
2014.0,1043.0,311613.0,Diesel,Diesel,0.07421543659433891
2014.0,1043.0,311613.0,Natural_gas,Natural_gas,0.053114810567269015
2014.0,1043.0,311613.0,Other,Biomass,0.0
2014.0,1047.0,322121.0,Natural_gas,Natural_gas,0.05318262128049181
2014.0,1047.0,322121.0,Other,Biomass,0.0
2014.0,1047.0,331110.0,Natural_gas,Natural_gas,0.05311359277523617
2014.0,1053.0,322130.0,Natural_gas,Natural_gas,0.053180932189443704
2014.0,1053.0,322130.0,Other,Biomass,0.0
2014.0,1053.0,322130.0,Residual_fuel_oil,Residual_fuel_oil,0.07535371621621621
2014.0,1053.0,324110.0,Natural_gas,Natural_gas,0.05311485250138453
2014.0,1053.0,324110.0,Other,Waste_gas,0.10446159999999999
2014.0,1055.0,311615.0,Natural_gas,Natural_gas,0.053115144740177436
2014.0,1055.0,311615.0,Other,Biomass,0.0
2014.0,1071.0,322121.0,Diesel,Diesel,0.07043321388791418
2014.0,1071.0,322121.0,Natural_gas,Natural_gas,0.05318692046606993
2014.0,1071.0,322121.0,Other,Biomass,0.0
2014.0,1071.0,327420.0,Natural_gas,Natural_gas,0.05311477113492543
2014.0,1071.0,331110.0,Natural_gas,Natural_gas,0.0531147218151224
2014.0,1073.0,324199.0,Natural_gas,Natural_gas,0.05319135950164774
2014.0,1073.0,324199.0,Other,Blast_furnace_coke_oven_gases,0.10446159999999999
2014.0,1073.0,327310.0,Natural_gas,Natural_gas,0.053215753575837466
2014.0,1073.0,331110.0,Natural_gas,Natural_gas,0.05319198040217201
2014.0,1073.0,331110.0,Other,Blast_furnace_coke_oven_gases,0.10446159999999999
2014.0,1073.0,331210.0,Natural_gas,Natural_gas,0.05319150489421346
2014.0,1073.0,331511.0,Coke_and_breeze,Coke_and_breeze,0.11438868664949163
2014.0,1073.0,331511.0,Natural_gas,Natural_gas,0.053114854821570884
2014.0,1075.0,331492.0,Natural_gas,Natural_gas,0.05311460848724094
2014.0,1077.0,327120.0,Natural_gas,Natural_gas,0.05311479261556085
2014.0,1079.0,322121.0,Coal,Coal,0.0954218
2014.0,1079.0,322121.0,Diesel,Diesel,0.07420455361360415
2014.0,1079.0,322121.0,Natural_gas,Natural_gas,0.053114800000000004
2014.0,1079.0,322121.0,Other,Biomass,0.0
2014.0,1079.0,322121.0,Other,Waste_oils_tars_waste_materials,0.10446159999999999
2014.0,1085.0,325211.0,Natural_gas,Natural_gas,0.053114800000000004
2014.0,1089.0,336413.0,Diesel,Diesel,0.07421129183835755
2014.0,1089.0,336413.0,Natural_gas,Natural_gas,0.05311482118120661
2014.0,1091.0,322130.0,Coal,Coal,0.0954218
2014.0,1091.0,322130.0,Diesel,Diesel,0.0742138
2014.0,1091.0,322130.0,LPG_NGL,LPG_NGL,0.06287
2014.0,1091.0,322130.0,Natural_gas,Natural_gas,0.04461621808883317
2014.0,1091.0,322130.0,Other,Biomass,0.0
2014.0,1091.0,327310.0,Coal,Coal,0.09402746729307153
2014.0,1091.0,327310.0,Natural_gas,Natural_gas,0.05319060073726181
2014.0,1091.0,327310.0,Other,Biomass,0.0
2014.0,1091.0,327310.0,Other,Waste_gas,0.08796440489913546
2014.0,1091.0,327310.0,Other,Waste_oils_tars_waste_materials,0.09992333209013572
2014.0,1093.0,326113.0,Natural_gas,Natural_gas,0.05311493436720785
2014.0,1095.0,311224.0,Diesel,Diesel,0.07420449586776859
2014.0,1095.0,311224.0,Natural_gas,Natural_gas,0.053191556483185146
2014.0,1097.0,322121.0,Natural_gas,Natural_gas,0.0531147637009116
2014.0,1097.0,322130.0,Natural_gas,Natural_gas,0.05319156332055256
2014.0,1097.0,324110.0,Natural_gas,Natural_gas,0.05319162228555506
2014.0,1097.0,324110.0,Other,Waste_gas,0.10446159999999999
2014.0,1097.0,325180.0,Natural_gas,Natural_gas,0.0531401792656536
2014.0,1097.0,325199.0,Natural_gas,Natural_gas,0.05311483582987689
2014.0,1097.0,325220.0,Natural_gas,Natural_gas,0.05319145497988679
2014.0,1097.0,331110.0,Natural_gas,Natural_gas,0.053114815894739285
2014.0,1097.0,331410.0,Natural_gas,Natural_gas,0.05311465629884364
2014.0,1099.0,322110.0,Diesel,Diesel,0.07526910332159686
2014.0,1099.0,322110.0,Natural_gas,Natural_gas,0.05313612466167437
2014.0,1099.0,322110.0,Other,Biomass,0.0
2014.0,1101.0,331110.0,Natural_gas,Natural_gas,0.053117115177610336
2014.0,1101.0,336111.0,Natural_gas,Natural_gas,0.05311482116745049
2014.0,1101.0,336111.0,Other,Other,0.07047696270232232
2014.0,1103.0,311224.0,Natural_gas,Natural_gas,0.053191467858636
2014.0,1103.0,325110.0,Diesel,Diesel,0.07414582914572863
2014.0,1103.0,325110.0,Natural_gas,Natural_gas,0.05311481160632946
2014.0,1103.0,325110.0,Other,Biomass,0.0
2014.0,1103.0,325110.0,Other,Waste_gas,0.10446159999999999
2014.0,1103.0,325120.0,Natural_gas,Natural_gas,0.053115466387906075
2014.0,1103.0,325199.0,Coal,Coal,0.0954218
2014.0,1103.0,325199.0,Diesel,Diesel,0.0741984407971864
2014.0,1103.0,325211.0,Diesel,Diesel,0.0741996112311015
