,eload,eload_h,eload_l,hload,hload_h,hload_l
0,4465.383983475042,4368.887368167331,4313.599499299629,130.63489742906754,112.61548979735883,68.15754204208308
1,4207.2693023493175,4116.350526076734,4313.599499299629,55.98638502686451,48.263781698970085,68.15754204208308
2,4207.2693023493175,4116.350526076734,4313.599499299629,55.98638502686451,48.263781698970085,68.15754204208308
3,4207.2693023493175,4116.350526076734,4313.599499299629,55.98638502686451,48.263781698970085,68.15754204208308
4,4207.2693023493175,4116.350526076734,4313.599499299629,55.98638502686451,48.263781698970085,68.15754204208308
5,4465.383983475042,4368.887368167331,4578.237505391632,130.63489742906754,112.61548979735883,159.03426358770088
6,4723.498664600768,4621.424210257929,4842.875511483634,205.28342143466642,176.9672078986039,249.91099925923416
7,4981.613345726492,4873.961052348526,5107.513517575635,279.93192513432257,241.31890849485043,340.78771021041536
8,4981.613345726492,4873.961052348526,5107.513517575635,279.93192513432257,241.31890849485043,340.78771021041536
9,4981.613345726492,4873.961052348526,5107.513517575635,279.93192513432257,241.31890849485043,340.78771021041536
10,4981.613345726492,4873.961052348526,5107.513517575635,279.93192513432257,241.31890849485043,340.78771021041536
11,4981.613345726492,4873.961052348526,5107.513517575635,279.93192513432257,241.31890849485043,340.78771021041536
12,4981.613345726492,4873.961052348526,5107.513517575635,279.93192513432257,241.31890849485043,340.78771021041536
13,4981.613345726492,4873.961052348526,5107.513517575635,279.93192513432257,241.31890849485043,340.78771021041536
14,4981.613345726492,4873.961052348526,5107.513517575635,279.93192513432257,241.31890849485043,340.78771021041536
15,4981.613345726492,4873.961052348526,5107.513517575635,279.93192513432257,241.31890849485043,340.78771021041536
16,4981.613345726492,4873.961052348526,5107.513517575635,279.93192513432257,241.31890849485043,340.78771021041536
17,4981.613345726492,4873.961052348526,5107.513517575635,279.93192513432257,241.31890849485043,340.78771021041536
18,4981.613345726492,4873.961052348526,5107.513517575635,279.93192513432257,241.31890849485043,340.78771021041536
19,4981.613345726492,4873.961052348526,5107.513517575635,279.93192513432257,241.31890849485043,340.78771021041536
20,4981.613345726492,4873.961052348526,4842.875511483634,279.93192513432257,241.31890849485043,249.91099925923416
21,4981.613345726492,4873.961052348526,4578.237505391632,279.93192513432257,241.31890849485043,159.03426358770088
22,4981.613345726492,4873.961052348526,4313.599499299629,279.93192513432257,241.31890849485043,68.15754204208308
23,4723.498664600768,4621.424210257929,4313.599499299629,205.28342143466642,176.9672078986039,68.15754204208308
24,4465.383983475042,4368.887368167331,4313.599499299629,130.63489742906754,112.61548979735883,68.15754204208308
25,4207.2693023493175,4116.350526076734,4313.599499299629,55.98638502686451,48.263781698970085,68.15754204208308
26,4207.2693023493175,4116.350526076734,4313.599499299629,55.98638502686451,48.263781698970085,68.15754204208308
27,4207.2693023493175,4116.350526076734,4313.599499299629,55.98638502686451,48.263781698970085,68.15754204208308
28,4207.2693023493175,4116.350526076734,4313.599499299629,55.98638502686451,48.263781698970085,68.15754204208308
29,4465.383983475042,4368.887368167331,4578.237505391632,130.63489742906754,112.61548979735883,159.03426358770088
30,4723.498664600768,4621.424210257929,4842.875511483634,205.28342143466642,176.9672078986039,249.91099925923416
31,4981.613345726492,4873.961052348526,5107.513517575635,279.93192513432257,241.31890849485043,340.78771021041536
32,4981.613345726492,4873.961052348526,5107.513517575635,279.93192513432257,241.31890849485043,340.78771021041536
33,4981.613345726492,4873.961052348526,5107.513517575635,279.93192513432257,241.31890849485043,340.78771021041536
34,4981.613345726492,4873.961052348526,5107.513517575635,279.93192513432257,241.31890849485043,340.78771021041536
35,4981.613345726492,4873.961052348526,5107.513517575635,279.93192513432257,241.31890849485043,340.78771021041536
36,4981.613345726492,4873.961052348526,5107.513517575635,279.93192513432257,241.31890849485043,340.78771021041536
37,4981.613345726492,4873.961052348526,5107.513517575635,279.93192513432257,241.31890849485043,340.78771021041536
38,4981.613345726492,4873.961052348526,5107.513517575635,279.93192513432257,241.31890849485043,340.78771021041536
39,4981.613345726492,4873.961052348526,5107.513517575635,279.93192513432257,241.31890849485043,340.78771021041536
40,4981.613345726492,4873.961052348526,5107.513517575635,279.93192513432257,241.31890849485043,340.78771021041536
41,4981.613345726492,4873.961052348526,5107.513517575635,279.93192513432257,241.31890849485043,340.78771021041536
42,4981.613345726492,4873.961052348526,5107.513517575635,279.93192513432257,241.31890849485043,340.78771021041536
43,4981.613345726492,4873.961052348526,5107.513517575635,279.93192513432257,241.31890849485043,340.78771021041536
44,4981.613345726492,4873.961052348526,4842.875511483634,279.93192513432257,241.31890849485043,249.91099925923416
45,4981.613345726492,4873.961052348526,4578.237505391632,279.93192513432257,241.31890849485043,159.03426358770088
46,4981.613345726492,4873.961052348526,4313.599499299629,279.93192513432257,241.31890849485043,68.15754204208308
