PRIMARY_NAICS_CODE,month,dayofweek,OP_HOUR,mean,high,low
211111.0,1,sunday,9.0,0.83541614,0.87495756,0.7958747
211111.0,1,sunday,10.0,0.83011883,0.86774427,0.7924934
211111.0,1,sunday,11.0,0.82861733,0.8656989,0.7915358
211111.0,1,sunday,12.0,0.8229155,0.87161416,0.77421683
211111.0,1,sunday,13.0,0.8307947,0.8727703,0.7888191
211111.0,1,sunday,14.0,0.8365047,0.881254,0.7917554
211111.0,1,sunday,15.0,0.8389738,0.87501806,0.8029296
211111.0,1,sunday,16.0,0.85523653,0.8840396,0.8264335
211111.0,1,sunday,17.0,0.8814011,0.9151987,0.84760356
211111.0,1,sunday,18.0,0.8975448,0.94418496,0.85090464
211111.0,1,sunday,19.0,0.89424783,0.94144875,0.8470469
211111.0,1,sunday,20.0,0.896581,0.9371935,0.8559685
211111.0,1,sunday,21.0,0.88909423,0.9253464,0.8528421
211111.0,1,sunday,22.0,0.87393713,0.90727067,0.8406036
211111.0,1,sunday,23.0,0.861977,0.8858927,0.8380613
211111.0,1,weekday,0.0,0.8531183,0.8864317,0.8198049
211111.0,1,weekday,1.0,0.84978163,0.8861364,0.81342685
211111.0,1,weekday,2.0,0.8422465,0.89687157,0.7876214
211111.0,1,weekday,3.0,0.8422017,0.8882612,0.7961422
211111.0,1,weekday,4.0,0.8465916,0.88521165,0.80797154
211111.0,1,weekday,5.0,0.8559475,0.88675416,0.82514083
211111.0,1,weekday,6.0,0.86851937,0.9037708,0.8332679
211111.0,1,weekday,7.0,0.889048,0.92985237,0.8482436
211111.0,1,weekday,8.0,0.8698501,0.91690296,0.82279724
211111.0,1,weekday,9.0,0.8526523,0.91260093,0.7927037
211111.0,1,weekday,10.0,0.84815913,0.89120185,0.8051164
211111.0,1,weekday,11.0,0.8413474,0.8878467,0.7948481
211111.0,1,weekday,12.0,0.8339951,0.8983294,0.76966083
211111.0,1,weekday,13.0,0.8368396,0.88785464,0.7858246
211111.0,1,weekday,14.0,0.8375049,0.89287686,0.782133
211111.0,1,weekday,15.0,0.84391403,0.9013037,0.78652436
211111.0,1,weekday,16.0,0.8567392,0.89634347,0.817135
211111.0,1,weekday,17.0,0.8836574,0.9359416,0.8313732
211111.0,1,weekday,18.0,0.9038489,0.9688481,0.83884966
211111.0,1,weekday,19.0,0.9054503,0.96210647,0.8487941
211111.0,1,weekday,20.0,0.9006314,0.94701546,0.8542474
211111.0,1,weekday,21.0,0.8841868,0.92484796,0.84352565
211111.0,1,weekday,22.0,0.87499523,0.9117205,0.83826995
211111.0,1,weekday,23.0,0.85951173,0.90341306,0.8156104
211111.0,2,saturday,0.0,0.86318964,0.90759546,0.8187838
211111.0,2,saturday,1.0,0.8568475,0.9014092,0.81228584
211111.0,2,saturday,2.0,0.8542513,0.902693,0.8058097
211111.0,2,saturday,3.0,0.84885746,0.8906879,0.80702704
211111.0,2,saturday,4.0,0.85550165,0.901105,0.8098983
211111.0,2,saturday,5.0,0.8583165,0.90059006,0.8160429
211111.0,2,saturday,6.0,0.86097777,0.90329176,0.8186638
211111.0,2,saturday,7.0,0.8538375,0.89412636,0.8135486
211111.0,2,saturday,8.0,0.84137636,0.88337016,0.79938257
211111.0,2,saturday,9.0,0.8420957,0.8945507,0.78964067
211111.0,2,saturday,10.0,0.84214294,0.9063224,0.77796346
211111.0,2,saturday,11.0,0.8362313,0.89121425,0.78124833
211111.0,2,saturday,12.0,0.82644206,0.87724,0.7756441
211111.0,2,saturday,13.0,0.82337344,0.8747411,0.7720058
211111.0,2,saturday,14.0,0.8264552,0.8786263,0.77428406
211111.0,2,saturday,15.0,0.8399121,0.894135,0.78568923
211111.0,2,saturday,16.0,0.849686,0.8944735,0.80489856
211111.0,2,saturday,17.0,0.869657,0.9129596,0.8263544
211111.0,2,saturday,18.0,0.90484315,0.9488456,0.8608407
211111.0,2,saturday,19.0,0.9109471,0.96125185,0.8606423
211111.0,2,saturday,20.0,0.9122069,0.9605354,0.86387837
211111.0,2,saturday,21.0,0.90155435,0.94753075,0.85557795
211111.0,2,saturday,22.0,0.89369726,0.9401964,0.8471981
211111.0,2,saturday,23.0,0.8748868,0.91735965,0.832414
211111.0,2,sunday,0.0,0.86920506,0.90887827,0.82953185
211111.0,2,sunday,1.0,0.8680837,0.9113889,0.82477856
211111.0,2,sunday,2.0,0.8547165,0.8982833,0.81114966
211111.0,2,sunday,3.0,0.8515596,0.8938137,0.8093054
211111.0,2,sunday,4.0,0.84833133,0.892196,0.80446666
211111.0,2,sunday,5.0,0.854711,0.9018153,0.8076067
211111.0,2,sunday,6.0,0.87046874,0.9182065,0.82273096
211111.0,2,sunday,7.0,0.8594286,0.90406054,0.8147966
211111.0,2,sunday,8.0,0.83165616,0.8704451,0.79286724
211111.0,2,sunday,9.0,0.8165738,0.91340464,0.71974295
211111.0,2,sunday,10.0,0.8254369,0.8742852,0.77658856
211111.0,2,sunday,11.0,0.82285094,0.8654362,0.7802657
211111.0,2,sunday,12.0,0.8230259,0.86622715,0.7798246
211111.0,2,sunday,13.0,0.82375985,0.87398195,0.77353776
211111.0,2,sunday,14.0,0.82881993,0.8774604,0.78017944
211111.0,2,sunday,15.0,0.83793384,0.88632053,0.78954715
211111.0,2,sunday,16.0,0.84320694,0.88384765,0.80256623
211111.0,2,sunday,17.0,0.8764841,0.9242533,0.8287149
211111.0,2,sunday,18.0,0.91292965,0.97048914,0.85537016
211111.0,2,sunday,19.0,0.9188488,0.9796478,0.8580498
211111.0,2,sunday,20.0,0.9167131,0.9736265,0.85979974
211111.0,2,sunday,21.0,0.90324193,0.959877,0.84660685
211111.0,2,sunday,22.0,0.8880788,0.93978643,0.8363712
211111.0,2,sunday,23.0,0.862329,0.91483676,0.80982125
211111.0,2,weekday,0.0,0.8536787,0.92144346,0.78591394
211111.0,2,weekday,1.0,0.84698975,0.9035518,0.7904277
211111.0,2,weekday,2.0,0.84089625,0.89348507,0.7883074
211111.0,2,weekday,3.0,0.8391256,0.90586305,0.7723881
211111.0,2,weekday,4.0,0.8495833,0.8964942,0.80267245
211111.0,2,weekday,5.0,0.86251426,0.9074347,0.8175938
211111.0,2,weekday,6.0,0.88286555,0.9307208,0.8350103
211111.0,2,weekday,7.0,0.89049083,0.9593855,0.82159615
211111.0,2,weekday,8.0,0.86363775,0.9317046,0.7955709
211111.0,2,weekday,9.0,0.85097,0.9129402,0.78899974
211111.0,2,weekday,10.0,0.8445083,0.9145326,0.774484
211111.0,2,weekday,11.0,0.8392196,0.91070735,0.7677319
211111.0,2,weekday,12.0,0.835474,0.8979188,0.7730292
211111.0,2,weekday,13.0,0.8367601,0.89407206,0.77944815
211111.0,2,weekday,14.0,0.8365974,0.8990091,0.77418566
211111.0,2,weekday,15.0,0.8426874,0.91087145,0.7745034
211111.0,2,weekday,16.0,0.8531562,0.9249816,0.7813308
211111.0,2,weekday,17.0,0.8773984,0.95433265,0.8004641
211111.0,2,weekday,18.0,0.9085318,0.9779672,0.83909637
211111.0,2,weekday,19.0,0.90932953,0.9828549,0.83580416
211111.0,2,weekday,20.0,0.9100027,0.9731099,0.8468955
211111.0,2,weekday,21.0,0.8959555,0.9704935,0.8214175
211111.0,2,weekday,22.0,0.88656694,0.93580836,0.8373255
211111.0,2,weekday,23.0,0.86785156,0.9146218,0.82108134
211111.0,3,saturday,0.0,0.8268042,0.9054577,0.74815077
211111.0,3,saturday,1.0,0.79726493,0.9392213,0.65530854
211111.0,3,saturday,2.0,0.79320717,0.9409824,0.64543194
211111.0,3,saturday,3.0,0.82071656,0.901084,0.7403491
211111.0,3,saturday,4.0,0.8206786,0.9372979,0.7040593
211111.0,3,saturday,5.0,0.8261182,0.91178834,0.740448
211111.0,3,saturday,6.0,0.8326193,0.9076326,0.757606
211111.0,3,saturday,7.0,0.81350416,0.9252181,0.7017902
211111.0,3,saturday,8.0,0.81051403,0.9265701,0.69445795
211111.0,3,saturday,9.0,0.80949605,0.9004799,0.7185122
211111.0,3,saturday,10.0,0.8070474,0.9275536,0.68654126
211111.0,3,saturday,11.0,0.79432964,0.90632105,0.68233824
211111.0,3,saturday,12.0,0.7820739,0.91130304,0.6528448
211111.0,3,saturday,13.0,0.81333697,0.8943348,0.73233914
211111.0,3,saturday,14.0,0.82054836,0.9036243,0.7374724
211111.0,3,saturday,15.0,0.8128926,0.947757,0.6780282
211111.0,3,saturday,16.0,0.82989836,0.9059408,0.75385594
211111.0,3,saturday,17.0,0.8364272,0.9378459,0.73500854
211111.0,3,saturday,18.0,0.8667322,0.9441523,0.78931206
211111.0,3,saturday,19.0,0.8661803,0.94962007,0.78274053
211111.0,3,saturday,20.0,0.8557456,0.995881,0.7156102
211111.0,3,saturday,21.0,0.8578483,0.96071917,0.7549774
211111.0,3,saturday,22.0,0.8484883,0.9366345,0.76034206
211111.0,3,saturday,23.0,0.8412076,0.92279905,0.7596162
211111.0,3,sunday,0.0,0.8366401,0.9217923,0.7514879
211111.0,3,sunday,1.0,0.8212554,0.9514149,0.6910959
211111.0,3,sunday,2.0,0.820106,0.91532725,0.7248848
211111.0,3,sunday,3.0,0.81380826,0.89796954,0.729647
211111.0,3,sunday,4.0,0.81202805,0.91357666,0.71047944
211111.0,3,sunday,5.0,0.818245,0.9178706,0.7186194
211111.0,3,sunday,6.0,0.82020813,0.9220506,0.71836567
211111.0,3,sunday,7.0,0.7982319,0.9175862,0.6788776
211111.0,3,sunday,8.0,0.79728377,0.883146,0.71142155
211111.0,3,sunday,9.0,0.7949984,0.8627681,0.7272287
211111.0,3,sunday,10.0,0.7911155,0.8575316,0.72469944
211111.0,3,sunday,11.0,0.7890685,0.8865748,0.69156224
211111.0,3,sunday,12.0,0.79796106,0.8883196,0.7076025
211111.0,3,sunday,13.0,0.79663646,0.9078913,0.68538165
211111.0,3,sunday,14.0,0.79964495,0.89985305,0.69943684
211111.0,3,sunday,15.0,0.80657256,0.87023443,0.7429107
211111.0,3,sunday,16.0,0.82098484,0.88307256,0.7588971
211111.0,3,sunday,17.0,0.8363928,0.93830335,0.7344823
211111.0,3,sunday,18.0,0.86252576,0.97346663,0.7515849
211111.0,3,sunday,19.0,0.8847527,0.9542243,0.8152811
211111.0,3,sunday,20.0,0.88351715,0.95676804,0.81026626
211111.0,3,sunday,21.0,0.8725117,0.9528707,0.79215264
211111.0,3,sunday,22.0,0.8471509,0.9327012,0.7616007
211111.0,3,sunday,23.0,0.8290396,0.9113159,0.7467632
211111.0,3,weekday,0.0,0.8213445,0.9082962,0.73439276
211111.0,3,weekday,1.0,0.80940324,0.9046302,0.7141763
211111.0,3,weekday,2.0,0.8048946,0.90288657,0.7069027
211111.0,3,weekday,3.0,0.80816704,0.9017055,0.7146286
211111.0,3,weekday,4.0,0.8177548,0.9222119,0.7132977
211111.0,3,weekday,5.0,0.83326054,0.9366039,0.72991717
211111.0,3,weekday,6.0,0.8556451,0.9517986,0.7594916
211111.0,3,weekday,7.0,0.84011,0.9487722,0.7314478
211111.0,3,weekday,8.0,0.8259265,0.931504,0.72034895
211111.0,3,weekday,9.0,0.8164897,0.92073154,0.71224785
211111.0,3,weekday,10.0,0.8099934,0.9174062,0.7025806
211111.0,3,weekday,11.0,0.8050575,0.92531717,0.6847979
211111.0,3,weekday,12.0,0.8121906,0.9041201,0.7202611
211111.0,3,weekday,13.0,0.8130807,0.90656054,0.7196009
211111.0,3,weekday,14.0,0.81075776,0.9193093,0.7022062
211111.0,3,weekday,15.0,0.8144137,0.91691357,0.7119139
211111.0,3,weekday,16.0,0.8226134,0.9230843,0.7221425
211111.0,3,weekday,17.0,0.83413714,0.9548301,0.7134442
211111.0,3,weekday,18.0,0.8691989,0.96598697,0.77241087
211111.0,3,weekday,19.0,0.8791667,0.96405274,0.7942807
211111.0,3,weekday,20.0,0.875002,0.9595698,0.79043424
211111.0,3,weekday,21.0,0.8653997,0.95084316,0.7799563
211111.0,3,weekday,22.0,0.84019905,0.94633365,0.73406446
211111.0,3,weekday,23.0,0.83150107,0.9224374,0.7405647
211111.0,4,saturday,0.0,0.8304672,0.8898006,0.77113384
211111.0,4,saturday,1.0,0.82334495,0.88258183,0.76410806
211111.0,4,saturday,2.0,0.8168485,0.8792303,0.7544667
211111.0,4,saturday,3.0,0.8177506,0.87571883,0.7597823
211111.0,4,saturday,4.0,0.82148296,0.8787201,0.7642458
211111.0,4,saturday,5.0,0.83142453,0.8967695,0.76607955
211111.0,4,saturday,6.0,0.8202362,0.8814011,0.7590713
211111.0,4,saturday,7.0,0.80494213,0.86454767,0.7453366
211111.0,4,saturday,8.0,0.807106,0.8698174,0.74439466
211111.0,4,saturday,9.0,0.8122128,0.8834148,0.74101084
211111.0,4,saturday,10.0,0.8022554,0.9134728,0.691038
211111.0,4,saturday,11.0,0.80871594,0.89733166,0.7201002
211111.0,4,saturday,12.0,0.8025816,0.8877141,0.7174491
211111.0,4,saturday,13.0,0.81511146,0.887488,0.7427349
211111.0,4,saturday,14.0,0.8004649,0.92093503,0.6799948
211111.0,4,saturday,15.0,0.8133863,0.8867259,0.74004674
211111.0,4,saturday,16.0,0.81415033,0.9256494,0.70265126
211111.0,4,saturday,17.0,0.84212935,0.90498286,0.77927583
211111.0,4,saturday,18.0,0.8711551,0.9371645,0.8051457
211111.0,4,saturday,19.0,0.88794804,0.9527168,0.82317924
211111.0,4,saturday,20.0,0.8560605,1.003864,0.7082569
211111.0,4,saturday,21.0,0.85315424,0.9560244,0.7502841
211111.0,4,saturday,22.0,0.83858544,0.9314265,0.74574435
211111.0,4,saturday,23.0,0.825685,0.94428366,0.7070864
211111.0,4,sunday,0.0,0.81259906,0.92534244,0.6998557
211111.0,4,sunday,1.0,0.80820984,0.90037006,0.7160496
211111.0,4,sunday,2.0,0.8075566,0.8965032,0.71861005
211111.0,4,sunday,3.0,0.8078803,0.9099942,0.7057664
211111.0,4,sunday,4.0,0.8140519,0.9191596,0.70894426
211111.0,4,sunday,5.0,0.81899315,0.91246843,0.72551787
211111.0,4,sunday,6.0,0.8113463,0.88313043,0.73956215
211111.0,4,sunday,7.0,0.79105306,0.89818853,0.6839176
211111.0,4,sunday,8.0,0.800812,0.8621714,0.7394526
211111.0,4,sunday,9.0,0.80969006,0.8746782,0.7447019
211111.0,4,sunday,10.0,0.80311495,0.9000285,0.7062014
211111.0,4,sunday,11.0,0.81152296,0.8877818,0.7352641
211111.0,4,sunday,12.0,0.8065129,0.9224269,0.6905989
211111.0,4,sunday,13.0,0.8111019,0.8988512,0.7233526
211111.0,4,sunday,14.0,0.81967527,0.89169085,0.7476597
211111.0,4,sunday,15.0,0.82680285,0.8932873,0.7603184
211111.0,4,sunday,16.0,0.8401596,0.9128028,0.7675164
211111.0,4,sunday,17.0,0.85533774,0.94900095,0.7616745
211111.0,4,sunday,18.0,0.87511766,0.95548034,0.794755
211111.0,4,sunday,19.0,0.888811,0.95717233,0.82044965
211111.0,4,sunday,20.0,0.8848498,0.95176625,0.8179333
211111.0,4,sunday,21.0,0.8675041,0.9347738,0.80023444
211111.0,4,sunday,22.0,0.84557587,0.90912473,0.782027
211111.0,4,sunday,23.0,0.8333682,0.89779985,0.7689365
211111.0,4,weekday,0.0,0.8290477,0.8892363,0.7688591
211111.0,4,weekday,1.0,0.81984824,0.88869864,0.75099784
211111.0,4,weekday,2.0,0.8189446,0.88170934,0.7561798
211111.0,4,weekday,3.0,0.82459676,0.88666713,0.7625264
211111.0,4,weekday,4.0,0.8361981,0.8962159,0.77618027
211111.0,4,weekday,5.0,0.84898645,0.9316807,0.7662922
211111.0,4,weekday,6.0,0.8508712,0.95382214,0.7479203
211111.0,4,weekday,7.0,0.8370734,0.9302376,0.7439092
211111.0,4,weekday,8.0,0.8311166,0.9136035,0.74862975
211111.0,4,weekday,9.0,0.82847166,0.9123663,0.74457705
211111.0,4,weekday,10.0,0.8270235,0.9169587,0.7370883
211111.0,4,weekday,11.0,0.83015716,0.91096985,0.74934447
211111.0,4,weekday,12.0,0.83045673,0.91466737,0.7462461
211111.0,4,weekday,13.0,0.8331118,0.91204166,0.754182
211111.0,4,weekday,14.0,0.83382124,0.91353935,0.7541031
211111.0,4,weekday,15.0,0.8337976,0.91953784,0.7480573
211111.0,4,weekday,16.0,0.83581483,0.93439776,0.7372319
211111.0,4,weekday,17.0,0.8568723,0.930512,0.7832326
211111.0,4,weekday,18.0,0.8718804,0.95301867,0.79074216
211111.0,4,weekday,19.0,0.8860601,0.9731367,0.7989835
211111.0,4,weekday,20.0,0.8797075,0.94969094,0.8097241
211111.0,4,weekday,21.0,0.86821204,0.9358785,0.8005456
211111.0,4,weekday,22.0,0.8475727,0.91205525,0.7830901
211111.0,4,weekday,23.0,0.8372809,0.9006092,0.77395266
211111.0,5,saturday,0.0,0.8310646,0.93931794,0.7228112
211111.0,5,saturday,1.0,0.8287201,0.8985059,0.75893426
211111.0,5,saturday,2.0,0.8305496,0.8787653,0.7823339
211111.0,5,saturday,3.0,0.826192,0.9071348,0.7452493
211111.0,5,saturday,4.0,0.80848473,0.9484092,0.66856027
211111.0,5,saturday,5.0,0.8365014,0.8885054,0.78449744
211111.0,5,saturday,6.0,0.82009864,0.9256903,0.714507
211111.0,5,saturday,7.0,0.81086755,0.92346317,0.69827193
211111.0,5,saturday,8.0,0.82977176,0.8946277,0.7649158
211111.0,5,saturday,9.0,0.8330429,0.8968249,0.76926094
211111.0,5,saturday,10.0,0.8307221,0.8906973,0.7707469
211111.0,5,saturday,11.0,0.8232402,0.9400309,0.70644957
211111.0,5,saturday,12.0,0.8303663,0.90752673,0.7532059
211111.0,5,saturday,13.0,0.8278664,0.8865014,0.7692314
211111.0,5,saturday,14.0,0.83842045,0.8975384,0.7793025
211111.0,5,saturday,15.0,0.8533499,0.9202745,0.78642535
211111.0,5,saturday,16.0,0.85334915,0.92312616,0.78357214
211111.0,5,saturday,17.0,0.86259174,0.92591965,0.79926383
211111.0,5,saturday,18.0,0.88472724,0.9374753,0.83197916
211111.0,5,saturday,19.0,0.9038816,0.9521798,0.8555834
211111.0,5,saturday,20.0,0.90416163,0.95554644,0.8527768
211111.0,5,saturday,21.0,0.88803375,0.93815875,0.83790874
211111.0,5,saturday,22.0,0.8587438,0.9088212,0.80866635
211111.0,5,saturday,23.0,0.84788334,0.8933311,0.8024356
211111.0,5,sunday,0.0,0.8338085,0.87802374,0.7895932
211111.0,5,sunday,1.0,0.83501714,0.8821454,0.7878889
211111.0,5,sunday,2.0,0.8294858,0.87435275,0.7846188
211111.0,5,sunday,3.0,0.82816845,0.8748028,0.7815341
211111.0,5,sunday,4.0,0.8302873,0.8741894,0.7863852
211111.0,5,sunday,5.0,0.8348335,0.881792,0.787875
211111.0,5,sunday,6.0,0.8335729,0.88917196,0.7779739
211111.0,5,sunday,7.0,0.82770634,0.88417584,0.77123684
211111.0,5,sunday,8.0,0.8300626,0.8889272,0.77119803
211111.0,5,sunday,9.0,0.8357072,0.9020541,0.7693603
211111.0,5,sunday,10.0,0.83525944,0.9021015,0.76841736
211111.0,5,sunday,11.0,0.83375716,0.8978432,0.76967114
211111.0,5,sunday,12.0,0.8346354,0.8989057,0.77036506
211111.0,5,sunday,13.0,0.8401757,0.9030942,0.7772572
211111.0,5,sunday,14.0,0.8393754,0.9019811,0.77676964
211111.0,5,sunday,15.0,0.8475213,0.9095884,0.7854542
211111.0,5,sunday,16.0,0.8513879,0.9088976,0.79387826
211111.0,5,sunday,17.0,0.867852,0.9253389,0.810365
211111.0,5,sunday,18.0,0.8894583,0.94664,0.8322766
211111.0,5,sunday,19.0,0.9026968,0.95906144,0.84633213
211111.0,5,sunday,20.0,0.89068216,0.9491844,0.8321799
211111.0,5,sunday,21.0,0.8721429,0.92774624,0.8165396
211111.0,5,sunday,22.0,0.84481376,0.89502776,0.7945998
211111.0,5,sunday,23.0,0.83557665,0.8811239,0.7900294
211111.0,5,weekday,0.0,0.8336276,0.9105565,0.75669867
211111.0,5,weekday,1.0,0.8329607,0.88777274,0.7781487
211111.0,5,weekday,2.0,0.8296565,0.8797516,0.77956134
211111.0,5,weekday,3.0,0.82677686,0.90917104,0.7443827
211111.0,5,weekday,4.0,0.8370504,0.9110589,0.76304185
211111.0,5,weekday,5.0,0.8473884,0.9220873,0.77268946
211111.0,5,weekday,6.0,0.847426,0.93018115,0.76467085
211111.0,5,weekday,7.0,0.8320435,0.94161737,0.7224697
211111.0,5,weekday,8.0,0.84063786,0.9189295,0.7623462
211111.0,5,weekday,9.0,0.8365163,0.9387768,0.73425585
211111.0,5,weekday,10.0,0.84335977,0.9252429,0.76147664
211111.0,5,weekday,11.0,0.8407055,0.93048483,0.7509262
211111.0,5,weekday,12.0,0.8499568,0.9235575,0.7763561
211111.0,5,weekday,13.0,0.8491888,0.9359895,0.7623881
211111.0,5,weekday,14.0,0.8522852,0.93428767,0.77028275
211111.0,5,weekday,15.0,0.85412306,0.9418367,0.7664094
211111.0,5,weekday,16.0,0.85432845,0.95797,0.7506869
211111.0,5,weekday,17.0,0.8695958,0.9553555,0.7838361
211111.0,5,weekday,18.0,0.88315094,0.99282557,0.7734763
211111.0,5,weekday,19.0,0.90789896,0.96501976,0.85077816
211111.0,5,weekday,20.0,0.90293974,0.97754526,0.8283342
211111.0,5,weekday,21.0,0.88405544,0.95967615,0.8084347
211111.0,5,weekday,22.0,0.8505569,0.9394742,0.7616396
211111.0,5,weekday,23.0,0.832844,0.94468087,0.72100717
211111.0,6,saturday,0.0,0.82949835,0.8733943,0.7856024
211111.0,6,saturday,1.0,0.8191516,0.8588084,0.77949476
211111.0,6,saturday,2.0,0.8232377,0.8653002,0.78117526
211111.0,6,saturday,3.0,0.82445574,0.86480796,0.7841035
211111.0,6,saturday,4.0,0.8250295,0.8701385,0.77992046
211111.0,6,saturday,5.0,0.8111399,0.9098115,0.71246827
211111.0,6,saturday,6.0,0.8078018,0.8949907,0.7206129
211111.0,6,saturday,7.0,0.8085616,0.88347965,0.7336436
211111.0,6,saturday,8.0,0.8197993,0.8760388,0.7635598
211111.0,6,saturday,9.0,0.816754,0.9050772,0.72843075
211111.0,6,saturday,10.0,0.8262753,0.88044435,0.77210623
211111.0,6,saturday,11.0,0.82980484,0.8796898,0.77991986
211111.0,6,saturday,12.0,0.83537847,0.8897044,0.78105253
211111.0,6,saturday,13.0,0.82794875,0.91891956,0.73697793
211111.0,6,saturday,14.0,0.8418126,0.89648724,0.787138
211111.0,6,saturday,15.0,0.8489852,0.89932936,0.798641
211111.0,6,saturday,16.0,0.8614411,0.9172019,0.8056803
211111.0,6,saturday,17.0,0.8676173,0.91961974,0.8156149
211111.0,6,saturday,18.0,0.8933839,0.94912654,0.8376413
211111.0,6,saturday,19.0,0.89017636,0.94403386,0.83631885
211111.0,6,saturday,20.0,0.8826608,0.9327336,0.832588
211111.0,6,saturday,21.0,0.86926925,0.9259273,0.8126112
211111.0,6,saturday,22.0,0.85367197,0.90624875,0.8010952
211111.0,6,saturday,23.0,0.8371689,0.8821858,0.7921519
211111.0,6,sunday,0.0,0.8251028,0.8661965,0.7840091
211111.0,6,sunday,1.0,0.82216144,0.86396044,0.7803624
211111.0,6,sunday,2.0,0.82475364,0.8708944,0.7786129
211111.0,6,sunday,3.0,0.82339394,0.8714013,0.7753866
211111.0,6,sunday,4.0,0.82557476,0.8734213,0.7777282
211111.0,6,sunday,5.0,0.8220634,0.86542004,0.7787067
211111.0,6,sunday,6.0,0.81694543,0.8633025,0.77058834
211111.0,6,sunday,7.0,0.80631596,0.88788456,0.72474736
211111.0,6,sunday,8.0,0.81424576,0.8639417,0.7645498
211111.0,6,sunday,9.0,0.8076007,0.8824208,0.7327806
211111.0,6,sunday,10.0,0.81584024,0.870293,0.76138747
211111.0,6,sunday,11.0,0.8209208,0.87078947,0.7710522
211111.0,6,sunday,12.0,0.82751036,0.8760721,0.7789486
211111.0,6,sunday,13.0,0.83454716,0.8857091,0.7833852
211111.0,6,sunday,14.0,0.8407891,0.89375323,0.7878249
211111.0,6,sunday,15.0,0.8465195,0.9010687,0.79197025
211111.0,6,sunday,16.0,0.8574471,0.91059154,0.80430263
211111.0,6,sunday,17.0,0.87032294,0.92135876,0.8192871
211111.0,6,sunday,18.0,0.897436,0.94839704,0.846475
211111.0,6,sunday,19.0,0.9068135,0.96027106,0.85335594
211111.0,6,sunday,20.0,0.8990381,0.9520142,0.84606194
211111.0,6,sunday,21.0,0.8816679,0.9334949,0.8298409
211111.0,6,sunday,22.0,0.8478493,0.8992355,0.79646313
211111.0,6,sunday,23.0,0.83633953,0.8911402,0.78153884
211111.0,6,weekday,0.0,0.8281271,0.89430636,0.7619478
211111.0,6,weekday,1.0,0.8162911,0.9100038,0.7225784
211111.0,6,weekday,2.0,0.8171455,0.8895956,0.7446954
211111.0,6,weekday,3.0,0.81900877,0.89084727,0.74717027
211111.0,6,weekday,4.0,0.82346934,0.9117655,0.73517317
211111.0,6,weekday,5.0,0.8336909,0.8876315,0.7797503
211111.0,6,weekday,6.0,0.82512677,0.8950861,0.7551674
211111.0,6,weekday,7.0,0.8182476,0.88388246,0.75261277
211111.0,6,weekday,8.0,0.820871,0.8851758,0.75656617
211111.0,6,weekday,9.0,0.8276885,0.8903586,0.7650184
211111.0,6,weekday,10.0,0.82941467,0.89246774,0.7663616
211111.0,6,weekday,11.0,0.82758623,0.906813,0.74835944
211111.0,6,weekday,12.0,0.83222896,0.9029021,0.7615558
211111.0,6,weekday,13.0,0.835906,0.9212362,0.75057584
211111.0,6,weekday,14.0,0.844399,0.91106755,0.7777304
211111.0,6,weekday,15.0,0.848274,0.92771405,0.76883394
