,facility_id,facility_name,fuel_combusted,fuel_combusted_uom,fuel_type,high_heat_value,high_heat_value_uom,month,reporting_year,unit_name
0,1003819,UNIVERSITY OF MN - TWIN CITIES,0,gallons/month,Distillate Fuel Oil No. 2,0.1377,mmBtu/gallon,September,2016,GP-001
1,1003819,UNIVERSITY OF MN - TWIN CITIES,0,gallons/month,Distillate Fuel Oil No. 2,0.1377,mmBtu/gallon,October,2016,GP-001
2,1003819,UNIVERSITY OF MN - TWIN CITIES,0,gallons/month,Distillate Fuel Oil No. 2,0.1377,mmBtu/gallon,November,2016,GP-001
3,1003819,UNIVERSITY OF MN - TWIN CITIES,0,scf/month,Natural Gas (Weighted U.S. Average),0.0010369,mmBtu/scf,August,2016,EU002
4,1003819,UNIVERSITY OF MN - TWIN CITIES,0,scf/month,Natural Gas (Weighted U.S. Average),0.0010631,mmBtu/scf,June,2016,EU003
5,1003819,UNIVERSITY OF MN - TWIN CITIES,0,scf/month,Natural Gas (Weighted U.S. Average),0.001058,mmBtu/scf,March,2016,EU006
6,1003819,UNIVERSITY OF MN - TWIN CITIES,0,scf/month,Natural Gas (Weighted U.S. Average),0.001062,mmBtu/scf,April,2016,EU006
7,1003819,UNIVERSITY OF MN - TWIN CITIES,0,scf/month,Natural Gas (Weighted U.S. Average),0.0010637,mmBtu/scf,May,2016,EU006
8,1003819,UNIVERSITY OF MN - TWIN CITIES,0,scf/month,Natural Gas (Weighted U.S. Average),0.0010659,mmBtu/scf,June,2016,EU006
9,1003819,UNIVERSITY OF MN - TWIN CITIES,0,scf/month,Natural Gas (Weighted U.S. Average),0.0010538,mmBtu/scf,July,2016,EU006
10,1003819,UNIVERSITY OF MN - TWIN CITIES,0,scf/month,Natural Gas (Weighted U.S. Average),0.0010594,mmBtu/scf,August,2016,EU006
11,1003819,UNIVERSITY OF MN - TWIN CITIES,0,scf/month,Natural Gas (Weighted U.S. Average),0.0010582,mmBtu/scf,September,2016,EU006
12,1003819,UNIVERSITY OF MN - TWIN CITIES,0,scf/month,Natural Gas (Weighted U.S. Average),0.0010606,mmBtu/scf,October,2016,EU006
13,1001353,Nelson Energy Center,0,scf/month,Natural Gas (Weighted U.S. Average),0.00104831,mmBtu/scf,June,2016,GP-SH
14,1001353,Nelson Energy Center,0,scf/month,Natural Gas (Weighted U.S. Average),0.00104507,mmBtu/scf,July,2016,GP-SH
15,1001353,Nelson Energy Center,0,scf/month,Natural Gas (Weighted U.S. Average),0.00105224,mmBtu/scf,August,2016,GP-SH
16,1001353,Nelson Energy Center,0,scf/month,Natural Gas (Weighted U.S. Average),0.0,mmBtu/scf,October,2016,FGH
17,1001810,GOLDEN VALLEY ELECTRIC ASSOC NORTH POLE POWER PLANT,0,gallons/month,Distillate Fuel Oil No. 1,0.132951,mmBtu/gallon,January,2016,EUID5
18,1001810,GOLDEN VALLEY ELECTRIC ASSOC NORTH POLE POWER PLANT,0,gallons/month,Distillate Fuel Oil No. 1,0.133256,mmBtu/gallon,August,2016,EUID1
19,1001810,GOLDEN VALLEY ELECTRIC ASSOC NORTH POLE POWER PLANT,0,gallons/month,Distillate Fuel Oil No. 2,0.139427,mmBtu/gallon,August,2016,EUID1
20,1001459,Glenarm,0,scf/month,Natural Gas (Weighted U.S. Average),0.001037837,mmBtu/scf,April,2016,CP-GLENARM-01
21,1001459,Glenarm,0,scf/month,Natural Gas (Weighted U.S. Average),0.001035342,mmBtu/scf,May,2016,CP-GLENARM-01
