,FACILITY_ID,REPORTING_YEAR,N2O_EMISSIONS_CO2E,TOTAL_ANNUAL_HEAT_INPUT,FACILITY_NAME,UNIT_NAME,UNIT_TYPE,FUEL_TYPE,FUEL_TYPE_OTHER,FUEL_TYPE_BLEND,CH4_EMISSIONS_CO2E,OTHER_OR_BLEND_FUEL_TYPE
0,1000001,2013,111,3725813,PSE Ferndale Generating Station,CT-1A,Electricity Generator,Natural Gas (Weighted U.S. Average),,,93.1,
1,1000001,2013,107.2,3598938,PSE Ferndale Generating Station,CT-1B,Electricity Generator,Natural Gas (Weighted U.S. Average),,,90,
2,1000049,2013,2.8,94173,Lange,CT1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,2.4,
3,1000050,2013,4277.9,8972102,Wygen I,001,Electricity Generator,Subbituminous,,,224.3,
4,1000051,2013,6.3,210154,"Mariposa Energy, LLC",GT-3,Electricity Generator,Natural Gas (Weighted U.S. Average),,,5.3,
5,1000051,2013,6.3,209852,"Mariposa Energy, LLC",GT-4,Electricity Generator,Natural Gas (Weighted U.S. Average),,,5.2,
6,1000051,2013,6.2,208586,"Mariposa Energy, LLC",GT-2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,5.2,
7,1000051,2013,5.8,196097,"Mariposa Energy, LLC",GT-1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,4.9,
8,1000052,2013,346.2,11617584,Mesquite Generating Station,5,Electricity Generator,Natural Gas (Weighted U.S. Average),,,290.4,
9,1000052,2013,182.5,6125253,Mesquite Generating Station,2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,153.1,
10,1000052,2013,348.4,11690333,Mesquite Generating Station,6,Electricity Generator,Natural Gas (Weighted U.S. Average),,,292.3,
11,1000052,2013,186.4,6253691,Mesquite Generating Station,1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,156.3,
12,1000057,2013,0,0,Tri-Center Naniwa Energy,CT6,Electricity Generator,Natural Gas (Weighted U.S. Average),,,0,
13,1000057,2013,0,0,Tri-Center Naniwa Energy,CT4,Electricity Generator,Natural Gas (Weighted U.S. Average),,,0,
14,1000057,2013,0,0,Tri-Center Naniwa Energy,CT3,Electricity Generator,Natural Gas (Weighted U.S. Average),,,0,
15,1000057,2013,0,0,Tri-Center Naniwa Energy,CT5,Electricity Generator,Natural Gas (Weighted U.S. Average),,,0,
16,1000059,2013,134.1,4499033,Tenaska Kiamichi Generating Station,CTGDB2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,112.5,
17,1000059,2013,150,5031961,Tenaska Kiamichi Generating Station,CTGDB3,Electricity Generator,Natural Gas (Weighted U.S. Average),,,125.8,
18,1000059,2013,148.9,4998166,Tenaska Kiamichi Generating Station,CTGDB4,Electricity Generator,Natural Gas (Weighted U.S. Average),,,125,
19,1000059,2013,129.4,4341821,Tenaska Kiamichi Generating Station,CTGDB1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,108.5,
20,1000060,2013,.9,4938,Limon Generating Station,L2,Electricity Generator,Distillate Fuel Oil No. 2,,,.4,
21,1000060,2013,12.8,428830,Limon Generating Station,L1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,10.7,
