,carbon_content,carbon_content_uom,facility_id,facility_name,fuel_combusted,fuel_combusted_uom,fuel_type,high_heat_value,high_heat_value_uom,molecular_weight,molecular_weight_uom,month,reporting_year,unit_name
635,2.82,kg C per gallon,1006366,ND Paper Inc - Rumford Division,0,gallons/month,Residual Fuel Oil No. 6,,,,,October,2017,Power Boiler No. 3
636,,,1000348,Resolute FP US Inc. - Catawba Operations,,,Residual Fuel Oil No. 6,,,,,October,2017,08-2605
637,3.13,kg C per gallon,1007845,HAWAIIAN ELECTRIC COMPANY (HECO) - WAIAU GENERATING STATION,65615.9,gallons/month,Residual Fuel Oil No. 6,,,,,October,2017,W3
638,3.13,kg C per gallon,1007845,HAWAIIAN ELECTRIC COMPANY (HECO) - WAIAU GENERATING STATION,24731.4,gallons/month,Residual Fuel Oil No. 6,,,,,October,2017,W4
639,3.13,kg C per gallon,1007845,HAWAIIAN ELECTRIC COMPANY (HECO) - WAIAU GENERATING STATION,602682.4,gallons/month,Residual Fuel Oil No. 6,,,,,October,2017,W5
640,3.13,kg C per gallon,1007845,HAWAIIAN ELECTRIC COMPANY (HECO) - WAIAU GENERATING STATION,377372.6,gallons/month,Residual Fuel Oil No. 6,,,,,October,2017,W6
641,3.13,kg C per gallon,1007845,HAWAIIAN ELECTRIC COMPANY (HECO) - WAIAU GENERATING STATION,2259729.8,gallons/month,Residual Fuel Oil No. 6,,,,,October,2017,W7
642,,,1000348,Resolute FP US Inc. - Catawba Operations,,,Residual Fuel Oil No. 6,,,,,October,2017,08-2550
643,,,1000348,Resolute FP US Inc. - Catawba Operations,,,Residual Fuel Oil No. 6,,,,,September,2017,08-3705
644,3.17,kg C per gallon,1007845,HAWAIIAN ELECTRIC COMPANY (HECO) - WAIAU GENERATING STATION,2426221.2,gallons/month,Residual Fuel Oil No. 6,,,,,September,2017,W8
645,3.16,kg C per gallon,1007740,HAWAIIAN ELECTRIC COMPANY (HECO) KAHE GENERATING STATION,2613325.5,gallons/month,Residual Fuel Oil No. 6,,,,,September,2017,K1
646,3.16,kg C per gallon,1007740,HAWAIIAN ELECTRIC COMPANY (HECO) KAHE GENERATING STATION,2241319.4,gallons/month,Residual Fuel Oil No. 6,,,,,September,2017,K2
647,3.16,kg C per gallon,1007740,HAWAIIAN ELECTRIC COMPANY (HECO) KAHE GENERATING STATION,2498024,gallons/month,Residual Fuel Oil No. 6,,,,,September,2017,K3
648,3.16,kg C per gallon,1007740,HAWAIIAN ELECTRIC COMPANY (HECO) KAHE GENERATING STATION,2563172.7,gallons/month,Residual Fuel Oil No. 6,,,,,September,2017,K4
649,3.16,kg C per gallon,1007740,HAWAIIAN ELECTRIC COMPANY (HECO) KAHE GENERATING STATION,1155.7,gallons/month,Residual Fuel Oil No. 6,,,,,September,2017,K5
650,3.16,kg C per gallon,1007740,HAWAIIAN ELECTRIC COMPANY (HECO) KAHE GENERATING STATION,3018850.7,gallons/month,Residual Fuel Oil No. 6,,,,,September,2017,K6
651,0,kg C per gallon,1007033,"CEMEX de Puerto Rico, Inc.",0,gallons/month,Residual Fuel Oil No. 6,,,,,September,2017,Kiln 1 (Lime Plant)
652,3.04,kg C per gallon,1006366,ND Paper Inc - Rumford Division,0,gallons/month,Residual Fuel Oil No. 6,,,,,September,2017,Power Boiler No. 3
653,3.20,kg C per gallon,1000348,Resolute FP US Inc. - Catawba Operations,3017,gallons/month,Residual Fuel Oil No. 6,,,,,September,2017,08-2605
654,3.17,kg C per gallon,1007845,HAWAIIAN ELECTRIC COMPANY (HECO) - WAIAU GENERATING STATION,271408.4,gallons/month,Residual Fuel Oil No. 6,,,,,September,2017,W3
655,3.17,kg C per gallon,1007845,HAWAIIAN ELECTRIC COMPANY (HECO) - WAIAU GENERATING STATION,204328.4,gallons/month,Residual Fuel Oil No. 6,,,,,September,2017,W4
656,3.17,kg C per gallon,1007845,HAWAIIAN ELECTRIC COMPANY (HECO) - WAIAU GENERATING STATION,493117,gallons/month,Residual Fuel Oil No. 6,,,,,September,2017,W5
657,3.17,kg C per gallon,1007845,HAWAIIAN ELECTRIC COMPANY (HECO) - WAIAU GENERATING STATION,1073499.9,gallons/month,Residual Fuel Oil No. 6,,,,,September,2017,W6
658,3.17,kg C per gallon,1007845,HAWAIIAN ELECTRIC COMPANY (HECO) - WAIAU GENERATING STATION,2861867.1,gallons/month,Residual Fuel Oil No. 6,,,,,September,2017,W7
659,,,1000348,Resolute FP US Inc. - Catawba Operations,,,Residual Fuel Oil No. 6,,,,,September,2017,08-2550
660,0.731,kg C per kg,1007844,Paulsboro Refining Company LLC,8216605,scf/month,Fuel Gas,,,23.31,kg/kg-mole,April,2017,CHD-2 Heater
661,0.6919,kg C per kg,1005743,"Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",13205344,scf/month,Fuel Gas,,,15.2377,kg/kg-mole,April,2017,CS H-1
662,0.6919,kg C per kg,1005743,"Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",4413602,scf/month,Fuel Gas,,,15.2377,kg/kg-mole,April,2017,DHT-2 H-1
663,0.6919,kg C per kg,1005743,"Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",16482352,scf/month,Fuel Gas,,,15.2377,kg/kg-mole,April,2017,DHT-2 H-2
664,0.77,kg C per kg,1006307,CALCASIEU REFINING COMPANY,24798145.97,scf/month,Fuel Gas,,,22.77,kg/kg-mole,April,2017,H-901
665,,,1006307,CALCASIEU REFINING COMPANY,,,Fuel Gas,,,,,April,2017,H-501A
666,0.80193066849650400,kg C per kg,1006531,GOODWAY REFINING LLC,982892.30769230800000,scf/month,Fuel Gas,,,41.414320530500,kg/kg-mole,April,2017,GP-RFG
667,0.731,kg C per kg,1007844,Paulsboro Refining Company LLC,11951651,scf/month,Fuel Gas,,,23.31,kg/kg-mole,April,2017,MLDW Heater
668,0.679,kg C per kg,1007844,Paulsboro Refining Company LLC,14554123,scf/month,Fuel Gas,,,9.4,kg/kg-mole,April,2017,NHT Heater
669,0.679,kg C per kg,1007844,Paulsboro Refining Company LLC,7844794,scf/month,Fuel Gas,,,9.4,kg/kg-mole,April,2017,FGDU Heater
670,0.760,kg C per kg,1007844,Paulsboro Refining Company LLC,30452468,scf/month,Fuel Gas,,,23.52,kg/kg-mole,April,2017,Coker B-Heater
671,0.6919,kg C per kg,1005743,"Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",21212153,scf/month,Fuel Gas,,,15.2377,kg/kg-mole,April,2017,DHT-3 HEATER
672,0.6919,kg C per kg,1005743,"Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",102386556,scf/month,Fuel Gas,,,15.2377,kg/kg-mole,April,2017,ACU-1 H-202A
673,0.6919,kg C per kg,1005743,"Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",104662440,scf/month,Fuel Gas,,,15.2377,kg/kg-mole,April,2017,H-300
674,0.679,kg C per kg,1007844,Paulsboro Refining Company LLC,41940454,scf/month,Fuel Gas,,,9.4,kg/kg-mole,April,2017,CHD-1 Heater
675,0.711,kg C per kg,1007844,Paulsboro Refining Company LLC,34233542,scf/month,Fuel Gas,,,18.42,kg/kg-mole,April,2017,CCR F-303 Heater
676,0.6919,kg C per kg,1005743,"Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",108305169,scf/month,Fuel Gas,,,15.2377,kg/kg-mole,April,2017,H-350
677,0.6919,kg C per kg,1005743,"Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",89892564,scf/month,Fuel Gas,,,15.2377,kg/kg-mole,April,2017,REF H-1
678,0.6919,kg C per kg,1005743,"Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",85998939,scf/month,Fuel Gas,,,15.2377,kg/kg-mole,April,2017,REF H-2
679,0.6919,kg C per kg,1005743,"Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",6053828,scf/month,Fuel Gas,,,15.2377,kg/kg-mole,April,2017,KNHT CHARGE HEATER
680,0.2007,kg C per kg,1006695,Dearborn Industrial Generation,2734372000,scf/month,Blast Furnace Gas,,,27.09,kg/kg-mole,April,2017,BL1100
681,0.2007,kg C per kg,1006695,Dearborn Industrial Generation,3048237000,scf/month,Blast Furnace Gas,,,27.09,kg/kg-mole,April,2017,BL3100
682,0.2007,kg C per kg,1006695,Dearborn Industrial Generation,0,scf/month,Blast Furnace Gas,,,27.09,kg/kg-mole,April,2017,BL2100
683,0.656,kg C per kg,1004211,SHELL PUGET SOUND REFINERY,274915547.5,scf/month,Fuel Gas,,,19.5,kg/kg-mole,April,2017,CP-COGEN
684,0.463,kg C per kg,1009505,"Flint Hills Resources Joliet, LLC",5595150.135,scf/month,Other Biomass Gases,,,24.578,kg/kg-mole,April,2017,CP-02
685,0.7554,kg C per kg,1007322,Delaware City Refinery,429865305,scf/month,Fuel Gas,,,19.6331,kg/kg-mole,April,2017,CP-Power Plant
686,0.7554,kg C per kg,1007322,Delaware City Refinery,494786651,scf/month,Fuel Gas,,,19.6331,kg/kg-mole,April,2017,CP-Heaters
687,0,kg C per kg,1002384,Santa Ynez Unit (SYU),0,scf/month,Natural Gas (Weighted U.S. Average),,,0,kg/kg-mole,April,2017,GP-POPCO Boilers
688,0,kg C per kg,1002384,Santa Ynez Unit (SYU),0,scf/month,Natural Gas (Weighted U.S. Average),,,0,kg/kg-mole,April,2017,LFC GTG
689,0,kg C per kg,1002384,Santa Ynez Unit (SYU),0,scf/month,Natural Gas (Weighted U.S. Average),,,0,kg/kg-mole,April,2017,GP-Sulfinol and GPU Reboilers
690,0,kg C per kg,1002384,Santa Ynez Unit (SYU),0,scf/month,Natural Gas (Weighted U.S. Average),,,0,kg/kg-mole,April,2017,Duct Burner
691,0.654000,kg C per kg,1002884,TPC GROUP,85964845.321778,scf/month,,,,18.525000,kg/kg-mole,April,2017,Boiler 9
692,0.654000,kg C per kg,1002884,TPC GROUP,81500962.397872,scf/month,,,,18.525000,kg/kg-mole,April,2017,Boiler 8
693,0.7814,kg C per kg,1003589,SHELL CHEMICAL COMPANY,248893092.0,scf/month,Fuel Gas,,,14.9877,kg/kg-mole,April,2017,GP- FG2
694,0.8008,kg C per kg,1003589,SHELL CHEMICAL COMPANY,252281352.0,scf/month,Fuel Gas,,,17.4531,kg/kg-mole,April,2017,GP- FG1
695,0.6104,kg C per kg,1002286,LUNDAY-THAGARD COMPANY,1135413,scf/month,Fuel Gas,,,36.6328,kg/kg-mole,April,2017,GP-1
696,0.638,kg C per kg,1007923,SUNCOR ENERGY (USA) COMMERCE CITY REFINERY,263259071,scf/month,Fuel Gas,,,11.53,kg/kg-mole,April,2017,GP-3
697,0.716,kg C per kg,1007923,SUNCOR ENERGY (USA) COMMERCE CITY REFINERY,544613836,scf/month,Fuel Gas,,,16.944,kg/kg-mole,April,2017,GP-2
698,0.707,kg C per kg,1007923,SUNCOR ENERGY (USA) COMMERCE CITY REFINERY,77351716,scf/month,Natural Gas (Weighted U.S. Average),,,17.348,kg/kg-mole,April,2017,H-2101
699,0.707,kg C per kg,1007923,SUNCOR ENERGY (USA) COMMERCE CITY REFINERY,47354113,scf/month,Natural Gas (Weighted U.S. Average),,,17.348,kg/kg-mole,April,2017,B504
700,0.707,kg C per kg,1007923,SUNCOR ENERGY (USA) COMMERCE CITY REFINERY,747646,scf/month,Natural Gas (Weighted U.S. Average),,,17.348,kg/kg-mole,April,2017,#3SRU TGI
701,0.69189025230642,kg C per kg,1008014,ERGON REFINING INC,7978502.0700000000,scf/month,Fuel Gas,,,19.02835337572330,kg/kg-mole,April,2017,GP-RFG
702,0.7029,kg C per kg,1005823,Sasol Chemicals (USA) LLC - LAKE CHARLES CHEMICAL COMPLEX,595000,scf/month,Fuel Gas,,,17.7,kg/kg-mole,April,2017,CP-Phillips 66 Refinery Fuel Gas
703,0.739,kg C per kg,1004340,"PCS NITROGEN FERTILIZER, L.P.",579292455,scf/month,Natural Gas (Weighted U.S. Average),,,16.82,kg/kg-mole,April,2017,CP-001
704,0.75,kg C per kg,1005743,"Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",23082208,scf/month,Natural Gas (Weighted U.S. Average),,,16.805,kg/kg-mole,April,2017,SRU 5 INCINERATOR
705,0.6919,kg C per kg,1005743,"Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",39413812,scf/month,Fuel Gas,,,15.2377,kg/kg-mole,April,2017,COEN
706,0.75,kg C per kg,1005743,"Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",7481960,scf/month,Natural Gas (Weighted U.S. Average),,,16.805,kg/kg-mole,April,2017,SRU 1/3 INCINERATOR
707,0.708,kg C per kg,1007844,Paulsboro Refining Company LLC,84007379,scf/month,Fuel Gas,,,20.49,kg/kg-mole,April,2017,CU7 F-1 Heater
708,0.708,kg C per kg,1007844,Paulsboro Refining Company LLC,86983111,scf/month,Fuel Gas,,,20.49,kg/kg-mole,April,2017,CU6 Heater
709,0.760,kg C per kg,1007844,Paulsboro Refining Company LLC,29984925,scf/month,Fuel Gas,,,23.52,kg/kg-mole,April,2017,Coker A-Heater
710,0.75,kg C per kg,1005743,"Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",3305564,scf/month,Natural Gas (Weighted U.S. Average),,,16.805,kg/kg-mole,April,2017,SCOT 1
711,0.6919,kg C per kg,1005743,"Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",72221445,scf/month,Fuel Gas,,,15.2377,kg/kg-mole,April,2017,DEMEX H-4
712,0.716,kg C per kg,1006062,VALERO REFINING HOUSTON REFINERY,95111647.71,scf/month,Fuel Gas,,,16.43,kg/kg-mole,April,2017,17H01
713,0.712,kg C per kg,1006062,VALERO REFINING HOUSTON REFINERY,3350422,scf/month,Fuel Gas,,,16.74,kg/kg-mole,April,2017,41BA101
714,0.75,kg C per kg,1005743,"Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",3657725,scf/month,Natural Gas (Weighted U.S. Average),,,16.805,kg/kg-mole,April,2017,SCOT 5
715,0.6405,kg C per kg,1002758,EQUISTAR CHEMICALS LAPORTE COMPLEX,217937792.35,scf/month,Fuel Gas,,,7.8546,kg/kg-mole,April,2017,Furnace 5
716,0.6405,kg C per kg,1002758,EQUISTAR CHEMICALS LAPORTE COMPLEX,253173802.48,scf/month,Fuel Gas,,,7.8546,kg/kg-mole,April,2017,Furnace 7
717,0.6405,kg C per kg,1002758,EQUISTAR CHEMICALS LAPORTE COMPLEX,292641752.96,scf/month,Fuel Gas,,,7.8546,kg/kg-mole,April,2017,Furnace 8
718,0.42091419,,1004208,BASF CORP - GEISMAR SITE,5612000,,Fuel Gas,,,11.336298087,,April,2017,EQT0311
719,0.6732,kg C per kg,1002758,EQUISTAR CHEMICALS LAPORTE COMPLEX,134195242.96,scf/month,Fuel Gas,,,7.9188,kg/kg-mole,April,2017,Boiler B
720,0.6405,kg C per kg,1002758,EQUISTAR CHEMICALS LAPORTE COMPLEX,228227003.14,scf/month,Fuel Gas,,,7.8546,kg/kg-mole,April,2017,Furnace 6
721,0.6405,kg C per kg,1002758,EQUISTAR CHEMICALS LAPORTE COMPLEX,272402864.74,scf/month,Fuel Gas,,,7.8546,kg/kg-mole,April,2017,Furnace 1
722,0.42091419,,1004208,BASF CORP - GEISMAR SITE,18106500,,Fuel Gas,,,11.336298087,,April,2017,EQT161
723,0.42091419,,1004208,BASF CORP - GEISMAR SITE,503180000,,Fuel Gas,,,11.336298087,,April,2017,EQT0318
724,0.7965,kg C per kg,1007438,Eastman Chemical - Texas Operations,56467922,scf/month,Fuel Gas,,,13.25,kg/kg-mole,April,2017,3H-1A
725,0.7965,kg C per kg,1007438,Eastman Chemical - Texas Operations,54011258,scf/month,Fuel Gas,,,13.25,kg/kg-mole,April,2017,3H-1B
726,0.6405,kg C per kg,1002758,EQUISTAR CHEMICALS LAPORTE COMPLEX,267389778.21,scf/month,Fuel Gas,,,7.8546,kg/kg-mole,April,2017,Furnace 9
727,0.6732,kg C per kg,1002758,EQUISTAR CHEMICALS LAPORTE COMPLEX,134639871.09,scf/month,Fuel Gas,,,7.9188,kg/kg-mole,April,2017,Boiler A
728,0.6405,kg C per kg,1002758,EQUISTAR CHEMICALS LAPORTE COMPLEX,205020744.90,scf/month,Fuel Gas,,,7.8546,kg/kg-mole,April,2017,Furnace 3
729,0.7965,kg C per kg,1007438,Eastman Chemical - Texas Operations,63089231,scf/month,Fuel Gas,,,13.25,kg/kg-mole,April,2017,3H-1D
730,0.6504,kg C per kg,1007438,Eastman Chemical - Texas Operations,405734300,scf/month,Fuel Gas,,,11.47,kg/kg-mole,April,2017,CP-HCC3A Furnaces
731,0.4498,kg C per kg,1007438,Eastman Chemical - Texas Operations,64575826,scf/month,Fuel Gas,,,8.67,kg/kg-mole,April,2017,3AWHB-B5A
732,0.6919,kg C per kg,1005743,"Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",57942622,scf/month,Fuel Gas,,,15.2377,kg/kg-mole,April,2017,NHT H-102
733,0.75,kg C per kg,1005743,"Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",216407,scf/month,Natural Gas (Weighted U.S. Average),,,16.805,kg/kg-mole,April,2017,COGEN TURBINE
734,0.75,kg C per kg,1005743,"Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",25515476,scf/month,Natural Gas (Weighted U.S. Average),,,16.805,kg/kg-mole,April,2017,SRU 4 INCINERATOR
735,0.6919,kg C per kg,1005743,"Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",33518975,scf/month,Fuel Gas,,,15.2377,kg/kg-mole,April,2017,REF H-4
736,0.6919,kg C per kg,1005743,"Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",15610580,scf/month,Fuel Gas,,,15.2377,kg/kg-mole,April,2017,REF H-5
737,0.6919,kg C per kg,1005743,"Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",25668572,scf/month,Fuel Gas,,,15.2377,kg/kg-mole,April,2017,REF H-6
738,0.6919,kg C per kg,1005743,"Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",18085494,scf/month,Fuel Gas,,,15.2377,kg/kg-mole,April,2017,BTX H-52
739,0.6919,kg C per kg,1005743,"Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",8513483,scf/month,Fuel Gas,,,15.2377,kg/kg-mole,April,2017,ISOM H-2
740,0.6919,kg C per kg,1005743,"Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",14916067,scf/month,Fuel Gas,,,15.2377,kg/kg-mole,April,2017,DHT-1 H-1
741,0.75,kg C per kg,1005743,"Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",3764133,scf/month,Natural Gas (Weighted U.S. Average),,,16.805,kg/kg-mole,April,2017,SCOT 4
742,0.6919,kg C per kg,1005743,"Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",96590450,scf/month,Fuel Gas,,,15.2377,kg/kg-mole,April,2017,ACU-1 H-202B
743,0.6919,kg C per kg,1005743,"Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",90441140,scf/month,Fuel Gas,,,15.2377,kg/kg-mole,April,2017,ACU-2 H-201
744,0.717,kg C per kg,1006062,VALERO REFINING HOUSTON REFINERY,40193338,scf/month,Fuel Gas,,,16.42,kg/kg-mole,April,2017,40BA1101
745,0.718,kg C per kg,1006062,VALERO REFINING HOUSTON REFINERY,16547169,scf/month,Fuel Gas,,,16.45,kg/kg-mole,April,2017,41BA102
746,0.6919,kg C per kg,1005743,"Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",48723297,scf/month,Fuel Gas,,,15.2377,kg/kg-mole,April,2017,VDU-1 H-301
747,0.6919,kg C per kg,1005743,"Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",27829647,scf/month,Fuel Gas,,,15.2377,kg/kg-mole,April,2017,NHT H-101
748,0.6919,kg C per kg,1005743,"Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",95520248,scf/month,Fuel Gas,,,15.2377,kg/kg-mole,April,2017,ACU-1 H-101
749,0.714,kg C per kg,1006062,VALERO REFINING HOUSTON REFINERY,6011475,scf/month,Fuel Gas,,,16.58,kg/kg-mole,April,2017,28BA1200
750,0.714,kg C per kg,1006062,VALERO REFINING HOUSTON REFINERY,17974925,scf/month,Fuel Gas,,,16.58,kg/kg-mole,April,2017,27BA1000
751,0.716,kg C per kg,1006062,VALERO REFINING HOUSTON REFINERY,154457351,scf/month,Fuel Gas,,,16.42,kg/kg-mole,April,2017,81BF5601
752,0.6919,kg C per kg,1005743,"Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",0,scf/month,Fuel Gas,,,15.2377,kg/kg-mole,April,2017,BTX H-51
753,0.6919,kg C per kg,1005743,"Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",15948598,scf/month,Fuel Gas,,,15.2377,kg/kg-mole,April,2017,BTX H-53
754,0.711,kg C per kg,1007844,Paulsboro Refining Company LLC,174640238,scf/month,Fuel Gas,,,18.42,kg/kg-mole,April,2017,CCR Feed Heater
755,0.711,kg C per kg,1007844,Paulsboro Refining Company LLC,15337748,scf/month,Fuel Gas,,,18.42,kg/kg-mole,April,2017,CCR F-5 Heater
756,0.719,kg C per kg,1006062,VALERO REFINING HOUSTON REFINERY,11625599,scf/month,Fuel Gas,,,16.42,kg/kg-mole,April,2017,29BA1300
757,0.717,kg C per kg,1006062,VALERO REFINING HOUSTON REFINERY,23711701,scf/month,Fuel Gas,,,16.43,kg/kg-mole,April,2017,40BA1001
758,0.716,kg C per kg,1006062,VALERO REFINING HOUSTON REFINERY,166585651,scf/month,Fuel Gas,,,16.44,kg/kg-mole,April,2017,81BF5602
759,0.716,kg C per kg,1006062,VALERO REFINING HOUSTON REFINERY,169698037,scf/month,Fuel Gas,,,16.45,kg/kg-mole,April,2017,81BF5603
760,0.6919,kg C per kg,1005743,"Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",18291777,scf/month,Fuel Gas,,,15.2377,kg/kg-mole,April,2017,ISOM H-1
761,0.6919,kg C per kg,1005743,"Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",15610580,scf/month,Fuel Gas,,,15.2377,kg/kg-mole,April,2017,REF H-3
762,0.6919,kg C per kg,1005743,"Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",0,scf/month,Fuel Gas,,,15.2377,kg/kg-mole,April,2017,TDP H-1
763,0.711,kg C per kg,1007844,Paulsboro Refining Company LLC,18552460,scf/month,Fuel Gas,,,18.42,kg/kg-mole,April,2017,CCR F-101 Heater
764,0.81,kg C per kg,1006307,CALCASIEU REFINING COMPANY,1617996.56,scf/month,Fuel Gas,,,42.65,kg/kg-mole,April,2017,H-701 VG
765,0.708,kg C per kg,1007844,Paulsboro Refining Company LLC,26279316,scf/month,Fuel Gas,,,20.49,kg/kg-mole,April,2017,FURF-1 BB-1 Heater
766,0.708,kg C per kg,1007844,Paulsboro Refining Company LLC,4085872,scf/month,Fuel Gas,,,20.49,kg/kg-mole,April,2017,FURF-1 BB-2 Heater
767,0.708,kg C per kg,1007844,Paulsboro Refining Company LLC,26216854,scf/month,Fuel Gas,,,20.49,kg/kg-mole,April,2017,FURF-2 B101 Heater
768,0.6919,kg C per kg,1005743,"Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",8185918,scf/month,Fuel Gas,,,15.2377,kg/kg-mole,April,2017,DHT-1 H-3
769,0.6919,kg C per kg,1005743,"Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",38622861.3251359,scf/month,Fuel Gas,,,15.2377,kg/kg-mole,April,2017,DEMEX H-2
770,0.6919,kg C per kg,1005743,"Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",17839128,scf/month,Fuel Gas,,,15.2377,kg/kg-mole,April,2017,GRU B-1
771,0.77,kg C per kg,1006307,CALCASIEU REFINING COMPANY,39137590.08,scf/month,Fuel Gas,,,22.77,kg/kg-mole,April,2017,H-701
772,0.77,kg C per kg,1006307,CALCASIEU REFINING COMPANY,45351280.38,scf/month,Fuel Gas,,,22.77,kg/kg-mole,April,2017,H-204
773,0.77,kg C per kg,1006307,CALCASIEU REFINING COMPANY,117805476.12,scf/month,Fuel Gas,,,22.77,kg/kg-mole,April,2017,H-501
774,,,1007844,Paulsboro Refining Company LLC,,,Fuel Gas,,,,,April,2017,PDA BB-1 Heater
775,0.708,kg C per kg,1007844,Paulsboro Refining Company LLC,24738240,scf/month,Fuel Gas,,,20.49,kg/kg-mole,April,2017,PDA BB-2 Heater
776,0.6865,kg C per kg,1004368,INEOS CHOCOLATE BAYOU PLANT,1666528982,scf/month,Fuel Gas,,,10.48,kg/kg-mole,April,2017,GP-OL2 COMBUSTION
777,0.4638,kg C per kg,1004368,INEOS CHOCOLATE BAYOU PLANT,400572,scf/month,Fuel Gas,,,10.6579,kg/kg-mole,April,2017,Cogen
778,0.7223,kg C per kg,1004368,INEOS CHOCOLATE BAYOU PLANT,295892929,scf/month,Fuel Gas,,,13.8937,kg/kg-mole,April,2017,DB-106
779,0.7223,kg C per kg,1004368,INEOS CHOCOLATE BAYOU PLANT,254762367,scf/month,Fuel Gas,,,13.8937,kg/kg-mole,April,2017,DB-109
780,0.7223,kg C per kg,1004368,INEOS CHOCOLATE BAYOU PLANT,323299997,scf/month,Fuel Gas,,,13.8937,kg/kg-mole,April,2017,DB-107
781,0.7223,kg C per kg,1004368,INEOS CHOCOLATE BAYOU PLANT,164120156,scf/month,Fuel Gas,,,13.8937,kg/kg-mole,April,2017,GP-OL1 COMBUSTION
782,0.7223,kg C per kg,1004368,INEOS CHOCOLATE BAYOU PLANT,305283531,scf/month,Fuel Gas,,,13.8937,kg/kg-mole,April,2017,DB-105
783,0.7223,kg C per kg,1004368,INEOS CHOCOLATE BAYOU PLANT,323331934,scf/month,Fuel Gas,,,13.8937,kg/kg-mole,April,2017,DB-108
784,0.6865,kg C per kg,1004368,INEOS CHOCOLATE BAYOU PLANT,372379302,scf/month,Fuel Gas,,,10.4802,kg/kg-mole,April,2017,DDB-105
785,0.8606,kg C per kg,1004368,INEOS CHOCOLATE BAYOU PLANT,27656582,scf/month,Fuel Gas,,,33.8298,kg/kg-mole,April,2017,CP-BOILERS
786,0.7370,kg C per kg,1003998,SYCAMORE COGENERATION Facility,665754768.8985,scf/month,Natural Gas (Weighted U.S. Average),,,17.0500,kg/kg-mole,April,2017,Unit A
787,0.7370,kg C per kg,1003998,SYCAMORE COGENERATION Facility,11712265.1400,scf/month,Natural Gas (Weighted U.S. Average),,,17.0500,kg/kg-mole,April,2017,Unit B
788,0.7370,kg C per kg,1003998,SYCAMORE COGENERATION Facility,666059892.2084,scf/month,Natural Gas (Weighted U.S. Average),,,17.0500,kg/kg-mole,April,2017,Unit C
789,0.7370,kg C per kg,1003998,SYCAMORE COGENERATION Facility,17770031.7444,scf/month,Natural Gas (Weighted U.S. Average),,,17.0500,kg/kg-mole,April,2017,Unit D
790,0.76,kg C per kg,1005789,ConocoPhillips Alaska Inc - KRU CPF1,18466800,scf/month,Natural Gas (Weighted U.S. Average),,,20.045,kg/kg-mole,April,2017,G1-14-01
791,0.6919,kg C per kg,1005743,"Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",70805502,scf/month,Fuel Gas,,,15.2377,kg/kg-mole,April,2017,VDU-2
792,0.3482,kg C per kg,1006565,"Cos-Mar Company, Styrene Monomer Plant",17118768,scf/month,,,,8.0687,kg/kg-mole,April,2017,CP-2
793,0.6405,kg C per kg,1002758,EQUISTAR CHEMICALS LAPORTE COMPLEX,632851457.84,scf/month,Fuel Gas,,,7.8549,kg/kg-mole,April,2017,Furnace 10
