,FACILITY_ID,REPORTING_YEAR,N2O_EMISSIONS_CO2E,TOTAL_ANNUAL_HEAT_INPUT,FACILITY_NAME,UNIT_NAME,UNIT_TYPE,FUEL_TYPE,FUEL_TYPE_OTHER,FUEL_TYPE_BLEND,CH4_EMISSIONS_CO2E,OTHER_OR_BLEND_FUEL_TYPE
38,1000070,2015,253.4,8504031.0,High Desert Power Project,CTG2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,212.6,
39,1000071,2015,159,5335764.4,York Energy Center,2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,133.4,
40,1000071,2015,26.1,146043.6,York Energy Center,2,Electricity Generator,Distillate Fuel Oil No. 2,,,11,
41,1000071,2015,23.7,132587.4,York Energy Center,1,Electricity Generator,Distillate Fuel Oil No. 2,,,9.9,
42,1000071,2015,24.8,138935.8,York Energy Center,3,Electricity Generator,Distillate Fuel Oil No. 2,,,10.4,
43,1000071,2015,156.9,5265779.5,York Energy Center,1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,131.6,
44,1000071,2015,139.1,4668241.2,York Energy Center,3,Electricity Generator,Natural Gas (Weighted U.S. Average),,,116.7,
45,1000074,2015,14,471245,"Escondido Energy Center, LLC",CTG1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,11.8,
46,1000075,2015,.4,12864,Chula Vista Energy Center,1B,Electricity Generator,Natural Gas (Weighted U.S. Average),,,.3,
47,1000075,2015,.4,12888,Chula Vista Energy Center,1A,Electricity Generator,Natural Gas (Weighted U.S. Average),,,.3,
48,1000076,2015,.8,28178,Klamath Energy LLC,GT2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,.7,
49,1000076,2015,3,99149,Klamath Energy LLC,GT1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,2.5,
50,1000076,2015,2.6,88086,Klamath Energy LLC,GT4,Electricity Generator,Natural Gas (Weighted U.S. Average),,,2.2,
51,1000076,2015,3.3,109734,Klamath Energy LLC,GT3,Electricity Generator,Natural Gas (Weighted U.S. Average),,,2.7,
52,1000084,2015,20116.6,42190897,Seminole (136),2,Electricity Generator,Bituminous,,,11602.5,
53,1000084,2015,16.5,92542.1,Seminole (136),1,Electricity Generator,Distillate Fuel Oil No. 2,,,6.9,
54,1000084,2015,15780.6,33096862.9,Seminole (136),1,Electricity Generator,Bituminous,,,9101.6,
55,1000084,2015,16.6,92591,Seminole (136),2,Electricity Generator,Distillate Fuel Oil No. 2,,,6.9,
56,1000085,2015,8.4,281575,Hartwell Energy Facility,MAG1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,7,
57,1000085,2015,5.8,32579,Hartwell Energy Facility,MAG2,Electricity Generator,Distillate Fuel Oil No. 2,,,2.4,
58,1000085,2015,8.4,281575,Hartwell Energy Facility,MAG2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,7,
59,1000085,2015,1.2,6855,Hartwell Energy Facility,MAG1,Electricity Generator,Distillate Fuel Oil No. 2,,,.5,
60,1000087,2015,58.408,1958506.3,NRG Energy Center Dover,2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,48.975,
61,1000087,2015,6.556,36904.5,NRG Energy Center Dover,3,Electricity Generator,Distillate Fuel Oil No. 2,,,2.775,
62,1000087,2015,5.066,173905.4,NRG Energy Center Dover,3,Electricity Generator,Natural Gas (Weighted U.S. Average),,,4.35,
63,1000087,2015,0,0.0,NRG Energy Center Dover,2,Electricity Generator,Distillate Fuel Oil No. 2,,,0,
64,1000095,2015,396.1,13292785,Red Oak Power LLC,1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,332.3,
65,1000095,2015,429.8,14421487,Red Oak Power LLC,3,Electricity Generator,Natural Gas (Weighted U.S. Average),,,360.5,
66,1000095,2015,426.3,14303860,Red Oak Power LLC,2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,357.6,
67,1000096,2015,1.3,43689,Southeast Chicago Energy Project,CTG8,Electricity Generator,Natural Gas (Weighted U.S. Average),,,1.1,
68,1000096,2015,1.1,36953,Southeast Chicago Energy Project,CTG10,Electricity Generator,Natural Gas (Weighted U.S. Average),,,.9,
69,1000096,2015,1.4,45588,Southeast Chicago Energy Project,CTG5,Electricity Generator,Natural Gas (Weighted U.S. Average),,,1.1,
70,1000096,2015,1.1,37049,Southeast Chicago Energy Project,CTG12,Electricity Generator,Natural Gas (Weighted U.S. Average),,,.9,
71,1000096,2015,1.4,46437,Southeast Chicago Energy Project,CTG7,Electricity Generator,Natural Gas (Weighted U.S. Average),,,1.2,
72,1000096,2015,1.1,36848,Southeast Chicago Energy Project,CTG9,Electricity Generator,Natural Gas (Weighted U.S. Average),,,.9,
73,1000096,2015,1.1,36696,Southeast Chicago Energy Project,CTG11,Electricity Generator,Natural Gas (Weighted U.S. Average),,,.9,
74,1000096,2015,1.4,46907,Southeast Chicago Energy Project,CTG6,Electricity Generator,Natural Gas (Weighted U.S. Average),,,1.2,
75,1000097,2015,105.5,3537519,Gila River Power Station,1CTGA,Electricity Generator,Natural Gas (Weighted U.S. Average),,,88.5,
76,1000097,2015,104.3,3497232,Gila River Power Station,1CTGB,Electricity Generator,Natural Gas (Weighted U.S. Average),,,87.5,
77,1000097,2015,143,4796682,Gila River Power Station,2CTGA,Electricity Generator,Natural Gas (Weighted U.S. Average),,,120,
78,1000097,2015,214.3,7186525,Gila River Power Station,4CTGB,Electricity Generator,Natural Gas (Weighted U.S. Average),,,179.8,
79,1000097,2015,242.3,8127388,Gila River Power Station,3CTGA,Electricity Generator,Natural Gas (Weighted U.S. Average),,,203.2,
80,1000097,2015,255.1,8558125,Gila River Power Station,3CTGB,Electricity Generator,Natural Gas (Weighted U.S. Average),,,214,
81,1000097,2015,261.9,8791047,Gila River Power Station,4CTGA,Electricity Generator,Natural Gas (Weighted U.S. Average),,,219.8,
82,1000097,2015,126.4,4244636,Gila River Power Station,2CTGB,Electricity Generator,Natural Gas (Weighted U.S. Average),,,106,
83,1000098,2015,443.1,14869003,"Wise County Power Company, LLC",GT-1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,371.7,
84,1000098,2015,480.7,16131153,"Wise County Power Company, LLC",GT-2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,403.3,
85,1000100,2015,101.6,3408402,"New Harquahala Generating Company, LLC",CTG1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,85.2,
86,1000100,2015,109.9,3687541,"New Harquahala Generating Company, LLC",CTG2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,92.2,
87,1000100,2015,102,3424099,"New Harquahala Generating Company, LLC",CTG3,Electricity Generator,Natural Gas (Weighted U.S. Average),,,85.6,
88,1000101,2015,298.8,10025374,Athens Generating Company,1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,250.6,
89,1000101,2015,155.1,5205802,Athens Generating Company,3,Electricity Generator,Natural Gas (Weighted U.S. Average),,,130.1,
90,1000101,2015,255.8,8582704,Athens Generating Company,2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,214.6,
91,1000102,2015,281.8,9455404,Sunrise Power Company,CTG1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,236.4,
92,1000102,2015,276.3,9271923,Sunrise Power Company,CTG2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,231.8,
93,1000106,2015,439.1,14733828.6,Waterford Plant,3,Electricity Generator,Natural Gas (Weighted U.S. Average),,,368.3,
94,1000106,2015,434.2,14570710.7,Waterford Plant,2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,364.3,
95,1000106,2015,426.9,14327019.8,Waterford Plant,1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,358.2,
96,1000107,2015,218.7,7337902.0,Osprey Energy Center,CT2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,183.4,
97,1000107,2015,239.4,8033681,Osprey Energy Center,CT1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,200.8,
98,1000108,2015,10.2,342583,North 1st,NO1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,8.6,
99,1000109,2015,2.4,13492,West Lorain,2,Electricity Generator,Distillate Fuel Oil No. 2,,,1,
100,1000109,2015,2.2,12358,West Lorain,3,Electricity Generator,Distillate Fuel Oil No. 2,,,.9,
101,1000109,2015,3.2,17851,West Lorain,4,Electricity Generator,Distillate Fuel Oil No. 2,,,1.3,
102,1000109,2015,2.4,13458,West Lorain,6,Electricity Generator,Distillate Fuel Oil No. 2,,,1,
103,1000109,2015,2.5,13884,West Lorain,5,Electricity Generator,Distillate Fuel Oil No. 2,,,1,
104,1000110,2015,9.8,328586,Midulla Generating Station,5A,Electricity Generator,Natural Gas (Weighted U.S. Average),,,8.2,
105,1000110,2015,.5,17499,Midulla Generating Station,4B,Electricity Generator,Natural Gas (Weighted U.S. Average),,,.4,
106,1000110,2015,3.8,126202,Midulla Generating Station,8A,Electricity Generator,Natural Gas (Weighted U.S. Average),,,3.2,
107,1000110,2015,0,25.7,Midulla Generating Station,8A,Electricity Generator,Distillate Fuel Oil No. 2,,,0,
108,1000110,2015,3.7,125758,Midulla Generating Station,8B,Electricity Generator,Natural Gas (Weighted U.S. Average),,,3.1,
109,1000110,2015,0,25.15,Midulla Generating Station,8B,Electricity Generator,Distillate Fuel Oil No. 2,,,0,
110,1000110,2015,248.9,8351780,Midulla Generating Station,1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,208.8,
111,1000110,2015,.8,4694,Midulla Generating Station,1,Electricity Generator,Distillate Fuel Oil No. 2,,,.4,
112,1000110,2015,272.1,9130741,Midulla Generating Station,2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,228.3,
113,1000110,2015,.4,1960.4,Midulla Generating Station,2,Electricity Generator,Distillate Fuel Oil No. 2,,,.1,
114,1000110,2015,9.5,319941,Midulla Generating Station,5B,Electricity Generator,Natural Gas (Weighted U.S. Average),,,8,
115,1000110,2015,1.3,7358.8,Midulla Generating Station,5B,Electricity Generator,Distillate Fuel Oil No. 2,,,.6,
116,1000110,2015,3.6,122075,Midulla Generating Station,6A,Electricity Generator,Natural Gas (Weighted U.S. Average),,,3.1,
117,1000110,2015,0,61.5,Midulla Generating Station,6A,Electricity Generator,Distillate Fuel Oil No. 2,,,0,
118,1000110,2015,3.7,124041,Midulla Generating Station,6B,Electricity Generator,Natural Gas (Weighted U.S. Average),,,3.1,
119,1000110,2015,.5,2674.8,Midulla Generating Station,6B,Electricity Generator,Distillate Fuel Oil No. 2,,,.2,
120,1000110,2015,2.6,87643,Midulla Generating Station,7A,Electricity Generator,Natural Gas (Weighted U.S. Average),,,2.2,
121,1000110,2015,0,29.3,Midulla Generating Station,7A,Electricity Generator,Distillate Fuel Oil No. 2,,,0,
122,1000110,2015,2.5,84405,Midulla Generating Station,7B,Electricity Generator,Natural Gas (Weighted U.S. Average),,,2.1,
123,1000110,2015,.5,2861.1,Midulla Generating Station,7B,Electricity Generator,Distillate Fuel Oil No. 2,,,.2,
124,1000110,2015,.5,16892,Midulla Generating Station,4A,Electricity Generator,Natural Gas (Weighted U.S. Average),,,.4,
125,1000110,2015,0,22.46,Midulla Generating Station,4A,Electricity Generator,Distillate Fuel Oil No. 2,,,0,
126,1000110,2015,0,24.8,Midulla Generating Station,5A,Electricity Generator,Distillate Fuel Oil No. 2,,,0,
127,1000111,2015,8.1,271847,Vernon Boulevard,VB01,Electricity Generator,Natural Gas (Weighted U.S. Average),,,6.8,
128,1000111,2015,6.8,226516,Vernon Boulevard,VB02,Electricity Generator,Natural Gas (Weighted U.S. Average),,,5.7,
129,1000112,2015,17.7,593112,23rd and 3rd,2302,Electricity Generator,Natural Gas (Weighted U.S. Average),,,14.8,
130,1000112,2015,19.5,652977,23rd and 3rd,2301,Electricity Generator,Natural Gas (Weighted U.S. Average),,,16.3,
131,1000113,2015,19.3,647867,Pouch Terminal,PT01,Electricity Generator,Natural Gas (Weighted U.S. Average),,,16.2,
132,1000114,2015,17.2,578419,Brentwood,BW01,Electricity Generator,Natural Gas (Weighted U.S. Average),,,14.5,
133,1000115,2015,0,0,Osceola,OSC1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,0,
134,1000115,2015,0,0,Osceola,OSC1,Electricity Generator,Distillate Fuel Oil No. 2,,,0,
135,1000115,2015,0,0,Osceola,OSC3,Electricity Generator,Distillate Fuel Oil No. 2,,,0,
136,1000115,2015,0,0,Osceola,OSC3,Electricity Generator,Natural Gas (Weighted U.S. Average),,,0,
137,1000115,2015,0,0,Osceola,OSC2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,0,
138,1000116,2015,7.7,258867,Harlem River Yard,HR01,Electricity Generator,Natural Gas (Weighted U.S. Average),,,6.5,
139,1000116,2015,6.5,217580,Harlem River Yard,HR02,Electricity Generator,Natural Gas (Weighted U.S. Average),,,5.4,
140,1000117,2015,6.6,221503,"West Valley Power, LLC",U1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,5.5,
141,1000117,2015,5.4,180140,"West Valley Power, LLC",U2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,4.5,
142,1000117,2015,6.6,221046,"West Valley Power, LLC",U5,Electricity Generator,Natural Gas (Weighted U.S. Average),,,5.5,
143,1000117,2015,6.3,211906,"West Valley Power, LLC",U4,Electricity Generator,Natural Gas (Weighted U.S. Average),,,5.3,
144,1000117,2015,7.5,245767,"West Valley Power, LLC",U3,Electricity Generator,Natural Gas (Weighted U.S. Average),,,6.3,
145,1000118,2015,0,0,Solway Plant,1,Electricity Generator,Distillate Fuel Oil No. 2,,,0,
146,1000118,2015,5.5,183905,Solway Plant,1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,4.6,
147,1000119,2015,1.1,36028,Hoosier Energy Lawrence Co Station,3,Electricity Generator,Natural Gas (Weighted U.S. Average),,,.9,
148,1000119,2015,.6,21389,Hoosier Energy Lawrence Co Station,5,Electricity Generator,Natural Gas (Weighted U.S. Average),,,.5,
149,1000119,2015,1.2,41135,Hoosier Energy Lawrence Co Station,2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,1,
150,1000119,2015,.9,31465,Hoosier Energy Lawrence Co Station,4,Electricity Generator,Natural Gas (Weighted U.S. Average),,,.8,
151,1000119,2015,1.6,55250,Hoosier Energy Lawrence Co Station,1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,1.4,
152,1000119,2015,.7,23325,Hoosier Energy Lawrence Co Station,6,Electricity Generator,Natural Gas (Weighted U.S. Average),,,.6,
153,1000120,2015,2.4,81157,Evander Andrews Power Complex,CT2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,2,
154,1000120,2015,2.3,75961,Evander Andrews Power Complex,CT3,Electricity Generator,Natural Gas (Weighted U.S. Average),,,1.9,
155,1000120,2015,76,2551077,Evander Andrews Power Complex,CT1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,63.8,
156,1000121,2015,5.7,191492,Warren F. Sam Beasley Pwr Station,1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,4.8,
157,1000121,2015,4.8,26654,Warren F. Sam Beasley Pwr Station,2,Electricity Generator,Distillate Fuel Oil No. 2,,,2,
158,1000121,2015,5.5,184660,Warren F. Sam Beasley Pwr Station,2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,4.6,
159,1000121,2015,4.5,25320,Warren F. Sam Beasley Pwr Station,1,Electricity Generator,Distillate Fuel Oil No. 2,,,1.9,
160,1000122,2015,2.2,72901,"Gilroy Energy Center, LLC for King City",2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,1.8,
161,1000123,2015,8.6,287543,Yuba City Energy Center,2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,7.2,
162,1000125,2015,277.438,9307570.0,Ackerman Combined Cycle,AA-002,Electricity Generator,Natural Gas (Weighted U.S. Average),,,232.7,
163,1000125,2015,273.564,9176782.9,Ackerman Combined Cycle,AA-001,Electricity Generator,Natural Gas (Weighted U.S. Average),,,229.425,
164,1000127,2015,213.2,7154078,Bethlehem Power Plant,1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,178.9,
165,1000127,2015,22,123290,Bethlehem Power Plant,1,Electricity Generator,Distillate Fuel Oil No. 2,,,9.2,
166,1000127,2015,187.7,6298357.8,Bethlehem Power Plant,2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,157.5,
167,1000127,2015,10.8,60667.2,Bethlehem Power Plant,2,Electricity Generator,Distillate Fuel Oil No. 2,,,4.6,
168,1000127,2015,219.9,7378130.3,Bethlehem Power Plant,3,Electricity Generator,Natural Gas (Weighted U.S. Average),,,184.5,
169,1000127,2015,35.3,197163.7,Bethlehem Power Plant,3,Electricity Generator,Distillate Fuel Oil No. 2,,,14.8,
170,1000127,2015,222.9,7478656.3,Bethlehem Power Plant,5,Electricity Generator,Natural Gas (Weighted U.S. Average),,,187,
171,1000127,2015,30.5,170640.7,Bethlehem Power Plant,5,Electricity Generator,Distillate Fuel Oil No. 2,,,12.8,
172,1000127,2015,222.2,7457050,Bethlehem Power Plant,6,Electricity Generator,Natural Gas (Weighted U.S. Average),,,186.4,
173,1000127,2015,34.3,191737,Bethlehem Power Plant,6,Electricity Generator,Distillate Fuel Oil No. 2,,,14.4,
174,1000127,2015,194.9,6538806.6,Bethlehem Power Plant,7,Electricity Generator,Natural Gas (Weighted U.S. Average),,,163.5,
175,1000127,2015,37.7,210748,Bethlehem Power Plant,7,Electricity Generator,Distillate Fuel Oil No. 2,,,15.8,
176,1000128,2015,4.5,151419,Indigo Generation Facility,1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,3.8,
177,1000128,2015,7.5,251946,Indigo Generation Facility,3,Electricity Generator,Natural Gas (Weighted U.S. Average),,,6.3,
178,1000128,2015,7.6,254546,Indigo Generation Facility,2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,6.4,
179,1000129,2015,.3,10001,AL Sandersville,CT2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,.3,
180,1000129,2015,.3,10332,AL Sandersville,CT3,Electricity Generator,Natural Gas (Weighted U.S. Average),,,.3,
181,1000129,2015,.3,10209,AL Sandersville,CT4,Electricity Generator,Natural Gas (Weighted U.S. Average),,,.3,
182,1000129,2015,.4,14867,AL Sandersville,CT6,Electricity Generator,Natural Gas (Weighted U.S. Average),,,.4,
183,1000129,2015,.4,12047,AL Sandersville,CT8,Electricity Generator,Natural Gas (Weighted U.S. Average),,,.3,
184,1000129,2015,.3,10250,AL Sandersville,CT1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,.3,
185,1000129,2015,.3,10088,AL Sandersville,CT5,Electricity Generator,Natural Gas (Weighted U.S. Average),,,.3,
186,1000129,2015,.2,7553,AL Sandersville,CT7,Electricity Generator,Natural Gas (Weighted U.S. Average),,,.2,
187,1000130,2015,16.1,540821,Hanford Energy Park Peaker,HEP2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,13.5,
188,1000130,2015,14.1,474649,Hanford Energy Park Peaker,HEP1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,11.9,
189,1000131,2015,35.8,199968,Bayswater Peaking Facility,2,Electricity Generator,Distillate Fuel Oil No. 2,,,15,
190,1000131,2015,75.6,2536654,Bayswater Peaking Facility,1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,63.4,
191,1000132,2015,.596,20287.7,Astoria Gas Turbine Power,CT3-2B,Electricity Generator,Natural Gas (Weighted U.S. Average),,,.5,
192,1000132,2015,0,452.4,Astoria Gas Turbine Power,CT3-2A,Electricity Generator,Kerosene,,,.025,
193,1000132,2015,.596,20165.3,Astoria Gas Turbine Power,CT3-3A,Electricity Generator,Natural Gas (Weighted U.S. Average),,,.5,
194,1000132,2015,.298,970.4,Astoria Gas Turbine Power,CT3-3A,Electricity Generator,Kerosene,,,.075,
195,1000132,2015,.596,20165.3,Astoria Gas Turbine Power,CT3-3B,Electricity Generator,Natural Gas (Weighted U.S. Average),,,.5,
196,1000132,2015,.298,970.4,Astoria Gas Turbine Power,CT3-3B,Electricity Generator,Kerosene,,,.075,
197,1000132,2015,.596,24379.0,Astoria Gas Turbine Power,CT3-4A,Electricity Generator,Natural Gas (Weighted U.S. Average),,,.6,
198,1000132,2015,0,338.2,Astoria Gas Turbine Power,CT3-4A,Electricity Generator,Kerosene,,,.025,
199,1000132,2015,.596,24379.0,Astoria Gas Turbine Power,CT3-4B,Electricity Generator,Natural Gas (Weighted U.S. Average),,,.6,
200,1000132,2015,0,338.2,Astoria Gas Turbine Power,CT3-4B,Electricity Generator,Kerosene,,,.025,
201,1000132,2015,1.49,45012.5,Astoria Gas Turbine Power,CT4-1A,Electricity Generator,Natural Gas (Weighted U.S. Average),,,1.125,
202,1000132,2015,.596,2613.1,Astoria Gas Turbine Power,CT4-1A,Electricity Generator,Kerosene,,,.2,
203,1000132,2015,.596,2613.1,Astoria Gas Turbine Power,CT4-1B,Electricity Generator,Kerosene,,,.2,
204,1000132,2015,.894,34179.7,Astoria Gas Turbine Power,CT4-2A,Electricity Generator,Natural Gas (Weighted U.S. Average),,,.85,
205,1000132,2015,.298,2292.7,Astoria Gas Turbine Power,CT4-2A,Electricity Generator,Kerosene,,,.175,
206,1000132,2015,.894,33774.8,Astoria Gas Turbine Power,CT4-2B,Electricity Generator,Natural Gas (Weighted U.S. Average),,,.85,
207,1000132,2015,.298,2292.7,Astoria Gas Turbine Power,CT4-2B,Electricity Generator,Kerosene,,,.175,
208,1000132,2015,0,389.2,Astoria Gas Turbine Power,CT4-3A,Electricity Generator,Kerosene,,,.025,
209,1000132,2015,.894,25288.1,Astoria Gas Turbine Power,CT4-3A,Electricity Generator,Natural Gas (Weighted U.S. Average),,,.625,
210,1000132,2015,0,389.2,Astoria Gas Turbine Power,CT4-3B,Electricity Generator,Kerosene,,,.025,
211,1000132,2015,.894,25288.1,Astoria Gas Turbine Power,CT4-3B,Electricity Generator,Natural Gas (Weighted U.S. Average),,,.625,
212,1000132,2015,.894,32561.5,Astoria Gas Turbine Power,CT4-4A,Electricity Generator,Natural Gas (Weighted U.S. Average),,,.825,
213,1000132,2015,0,49.5,Astoria Gas Turbine Power,CT4-4A,Electricity Generator,Kerosene,,,0,
214,1000132,2015,.894,32561.5,Astoria Gas Turbine Power,CT4-4B,Electricity Generator,Natural Gas (Weighted U.S. Average),,,.825,
215,1000132,2015,0,49.5,Astoria Gas Turbine Power,CT4-4B,Electricity Generator,Kerosene,,,0,
216,1000132,2015,1.192,44630.5,Astoria Gas Turbine Power,CT4-1B,Electricity Generator,Natural Gas (Weighted U.S. Average),,,1.125,
