,facility_id,facility_name,fuel_combusted,fuel_combusted_uom,fuel_type,high_heat_value,high_heat_value_uom,month,reporting_year,unit_name
0,1007825,Michigan Power Limited Partnership,0,scf/month,Natural Gas (Weighted U.S. Average),0.00104,mmBtu/scf,July,2017,EUBOILERB
1,1007825,Michigan Power Limited Partnership,0,scf/month,Natural Gas (Weighted U.S. Average),0.00104,mmBtu/scf,August,2017,EUBOILERB
2,1007825,Michigan Power Limited Partnership,0,scf/month,Natural Gas (Weighted U.S. Average),0.00104,mmBtu/scf,October,2017,EUBOILERB
3,1007825,Michigan Power Limited Partnership,0,scf/month,Natural Gas (Weighted U.S. Average),0.00103,mmBtu/scf,December,2017,EUBOILERB
4,1000689,Black Dog,0,scf/month,Natural Gas (Weighted U.S. Average),0.001056,mmBtu/scf,June,2017,BDS_EU029
5,1000689,Black Dog,0,scf/month,Natural Gas (Weighted U.S. Average),0.001057,mmBtu/scf,July,2017,BDS_EU029
6,1000689,Black Dog,0,scf/month,Natural Gas (Weighted U.S. Average),0.001061,mmBtu/scf,August,2017,BDS_EU029
7,1000689,Black Dog,0,scf/month,Natural Gas (Weighted U.S. Average),0.001058,mmBtu/scf,September,2017,BDS_EU029
8,1000689,Black Dog,0,scf/month,Natural Gas (Weighted U.S. Average),0.001063,mmBtu/scf,October,2017,BDS_EU029
9,1000809,Renaissance Power,0,scf/month,Natural Gas (Weighted U.S. Average),0.001046,mmBtu/scf,February,2017,FH1
10,1000809,Renaissance Power,0,scf/month,Natural Gas (Weighted U.S. Average),0.001046,mmBtu/scf,April,2017,FH1
11,1000809,Renaissance Power,0,scf/month,Natural Gas (Weighted U.S. Average),0.001071,mmBtu/scf,May,2017,FH1
12,1000809,Renaissance Power,0,scf/month,Natural Gas (Weighted U.S. Average),0.001045,mmBtu/scf,November,2017,FH1
13,1005366,WHITE PINE ELECTRIC POWER LLC,0,scf/month,Natural Gas (Weighted U.S. Average),0.001041,mmBtu/scf,May,2017,GP-Boilers & Space Heater
14,1005366,WHITE PINE ELECTRIC POWER LLC,0,scf/month,Natural Gas (Weighted U.S. Average),0.001038,mmBtu/scf,June,2017,GP-Boilers & Space Heater
15,1005366,WHITE PINE ELECTRIC POWER LLC,0,scf/month,Natural Gas (Weighted U.S. Average),0.00104,mmBtu/scf,July,2017,GP-Boilers & Space Heater
16,1005366,WHITE PINE ELECTRIC POWER LLC,0,scf/month,Natural Gas (Weighted U.S. Average),0.001036,mmBtu/scf,August,2017,GP-Boilers & Space Heater
17,1005366,WHITE PINE ELECTRIC POWER LLC,0,scf/month,Natural Gas (Weighted U.S. Average),0.001034,mmBtu/scf,September,2017,GP-Boilers & Space Heater
18,1005366,WHITE PINE ELECTRIC POWER LLC,0,scf/month,Natural Gas (Weighted U.S. Average),0.001032,mmBtu/scf,October,2017,GP-Boilers & Space Heater
19,1005366,WHITE PINE ELECTRIC POWER LLC,0,scf/month,Natural Gas (Weighted U.S. Average),0.001039,mmBtu/scf,November,2017,GP-Boilers & Space Heater
20,1005366,WHITE PINE ELECTRIC POWER LLC,0,scf/month,Natural Gas (Weighted U.S. Average),0.001038,mmBtu/scf,December,2017,GP-Boilers & Space Heater
21,1001224,Brush Power Projects,0,scf/month,Natural Gas (Weighted U.S. Average),0.00108245,mmBtu/scf,January,2017,Brush 2 - Secondary Duct
22,1001224,Brush Power Projects,0,scf/month,Natural Gas (Weighted U.S. Average),0.00107493,mmBtu/scf,February,2017,Brush 2 - Secondary Duct
23,1001224,Brush Power Projects,0,scf/month,Natural Gas (Weighted U.S. Average),0.00107493,mmBtu/scf,March,2017,Brush 2 - Secondary Duct
24,1001224,Brush Power Projects,0,scf/month,Natural Gas (Weighted U.S. Average),0.00105507,mmBtu/scf,May,2017,Brush 2 - Secondary Duct
25,1001224,Brush Power Projects,0,scf/month,Natural Gas (Weighted U.S. Average),0.00110182,mmBtu/scf,August,2017,Brush 2 - Secondary Duct
26,1001224,Brush Power Projects,0,scf/month,Natural Gas (Weighted U.S. Average),0.00110592,mmBtu/scf,October,2017,Brush 2 - Secondary Duct
27,1001224,Brush Power Projects,0,scf/month,Natural Gas (Weighted U.S. Average),0.00111942,mmBtu/scf,November,2017,Brush 2 - Secondary Duct
28,1001224,Brush Power Projects,0,scf/month,Natural Gas (Weighted U.S. Average),0.00111942,mmBtu/scf,December,2017,Brush 2 - Secondary Duct
29,1001224,Brush Power Projects,0,scf/month,Natural Gas (Weighted U.S. Average),0.00107493,mmBtu/scf,March,2017,GT1
30,1001224,Brush Power Projects,0,scf/month,Natural Gas (Weighted U.S. Average),0.00106598,mmBtu/scf,April,2017,GT1
