,FACILITY_ID,REPORTING_YEAR,N2O_EMISSIONS_CO2E,TOTAL_ANNUAL_HEAT_INPUT,FACILITY_NAME,UNIT_NAME,UNIT_TYPE,FUEL_TYPE,FUEL_TYPE_OTHER,FUEL_TYPE_BLEND,CH4_EMISSIONS_CO2E,OTHER_OR_BLEND_FUEL_TYPE
34,1000070,2010,249.4,8045734,High Desert Power Project,CTG1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,169,
35,1000070,2010,243.7,7862165,High Desert Power Project,CTG3,Electricity Generator,Natural Gas (Weighted U.S. Average),,,165.1,
36,1000070,2010,246.5,7951242,High Desert Power Project,CTG2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,167,
37,1000074,2010,.2,7454,"Escondido Energy Center, LLC",CT1B,Electricity Generator,Natural Gas (Weighted U.S. Average),,,.2,
38,1000074,2010,.2,7414,"Escondido Energy Center, LLC",CT1A,Electricity Generator,Natural Gas (Weighted U.S. Average),,,.2,
39,1000075,2010,.3,8773,Chula Vista Energy Center,1B,Electricity Generator,Natural Gas (Weighted U.S. Average),,,.2,
40,1000075,2010,.3,9242,Chula Vista Energy Center,1A,Electricity Generator,Natural Gas (Weighted U.S. Average),,,.2,
41,1000076,2010,.6,16043,Klamath Energy LLC,GT3,Electricity Generator,Natural Gas (Weighted U.S. Average),,,.4,
42,1000076,2010,.3,13864,Klamath Energy LLC,GT2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,.2,
43,1000076,2010,.6,15146,Klamath Energy LLC,GT1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,.4,
44,1000076,2010,.3,13687,Klamath Energy LLC,GT4,Electricity Generator,Natural Gas (Weighted U.S. Average),,,.2,
45,1000078,2010,6.8,218955.1,"Combined Locks Energy Center, LLC",B06,Electricity Generator,Natural Gas (Weighted U.S. Average),,,4.6,
46,1000080,2010,2.5,79264,Creed Energy Center,UNIT1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,1.7,
47,1000081,2010,2.4,78568,Lambie Energy Center,UNIT1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,1.6,
48,1000082,2010,2.4,78531,Goose Haven Energy Center,UNIT1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,1.6,
49,1000084,2010,22992.5,46355846,Seminole (136),1,Electricity Generator,Mixed (Electric Power sector),,,10708.2,
50,1000084,2010,27.8,149626,Seminole (136),1,Electricity Generator,Distillate Fuel Oil No. 2,,,9.4,
51,1000084,2010,22136.3,44629616,Seminole (136),2,Electricity Generator,Mixed (Electric Power sector),,,10309.4,
52,1000084,2010,29.8,160157,Seminole (136),2,Electricity Generator,Distillate Fuel Oil No. 2,,,10.1,
53,1000085,2010,19.6,632693,Hartwell Energy Facility,MAG2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,13.3,
54,1000085,2010,1.5,8025,Hartwell Energy Facility,MAG2,Electricity Generator,Distillate Fuel Oil No. 2,,,.5,
55,1000085,2010,22.1,711835,Hartwell Energy Facility,MAG1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,14.9,
56,1000085,2010,2.6,14171,Hartwell Energy Facility,MAG1,Electricity Generator,Distillate Fuel Oil No. 2,,,.9,
57,1000087,2010,4.629,149332.7,NRG Energy Center Dover,2,"SCCT (CT (Turbine, simple cycle combustion))",Natural Gas (Weighted U.S. Average),,,3.136,
58,1000087,2010,1.284,6903.4,NRG Energy Center Dover,2,"SCCT (CT (Turbine, simple cycle combustion))",Distillate Fuel Oil No. 2,,,.435,
59,1000087,2010,2.297,12349.5,NRG Energy Center Dover,3,"SCCT (CT (Turbine, simple cycle combustion))",Distillate Fuel Oil No. 2,,,.778,
60,1000087,2010,5.239,169010.9,NRG Energy Center Dover,3,"SCCT (CT (Turbine, simple cycle combustion))",Natural Gas (Weighted U.S. Average),,,3.549,
61,1000095,2010,327.1,10552313,Red Oak Power LLC,3,Electricity Generator,Natural Gas (Weighted U.S. Average),,,221.6,
62,1000095,2010,316.4,10205522,Red Oak Power LLC,1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,214.3,
63,1000095,2010,352.5,11372489,Red Oak Power LLC,2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,238.8,
64,1000096,2010,.5,16992,Southeast Chicago Energy Project,CTG10,Electricity Generator,Natural Gas (Weighted U.S. Average),,,.4,
65,1000096,2010,.3,10492,Southeast Chicago Energy Project,CTG11,Electricity Generator,Natural Gas (Weighted U.S. Average),,,.2,
66,1000096,2010,.8,27012,Southeast Chicago Energy Project,CTG6,Electricity Generator,Natural Gas (Weighted U.S. Average),,,.6,
67,1000096,2010,.8,26893,Southeast Chicago Energy Project,CTG5,Electricity Generator,Natural Gas (Weighted U.S. Average),,,.6,
68,1000096,2010,.5,14960,Southeast Chicago Energy Project,CTG9,Electricity Generator,Natural Gas (Weighted U.S. Average),,,.3,
69,1000096,2010,.7,20986,Southeast Chicago Energy Project,CTG8,Electricity Generator,Natural Gas (Weighted U.S. Average),,,.4,
70,1000096,2010,.6,20682,Southeast Chicago Energy Project,CTG7,Electricity Generator,Natural Gas (Weighted U.S. Average),,,.4,
71,1000096,2010,.3,9987,Southeast Chicago Energy Project,CTG12,Electricity Generator,Natural Gas (Weighted U.S. Average),,,.2,
72,1000097,2010,204.3,6588389,Gila River Power Station,4CTGB,Electricity Generator,Natural Gas (Weighted U.S. Average),,,138.4,
73,1000097,2010,195,6287110,Gila River Power Station,4CTGA,Electricity Generator,Natural Gas (Weighted U.S. Average),,,132.1,
74,1000097,2010,158.7,5121494,Gila River Power Station,3CTGB,Electricity Generator,Natural Gas (Weighted U.S. Average),,,107.5,
75,1000097,2010,174.5,5634851,Gila River Power Station,3CTGA,Electricity Generator,Natural Gas (Weighted U.S. Average),,,118.2,
76,1000097,2010,137,4422857,Gila River Power Station,2CTGB,Electricity Generator,Natural Gas (Weighted U.S. Average),,,92.8,
77,1000097,2010,138.3,4463791,Gila River Power Station,2CTGA,Electricity Generator,Natural Gas (Weighted U.S. Average),,,93.7,
78,1000097,2010,192.8,6219852,Gila River Power Station,1CTGB,Electricity Generator,Natural Gas (Weighted U.S. Average),,,130.6,
79,1000097,2010,193.8,6247377,Gila River Power Station,1CTGA,Electricity Generator,Natural Gas (Weighted U.S. Average),,,131.2,
80,1000098,2010,440.8,14218365,"Wise County Power Company, LLC",GT-1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,298.6,
81,1000098,2010,426.5,13757071,"Wise County Power Company, LLC",GT-2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,288.9,
82,1000100,2010,118.3,3817380,"New Harquahala Generating Company, LLC",CTG1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,80.2,
83,1000100,2010,137.3,4430475,"New Harquahala Generating Company, LLC",CTG2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,93,
84,1000100,2010,116.7,3763712,"New Harquahala Generating Company, LLC",CTG3,Electricity Generator,Natural Gas (Weighted U.S. Average),,,79,
85,1000101,2010,482.3,15558761,Athens Generating Company,1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,326.7,
86,1000101,2010,439,14161754,Athens Generating Company,3,Electricity Generator,Natural Gas (Weighted U.S. Average),,,297.4,
87,1000101,2010,393.4,12689202,Athens Generating Company,2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,266.5,
88,1000102,2010,350,11290510,Sunrise Power Company,CTG2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,237.1,
89,1000102,2010,357.1,11519113,Sunrise Power Company,CTG1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,241.9,
90,1000106,2010,84.8,2735463,Waterford Plant,1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,57.4,
91,1000106,2010,99.4,3206120,Waterford Plant,3,Electricity Generator,Natural Gas (Weighted U.S. Average),,,67.3,
92,1000106,2010,95.8,3090459,Waterford Plant,2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,64.9,
93,1000107,2010,252.1,8133144,Osprey Energy Center,CT2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,170.8,
94,1000107,2010,246.7,7957932,Osprey Energy Center,CT1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,167.1,
95,1000108,2010,16.6,534364,North 1st,NO1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,11.2,
96,1000109,2010,4.6,147727,West Lorain,2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,3.2,
97,1000109,2010,0,0,West Lorain,2,Electricity Generator,Distillate Fuel Oil No. 2,,,0,
98,1000109,2010,0,0,West Lorain,3,Electricity Generator,Distillate Fuel Oil No. 2,,,0,
99,1000109,2010,4.3,139621,West Lorain,3,Electricity Generator,Natural Gas (Weighted U.S. Average),,,2.9,
100,1000109,2010,5,162928,West Lorain,6,Electricity Generator,Natural Gas (Weighted U.S. Average),,,3.4,
101,1000109,2010,4.3,141166,West Lorain,4,Electricity Generator,Natural Gas (Weighted U.S. Average),,,2.9,
102,1000109,2010,0,0,West Lorain,5,Electricity Generator,Distillate Fuel Oil No. 2,,,0,
103,1000109,2010,4.6,150263,West Lorain,5,Electricity Generator,Natural Gas (Weighted U.S. Average),,,3.2,
104,1000109,2010,0,0,West Lorain,6,Electricity Generator,Distillate Fuel Oil No. 2,,,0,
105,1000109,2010,0,0,West Lorain,4,Electricity Generator,Distillate Fuel Oil No. 2,,,0,
106,1000110,2010,310.3,10010196.1,Midulla Generating Station,1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,210.2,
107,1000110,2010,3.3,17808,Midulla Generating Station,8B,Electricity Generator,Distillate Fuel Oil No. 2,,,1.1,
108,1000110,2010,279.2,9005608.4,Midulla Generating Station,2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,189.1,
109,1000110,2010,1.4,7483,Midulla Generating Station,2,Electricity Generator,Distillate Fuel Oil No. 2,,,.5,
110,1000110,2010,11.5,370792,Midulla Generating Station,4A,Electricity Generator,Natural Gas (Weighted U.S. Average),,,7.8,
111,1000110,2010,3.4,18047,Midulla Generating Station,4A,Electricity Generator,Distillate Fuel Oil No. 2,,,1.1,
112,1000110,2010,11.5,370388,Midulla Generating Station,4B,Electricity Generator,Natural Gas (Weighted U.S. Average),,,7.8,
113,1000110,2010,3.4,18163,Midulla Generating Station,4B,Electricity Generator,Distillate Fuel Oil No. 2,,,1.1,
114,1000110,2010,10.1,325081,Midulla Generating Station,5A,Electricity Generator,Natural Gas (Weighted U.S. Average),,,6.8,
115,1000110,2010,1.6,8470,Midulla Generating Station,5A,Electricity Generator,Distillate Fuel Oil No. 2,,,.5,
116,1000110,2010,10.4,336451,Midulla Generating Station,5B,Electricity Generator,Natural Gas (Weighted U.S. Average),,,7.1,
117,1000110,2010,1.1,6098,Midulla Generating Station,5B,Electricity Generator,Distillate Fuel Oil No. 2,,,.4,
118,1000110,2010,10.3,333196,Midulla Generating Station,6A,Electricity Generator,Natural Gas (Weighted U.S. Average),,,7,
119,1000110,2010,.9,4726,Midulla Generating Station,6A,Electricity Generator,Distillate Fuel Oil No. 2,,,.3,
120,1000110,2010,10.6,342351,Midulla Generating Station,6B,Electricity Generator,Natural Gas (Weighted U.S. Average),,,7.2,
121,1000110,2010,.9,4754,Midulla Generating Station,6B,Electricity Generator,Distillate Fuel Oil No. 2,,,.3,
122,1000110,2010,10.9,350481,Midulla Generating Station,7A,Electricity Generator,Natural Gas (Weighted U.S. Average),,,7.4,
123,1000110,2010,2.2,11694,Midulla Generating Station,7A,Electricity Generator,Distillate Fuel Oil No. 2,,,.7,
124,1000110,2010,11.4,366577,Midulla Generating Station,7B,Electricity Generator,Natural Gas (Weighted U.S. Average),,,7.7,
125,1000110,2010,1.9,10210,Midulla Generating Station,7B,Electricity Generator,Distillate Fuel Oil No. 2,,,.6,
126,1000110,2010,12.7,408945,Midulla Generating Station,8A,Electricity Generator,Natural Gas (Weighted U.S. Average),,,8.6,
127,1000110,2010,3.3,17479,Midulla Generating Station,8A,Electricity Generator,Distillate Fuel Oil No. 2,,,1.1,
128,1000110,2010,12.6,406530,Midulla Generating Station,8B,Electricity Generator,Natural Gas (Weighted U.S. Average),,,8.5,
129,1000110,2010,3.2,17229,Midulla Generating Station,1,Electricity Generator,Distillate Fuel Oil No. 2,,,1.1,
130,1000111,2010,9.8,316650,Vernon Boulevard,VB02,Electricity Generator,Natural Gas (Weighted U.S. Average),,,6.6,
131,1000111,2010,11.5,372301,Vernon Boulevard,VB01,Electricity Generator,Natural Gas (Weighted U.S. Average),,,7.8,
132,1000112,2010,23.5,757043,23rd and 3rd,2302,Electricity Generator,Natural Gas (Weighted U.S. Average),,,15.9,
133,1000112,2010,24,773480,23rd and 3rd,2301,Electricity Generator,Natural Gas (Weighted U.S. Average),,,16.2,
134,1000113,2010,26.5,854611,Pouch Terminal,PT01,Electricity Generator,Natural Gas (Weighted U.S. Average),,,17.9,
135,1000114,2010,20.1,648247,Brentwood,BW01,Electricity Generator,Natural Gas (Weighted U.S. Average),,,13.6,
136,1000115,2010,31.5,1016476,Osceola,Unit 2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,21.3,
137,1000115,2010,9.9,53396,Osceola,Unit 2,Electricity Generator,Distillate Fuel Oil No. 2,,,3.4,
138,1000115,2010,21.8,117028,Osceola,Unit 1,Electricity Generator,Distillate Fuel Oil No. 2,,,7.4,
139,1000115,2010,13.8,74333,Osceola,Unit 3,Electricity Generator,Distillate Fuel Oil No. 2,,,4.7,
140,1000115,2010,29.8,960157,Osceola,Unit 1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,20.2,
141,1000115,2010,34.4,1111249,Osceola,Unit 3,Electricity Generator,Natural Gas (Weighted U.S. Average),,,23.3,
142,1000116,2010,7.1,229989,Harlem River Yard,HR02,Electricity Generator,Natural Gas (Weighted U.S. Average),,,4.8,
143,1000116,2010,6.8,220638,Harlem River Yard,HR01,Electricity Generator,Natural Gas (Weighted U.S. Average),,,4.6,
144,1000117,2010,12.7,409603,"West Valley Power, LLC",U1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,8.6,
145,1000117,2010,10.9,352945,"West Valley Power, LLC",U2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,7.4,
146,1000117,2010,10.2,329667,"West Valley Power, LLC",U5,Electricity Generator,Natural Gas (Weighted U.S. Average),,,6.9,
147,1000117,2010,11.1,357592,"West Valley Power, LLC",U4,Electricity Generator,Natural Gas (Weighted U.S. Average),,,7.5,
148,1000117,2010,11.1,358109,"West Valley Power, LLC",U3,Electricity Generator,Natural Gas (Weighted U.S. Average),,,7.5,
149,1000118,2010,.1,615,Solway Plant,1,Electricity Generator,Distillate Fuel Oil No. 2,,,0,
150,1000118,2010,15.3,493952,Solway Plant,1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,10.4,
151,1000119,2010,3.1,97926,Hoosier Energy Lawrence Co Station,3,Electricity Generator,Natural Gas (Weighted U.S. Average),,,2.1,
152,1000119,2010,2.5,75457,Hoosier Energy Lawrence Co Station,4,Electricity Generator,Natural Gas (Weighted U.S. Average),,,1.7,
153,1000119,2010,2.8,91836,Hoosier Energy Lawrence Co Station,2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,1.9,
154,1000119,2010,2.5,79669,Hoosier Energy Lawrence Co Station,6,Electricity Generator,Natural Gas (Weighted U.S. Average),,,1.7,
155,1000119,2010,2.8,92027,Hoosier Energy Lawrence Co Station,1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,1.9,
156,1000119,2010,2.2,68290,Hoosier Energy Lawrence Co Station,5,Electricity Generator,Natural Gas (Weighted U.S. Average),,,1.5,
157,1000120,2010,34.6,1115018,Evander Andrews Power Complex,CT1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,23.4,
158,1000120,2010,1.2,37910,Evander Andrews Power Complex,CT3,Electricity Generator,Natural Gas (Weighted U.S. Average),,,.8,
159,1000120,2010,1.3,40444,Evander Andrews Power Complex,CT2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,.8,
160,1000121,2010,1.4,7555,Warren F. Sam Beasley Pwr Station,1,Electricity Generator,Distillate Fuel Oil No. 2,,,.5,
161,1000121,2010,9.4,301773,Warren F. Sam Beasley Pwr Station,1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,6.3,
162,1000122,2010,2.5,79035,"Gilroy Energy Center, LLC for King City",2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,1.7,
163,1000123,2010,8.1,259850,Yuba City Energy Center,2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,5.5,
164,1000125,2010,294.8,9509620,Ackerman Combined Cycle,AA-002,Electricity Generator,Natural Gas (Weighted U.S. Average),,,199.7,
165,1000125,2010,304.3,9816858,Ackerman Combined Cycle,AA-001,Electricity Generator,Natural Gas (Weighted U.S. Average),,,206.2,
166,1000126,2010,0,0,Boardman Power Holdings LLC,Combustion turbine unit 1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,0,
167,1000127,2010,119.2,3844412.2,Bethlehem Power Plant,1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,80.7,
168,1000127,2010,16.1,86300.8,Bethlehem Power Plant,1,Electricity Generator,Distillate Fuel Oil No. 2,,,5.4,
169,1000127,2010,119.5,3855513.1,Bethlehem Power Plant,2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,81,
170,1000127,2010,7.9,42277.9,Bethlehem Power Plant,2,Electricity Generator,Distillate Fuel Oil No. 2,,,2.7,
171,1000127,2010,88.2,2843687.8,Bethlehem Power Plant,3,Electricity Generator,Natural Gas (Weighted U.S. Average),,,59.7,
172,1000127,2010,22.5,120899.6,Bethlehem Power Plant,7,Electricity Generator,Distillate Fuel Oil No. 2,,,7.6,
173,1000127,2010,135.5,4372333.4,Bethlehem Power Plant,5,Electricity Generator,Natural Gas (Weighted U.S. Average),,,91.8,
174,1000127,2010,10.2,54581.6,Bethlehem Power Plant,5,Electricity Generator,Distillate Fuel Oil No. 2,,,3.4,
175,1000127,2010,130,4194702.9,Bethlehem Power Plant,6,Electricity Generator,Natural Gas (Weighted U.S. Average),,,88.1,
176,1000127,2010,9.9,53112.1,Bethlehem Power Plant,6,Electricity Generator,Distillate Fuel Oil No. 2,,,3.3,
177,1000127,2010,137.1,4423986.4,Bethlehem Power Plant,7,Electricity Generator,Natural Gas (Weighted U.S. Average),,,92.9,
178,1000127,2010,19.2,103470.2,Bethlehem Power Plant,3,Electricity Generator,Distillate Fuel Oil No. 2,,,6.5,
179,1000128,2010,6.4,206356,Indigo Generation Facility,1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,4.3,
180,1000128,2010,6.3,203407,Indigo Generation Facility,3,Electricity Generator,Natural Gas (Weighted U.S. Average),,,4.3,
181,1000128,2010,8.3,268194,Indigo Generation Facility,2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,5.6,
182,1000129,2010,2.1,67907,AL Sandersville,T1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,1.4,
183,1000129,2010,2.5,80021,AL Sandersville,T2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,1.7,
184,1000129,2010,2.7,86891,AL Sandersville,T3,Electricity Generator,Natural Gas (Weighted U.S. Average),,,1.8,
185,1000129,2010,1.7,54756,AL Sandersville,T8,Electricity Generator,Natural Gas (Weighted U.S. Average),,,1.1,
186,1000129,2010,2.2,69680,AL Sandersville,T5,Electricity Generator,Natural Gas (Weighted U.S. Average),,,1.5,
187,1000129,2010,2.1,67702,AL Sandersville,T6,Electricity Generator,Natural Gas (Weighted U.S. Average),,,1.4,
188,1000129,2010,2.7,86400,AL Sandersville,T7,Electricity Generator,Natural Gas (Weighted U.S. Average),,,1.8,
189,1000129,2010,2.9,93338,AL Sandersville,T4,Electricity Generator,Natural Gas (Weighted U.S. Average),,,2,
190,1000130,2010,3.2,102056,Hanford Energy Park Peaker,HEP2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,2.1,
191,1000130,2010,3.3,105445,Hanford Energy Park Peaker,HEP1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,2.2,
192,1000131,2010,39,209567,Bayswater Peaking Facility,Unit 2,Electricity Generator,Distillate Fuel Oil No. 2,,,13.2,
193,1000131,2010,20.9,674680,Bayswater Peaking Facility,Unit 1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,14.2,
194,1000132,2010,1.435,46282.5,Astoria Gas Turbine Power,CT2-2B,"SCCT (CT (Turbine, simple cycle combustion))",Natural Gas (Weighted U.S. Average),,,.972,
195,1000132,2010,.522,2805.0,Astoria Gas Turbine Power,CT2-2A,"SCCT (CT (Turbine, simple cycle combustion))",Kerosene,,,.177,
196,1000132,2010,.711,22950.0,Astoria Gas Turbine Power,CT2-3A,"SCCT (CT (Turbine, simple cycle combustion))",Natural Gas (Weighted U.S. Average),,,.482,
197,1000132,2010,.19,1020.0,Astoria Gas Turbine Power,CT2-3A,"SCCT (CT (Turbine, simple cycle combustion))",Kerosene,,,.064,
198,1000132,2010,.711,22950.0,Astoria Gas Turbine Power,CT2-3B,"SCCT (CT (Turbine, simple cycle combustion))",Natural Gas (Weighted U.S. Average),,,.482,
199,1000132,2010,.19,1020.0,Astoria Gas Turbine Power,CT2-3B,"SCCT (CT (Turbine, simple cycle combustion))",Kerosene,,,.064,
200,1000132,2010,.846,27285.0,Astoria Gas Turbine Power,CT2-4A,"SCCT (CT (Turbine, simple cycle combustion))",Natural Gas (Weighted U.S. Average),,,.573,
201,1000132,2010,.285,1530.0,Astoria Gas Turbine Power,CT2-4A,"SCCT (CT (Turbine, simple cycle combustion))",Kerosene,,,.096,
202,1000132,2010,.846,27285.0,Astoria Gas Turbine Power,CT2-4B,"SCCT (CT (Turbine, simple cycle combustion))",Natural Gas (Weighted U.S. Average),,,.573,
203,1000132,2010,.285,1530.0,Astoria Gas Turbine Power,CT2-4B,"SCCT (CT (Turbine, simple cycle combustion))",Kerosene,,,.096,
204,1000132,2010,.413,13323.8,Astoria Gas Turbine Power,CT3-1A,"SCCT (CT (Turbine, simple cycle combustion))",Natural Gas (Weighted U.S. Average),,,.28,
205,1000132,2010,.107,573.8,Astoria Gas Turbine Power,CT3-1A,"SCCT (CT (Turbine, simple cycle combustion))",Kerosene,,,.036,
206,1000132,2010,.413,13323.8,Astoria Gas Turbine Power,CT3-1B,"SCCT (CT (Turbine, simple cycle combustion))",Natural Gas (Weighted U.S. Average),,,.28,
207,1000132,2010,.107,573.8,Astoria Gas Turbine Power,CT3-1B,"SCCT (CT (Turbine, simple cycle combustion))",Kerosene,,,.036,
208,1000132,2010,1.099,35445.1,Astoria Gas Turbine Power,CT3-2A,"SCCT (CT (Turbine, simple cycle combustion))",Natural Gas (Weighted U.S. Average),,,.744,
209,1000132,2010,.759,4080.0,Astoria Gas Turbine Power,CT3-2A,"SCCT (CT (Turbine, simple cycle combustion))",Kerosene,,,.257,
210,1000132,2010,1.099,35445.1,Astoria Gas Turbine Power,CT3-2B,Electricity Generator,Natural Gas (Weighted U.S. Average),,,.744,
211,1000132,2010,.759,4080.0,Astoria Gas Turbine Power,CT3-2B,Electricity Generator,Kerosene,,,.257,
