NAICS,count,mean,std,min,25%,50%,75%,max
312130.0,46.0,5129.782608695652,2252.197079525714,1445.0,3420.0,4292.0,6910.0,8760.0
312140.0,3.0,6527.666666666667,3866.514752762924,2063.0,5411.5,8760.0,8760.0,8760.0
312230.0,12.0,5168.25,2048.3218907637097,2000.0,4087.5,4377.5,6125.0,8736.0
313110.0,22.0,7348.227272727273,1466.0763291965065,4000.0,6000.0,8100.0,8532.0,8760.0
313210.0,25.0,6584.16,2028.3734797451214,2000.0,6000.0,6000.0,8600.0,8760.0
313220.0,5.0,5534.0,1456.0837887978837,4000.0,4080.0,6000.0,6240.0,7350.0
313230.0,7.0,7793.142857142857,1240.2617235314258,6000.0,7116.0,8400.0,8580.0,8760.0
313240.0,1.0,6000.0,,6000.0,6000.0,6000.0,6000.0,6000.0
313310.0,27.0,5693.148148148148,2022.0130240717217,1440.0,4400.0,6000.0,7200.0,8736.0
313320.0,15.0,6171.066666666667,2743.7772573762686,2000.0,3915.0,7800.0,8484.0,8720.0
314110.0,19.0,6108.526315789473,1764.2260931077794,2222.0,5130.0,6000.0,7176.0,8760.0
314120.0,7.0,4809.428571428572,1880.2179711532435,2250.0,3640.0,4680.0,6032.0,7392.0
314910.0,3.0,3210.3333333333335,1332.8016856732038,2080.0,2475.5,2871.0,3775.5,4680.0
314994.0,5.0,6552.0,1234.309523579884,6000.0,6000.0,6000.0,6000.0,8760.0
314999.0,19.0,4959.1578947368425,2254.280404109231,2000.0,2750.0,4810.0,6180.0,8600.0
315110.0,9.0,6400.0,1039.2304845413264,4800.0,6000.0,6000.0,7200.0,8400.0
315190.0,6.0,6227.5,2237.2168200690785,2397.0,6000.0,6000.0,7800.0,8568.0
315210.0,10.0,3687.0,1687.302712747314,2000.0,2403.0,3192.0,4407.0,6864.0
315220.0,6.0,4988.0,2198.4940300123626,2000.0,3300.0,5520.0,6510.0,7488.0
315240.0,2.0,2505.0,417.19300090006305,2210.0,2357.5,2505.0,2652.5,2800.0
315280.0,3.0,2432.0,386.30557852560196,2100.0,2220.0,2340.0,2598.0,2856.0
315990.0,3.0,4296.666666666667,1997.0060924627478,2250.0,3325.0,4400.0,5320.0,6240.0
316110.0,2.0,2438.0,155.56349186104046,2328.0,2383.0,2438.0,2493.0,2548.0
316210.0,1.0,2375.0,,2375.0,2375.0,2375.0,2375.0,2375.0
316992.0,1.0,2388.0,,2388.0,2388.0,2388.0,2388.0,2388.0
316998.0,2.0,3476.5,966.6149698820104,2793.0,3134.75,3476.5,3818.25,4160.0
321113.0,79.0,4104.645569620253,2265.6600953453667,1872.0,2340.0,2860.0,5460.0,8760.0
321114.0,24.0,6487.041666666667,2453.2717724485306,2205.0,4521.0,7188.0,8628.0,8760.0
321211.0,23.0,5901.304347826087,2014.051850799157,2159.0,4538.0,6000.0,7396.0,8760.0
321212.0,22.0,7241.909090909091,1320.3427732831499,4335.0,6692.0,7394.0,8380.0,8760.0
321213.0,6.0,3615.8333333333335,2651.0005972588287,1550.0,2185.0,2652.5,3701.25,8760.0
321214.0,6.0,3703.3333333333335,1767.4287161485938,2080.0,2600.0,2824.0,5091.0,6120.0
321219.0,21.0,7612.857142857143,2003.397571270223,2250.0,8064.0,8400.0,8760.0,8760.0
321911.0,38.0,4267.289473684211,1897.486657830025,2030.0,2254.5,4160.0,5897.5,8736.0
321912.0,29.0,4412.6551724137935,2160.692105980695,2040.0,2576.0,4160.0,5250.0,8760.0
321918.0,40.0,4206.65,1859.993004536059,2000.0,2436.5,4015.0,5233.75,8400.0
321920.0,8.0,5164.375,2368.0212316555417,2035.0,3035.0,5650.0,6480.0,8760.0
321991.0,13.0,2269.5384615384614,583.5996937662859,2000.0,2024.0,2080.0,2160.0,4160.0
321992.0,8.0,2516.25,659.1972932503375,2000.0,2132.5,2325.0,2600.0,4050.0
321999.0,35.0,4809.228571428572,2497.272148067287,2040.0,2368.5,4267.0,7020.0,8760.0
322110.0,4.0,6646.0,3013.6431994072113,2210.0,6071.0,7807.0,8382.0,8760.0
322121.0,48.0,7811.75,1189.2596212806145,4160.0,6435.0,8544.0,8736.0,8769.0
322122.0,1.0,6912.0,,6912.0,6912.0,6912.0,6912.0,6912.0
322130.0,21.0,7366.476190476191,2199.2749627785884,8.0,6240.0,8400.0,8712.0,8760.0
322211.0,97.0,5471.319587628866,1575.7050971072683,1980.0,4242.0,6000.0,6240.0,8760.0
322212.0,41.0,6219.512195121952,1928.0798106140628,2000.0,6000.0,6072.0,8400.0,8736.0
322219.0,17.0,6226.117647058823,1866.5294292601222,2418.0,4800.0,6240.0,7344.0,8760.0
322220.0,49.0,6661.938775510204,1486.489073961461,2340.0,6000.0,6240.0,7488.0,8760.0
322230.0,19.0,6827.894736842105,1877.7656312974395,2250.0,6240.0,6240.0,8736.0,8760.0
322291.0,7.0,7649.857142857143,2573.5301583992514,1820.0,8484.0,8600.0,8700.5,8760.0
322299.0,15.0,5753.866666666667,1900.291476389371,2340.0,4435.0,6000.0,6660.0,8760.0
323111.0,165.0,6297.054545454545,1931.7984772648388,2028.0,4590.0,6240.0,8400.0,8760.0
323113.0,14.0,4770.071428571428,2038.2496436624513,2000.0,3047.5,4317.5,6240.0,8400.0
323117.0,12.0,7513.5,1159.7445251590384,5330.0,6708.0,7644.0,8610.0,8760.0
323120.0,7.0,5196.428571428572,2503.9048076383187,2000.0,3167.5,6000.0,6720.0,8600.0
324110.0,8.0,6091.0,2589.788077375113,2500.0,4171.0,6240.0,8760.0,8760.0
324121.0,27.0,4072.3703703703704,2409.0685105075545,1680.0,2394.5,3120.0,5304.0,8760.0
324122.0,35.0,6893.571428571428,1852.6950684898807,2340.0,6120.0,7200.0,8578.5,8760.0
324191.0,17.0,5837.411764705882,2114.8537496368253,2560.0,4160.0,4810.0,8736.0,8760.0
324199.0,3.0,8752.0,13.856406460551018,8736.0,8748.0,8760.0,8760.0,8760.0
325110.0,11.0,7621.454545454545,1693.4020410780402,3640.0,6690.0,8640.0,8748.0,8760.0
325120.0,6.0,6550.666666666667,2430.04877865994,2600.0,5304.0,7236.0,8508.0,8640.0
325130.0,10.0,7336.0,1827.692169558831,4000.0,6150.0,8484.0,8760.0,8760.0
325180.0,35.0,6965.685714285714,2207.9779513422327,2069.0,6048.0,8400.0,8736.0,8760.0
325193.0,4.0,7020.0,1025.2804494381037,6240.0,6240.0,6720.0,7500.0,8400.0
325194.0,3.0,8752.0,13.856406460551018,8736.0,8748.0,8760.0,8760.0,8760.0
325199.0,39.0,7346.2307692307695,2023.033098846467,2340.0,6060.0,8600.0,8760.0,8760.0
325211.0,82.0,7117.682926829269,1844.2255417493575,2340.0,6000.0,8400.0,8736.0,8760.0
325212.0,6.0,6011.333333333333,2504.3046673012186,2500.0,4500.0,6036.0,8070.0,8760.0
325220.0,12.0,7253.5,2654.621099482595,2080.0,7340.0,8736.0,8760.0,8760.0
325311.0,1.0,8760.0,,8760.0,8760.0,8760.0,8760.0,8760.0
325312.0,1.0,8760.0,,8760.0,8760.0,8760.0,8760.0,8760.0
325314.0,5.0,5309.2,2639.76195896524,2210.0,3120.0,6240.0,6240.0,8736.0
325320.0,9.0,7032.222222222223,2097.641638708682,2210.0,6240.0,7488.0,8640.0,8760.0
325411.0,14.0,5545.642857142857,2235.588361970026,2080.0,4205.25,5570.0,7176.0,8760.0
325412.0,71.0,6176.69014084507,2425.7383535242525,2080.0,4231.0,6240.0,8736.0,8760.0
325413.0,1.0,4331.0,,4331.0,4331.0,4331.0,4331.0,4331.0
325414.0,13.0,6052.076923076923,2490.8006230105498,2375.0,4000.0,6240.0,8616.0,8766.0
325510.0,39.0,5421.25641025641,1934.8401772422924,2210.0,4080.0,6000.0,6240.0,8760.0
325520.0,28.0,5082.392857142857,1815.804756580719,2125.0,3870.0,5000.0,6240.0,8760.0
325611.0,16.0,5305.125,2990.7874520489304,2080.0,2177.5,6180.0,8610.0,8760.0
325612.0,10.0,5061.3,2539.3486500806985,2069.0,3445.0,4230.0,7116.0,8760.0
325613.0,4.0,8514.0,170.1293625450939,8400.0,8400.0,8448.0,8562.0,8760.0
325620.0,15.0,6235.666666666667,2234.6450554415846,2040.0,4922.5,6240.0,8460.0,8760.0
325910.0,3.0,7293.0,2236.404927556725,4719.0,6559.5,8400.0,8580.0,8760.0
325920.0,3.0,7093.333333333333,2681.591567210289,4000.0,6260.0,8520.0,8640.0,8760.0
325991.0,16.0,6435.75,1505.686620781363,2340.0,6000.0,6240.0,6480.0,8760.0
325992.0,8.0,6378.625,2747.633523988026,2223.0,4316.5,7380.0,8760.0,8760.0
325998.0,47.0,6250.702127659574,2451.6923783457937,2000.0,4247.5,6240.0,8736.0,8760.0
326111.0,32.0,7719.375,1547.3979355575418,2600.0,6240.0,8556.0,8736.0,8760.0
326112.0,22.0,7494.727272727273,1500.5844633347808,4000.0,6140.0,8400.0,8712.0,8760.0
326113.0,42.0,7653.738095238095,1481.2564057208212,3840.0,6240.0,8568.0,8760.0,8760.0
326121.0,39.0,6577.794871794872,2042.7548888113042,1990.0,6000.0,6240.0,8400.0,8760.0
326122.0,34.0,7403.823529411765,1725.8755436464307,2080.0,6440.0,8400.0,8718.0,8760.0
326130.0,14.0,5665.142857142857,2142.6171938917228,2210.0,4621.5,5715.0,6617.0,8760.0
326140.0,26.0,6680.461538461538,2321.7356478422644,2080.0,4582.0,7488.0,8730.0,8760.0
326150.0,23.0,5868.173913043478,1983.7307288901593,2184.0,4290.0,6132.0,6800.0,8760.0
326160.0,47.0,7539.531914893617,1445.1739905941195,2184.0,6240.0,8400.0,8760.0,8760.0
326191.0,13.0,4205.692307692308,2132.1830512651964,2080.0,2184.0,4368.0,6240.0,7344.0
326199.0,328.0,6669.143292682927,4688.540207034843,1800.0,5994.0,6240.0,8400.0,84000.0
326211.0,19.0,6920.8421052631575,2008.5194454057694,2860.0,5850.0,7488.0,8568.0,8760.0
326212.0,2.0,6240.0,0.0,6240.0,6240.0,6240.0,6240.0,6240.0
326220.0,27.0,6348.666666666667,1961.9402484432442,2080.0,5950.0,6240.0,7875.0,8760.0
326291.0,30.0,5869.733333333334,1657.2885818945838,2040.0,5091.0,6000.0,6864.0,8760.0
326299.0,43.0,6146.930232558139,1650.768686679443,2404.0,5732.0,6240.0,6776.0,8760.0
327110.0,18.0,6401.166666666667,2513.4622535458934,2080.0,4422.0,7120.0,8736.0,8760.0
327120.0,40.0,7152.65,1845.1511723211054,1986.0,6141.0,7776.0,8742.0,8760.0
327211.0,13.0,6145.7692307692305,2115.956527351407,2500.0,5460.0,6240.0,7899.0,8760.0
327212.0,20.0,7441.45,1865.5080717567193,2080.0,6240.0,8400.0,8742.0,8760.0
327213.0,6.0,8733.333333333334,65.31972647421809,8600.0,8760.0,8760.0,8760.0,8760.0
327215.0,42.0,5454.5952380952385,2058.0154786154244,1600.0,4612.5,6000.0,6474.0,8760.0
327310.0,14.0,7414.285714285715,2135.073100120261,2168.0,6546.0,8718.0,8760.0,8760.0
327320.0,11.0,2938.0,478.7107686275712,2392.0,2600.0,2860.0,3276.0,3744.0
327331.0,5.0,2756.0,406.5464303127012,2080.0,2720.0,2860.0,3000.0,3120.0
327332.0,10.0,3645.2,1270.4224844078008,2376.0,2649.0,3135.5,4333.75,6000.0
327390.0,21.0,4713.238095238095,2415.876029616626,2080.0,2500.0,4200.0,6240.0,8760.0
327410.0,5.0,8184.0,1097.8524491023372,6240.0,8400.0,8760.0,8760.0,8760.0
327420.0,12.0,6591.0,1657.1378392221386,3120.0,6118.5,6896.0,7488.0,8760.0
327910.0,11.0,5069.545454545455,2400.4566800355456,2040.0,3330.0,4250.0,6420.0,8760.0
327991.0,7.0,5039.285714285715,1284.8575425944719,3393.0,3997.0,5200.0,5912.0,6864.0
327992.0,9.0,6851.111111111111,2019.248154910909,3900.0,4800.0,7508.0,8616.0,8760.0
327993.0,13.0,6767.923076923077,2249.750521781562,2080.0,5880.0,7020.0,8688.0,8760.0
327999.0,9.0,6152.666666666667,2542.7146910339748,1820.0,4512.0,6000.0,8568.0,8760.0
331110.0,24.0,6490.5,1933.9323534772582,2228.0,5174.0,6240.0,8736.0,8760.0
331210.0,32.0,6068.1875,2004.8796189024224,2080.0,4992.0,6240.0,7470.0,8760.0
331221.0,31.0,5337.967741935484,1860.0727312638605,2080.0,4208.0,4992.0,6425.0,8760.0
331222.0,28.0,6522.928571428572,1930.7439734478758,1680.0,6000.0,6677.0,8400.0,8760.0
331313.0,7.0,5820.0,2850.0,2210.0,3295.0,6720.0,8230.0,8760.0
331314.0,18.0,6731.111111111111,2195.2909197239037,2210.0,5460.0,7776.0,8400.0,8760.0
331315.0,5.0,6936.0,1139.6841667760416,6000.0,6000.0,6720.0,7200.0,8760.0
331318.0,46.0,7096.173913043478,1390.988574189799,4160.0,6114.0,7188.0,8568.0,8760.0
331410.0,11.0,7442.545454545455,1966.1812919279018,3560.0,6294.0,8600.0,8748.0,8760.0
331420.0,21.0,7423.619047619048,1313.3224461719394,4160.0,6240.0,8064.0,8568.0,8760.0
331491.0,5.0,7729.4,1113.5931932263236,6240.0,6864.0,8215.0,8592.0,8736.0
331492.0,15.0,4903.066666666667,1650.690395244481,2184.0,4000.0,4784.0,6240.0,7344.0
331511.0,63.0,6016.444444444444,7232.359013216735,1632.0,3474.5,5040.0,6420.0,60000.0
331512.0,17.0,5312.64705882353,2434.2844159315196,1600.0,3060.0,5880.0,6240.0,8760.0
331513.0,25.0,4511.76,2138.1446061168704,2210.0,2600.0,4160.0,6600.0,8568.0
331523.0,50.0,5413.06,1660.3571586516302,2125.0,4160.0,5850.0,6240.0,8760.0
331524.0,35.0,5707.571428571428,1989.9705774607983,2000.0,4375.0,6000.0,6966.0,8760.0
331529.0,13.0,3982.5384615384614,2151.234785550871,1664.0,2450.0,3220.0,4992.0,8760.0
332111.0,34.0,5022.911764705882,1674.5226070959984,2000.0,4044.0,4706.0,6090.0,8568.0
332112.0,6.0,6249.666666666667,917.7628597119556,5250.0,5560.0,6050.0,6960.0,7488.0
332114.0,4.0,5954.25,550.2716753265306,5200.0,5788.75,6052.5,6218.0,6512.0
332117.0,12.0,7222.0,1107.1003896337822,6000.0,6240.0,6900.0,8532.0,8760.0
332119.0,38.0,5321.131578947368,1666.120176241354,2168.0,4080.0,5139.0,6240.0,8400.0
332215.0,10.0,5179.7,1976.7311990590256,2000.0,4052.0,4625.5,6698.0,8760.0
332216.0,30.0,5472.8,1957.9825366415057,2000.0,4160.0,5976.0,6376.5,8760.0
332311.0,17.0,4789.35294117647,1549.5721563215632,2225.0,4000.0,4450.0,6060.0,7560.0
332312.0,66.0,4356.954545454545,1891.0750660918795,2080.0,2620.5,4060.0,6150.0,8760.0
332313.0,26.0,5121.961538461538,2103.462430960329,2125.0,3067.5,5710.0,6240.0,8760.0
332321.0,40.0,4120.275,1650.3583136584427,1700.0,2680.5,4000.0,4871.0,8400.0
332322.0,55.0,4505.763636363637,1876.8798770105861,1768.0,2708.0,4176.0,6120.0,8760.0
332323.0,13.0,4885.2307692307695,2230.898852997978,2016.0,2340.0,6000.0,6250.0,8112.0
332410.0,13.0,5251.153846153846,2030.8546577797345,2125.0,4000.0,6000.0,6240.0,8760.0
332420.0,16.0,4868.8125,2291.8864200697208,2210.0,3042.0,4394.0,6552.0,8712.0
332431.0,34.0,6748.64705882353,2016.4994854172558,2080.0,6000.0,7150.0,8550.0,8760.0
332439.0,27.0,4654.592592592592,2313.517555905181,2000.0,2500.0,4000.0,6562.0,8760.0
332510.0,14.0,4467.714285714285,1913.617091694776,1912.0,2632.5,4303.0,5940.0,7488.0
332613.0,17.0,5283.058823529412,1824.270932132486,2125.0,4250.0,4992.0,6240.0,8760.0
332618.0,29.0,5687.827586206897,2218.9609226740968,2080.0,4160.0,5460.0,7920.0,8760.0
332710.0,55.0,5519.854545454546,1878.1755569955706,2040.0,4160.0,5997.0,6900.0,8736.0
332721.0,21.0,5497.285714285715,1721.9477095097036,2250.0,4600.0,5460.0,6240.0,8736.0
332722.0,23.0,5322.652173913043,2220.888245903092,2000.0,4252.5,5200.0,6387.5,8760.0
332811.0,35.0,6712.771428571428,1455.5292161820953,3120.0,6120.0,6648.0,7488.0,8760.0
332812.0,58.0,4683.068965517241,1933.8315467746063,1836.0,2860.0,4420.0,6000.0,8760.0
332813.0,82.0,5333.121951219512,2060.5131590871856,2000.0,3512.0,5740.0,6648.0,8760.0
332911.0,25.0,4664.24,1444.1345239739035,2016.0,4000.0,4420.0,6032.0,6864.0
332912.0,24.0,5506.958333333333,1406.7512211433855,2860.0,4190.0,5642.0,6150.0,8400.0
332913.0,7.0,5880.285714285715,1636.0735226231648,3120.0,5125.0,6000.0,7224.0,7344.0
332919.0,10.0,6894.6,1346.9409951606806,4550.0,6240.0,6467.5,8008.0,8760.0
332991.0,23.0,6510.260869565217,1933.576930725947,1500.0,6000.0,6240.0,8400.0,8760.0
332992.0,4.0,6200.75,2933.2484125965193,2079.0,5199.75,6994.0,7995.0,8736.0
332993.0,10.0,5090.3,2730.8958257522586,2000.0,2216.25,5695.0,7260.0,8760.0
332994.0,9.0,5114.222222222223,2092.5657563012073,2080.0,4160.0,5334.0,6600.0,7904.0
332996.0,25.0,5784.88,1571.291939774401,2750.0,4480.0,6040.0,6656.0,8736.0
332999.0,81.0,5032.481481481482,2129.9067885186378,2000.0,2600.0,5304.0,6240.0,8760.0
333111.0,25.0,4546.72,1928.939594699637,2000.0,2250.0,5200.0,6240.0,8500.0
333112.0,9.0,4130.888888888889,2404.5725422850337,1664.0,2228.0,3000.0,5880.0,8712.0
333120.0,22.0,4629.409090909091,1930.947969980176,2000.0,2912.75,4590.0,5800.0,8760.0
333131.0,14.0,5349.571428571428,2620.5892676820054,1992.0,2697.5,5700.0,7860.0,8760.0
333132.0,37.0,5255.405405405405,2161.171486067728,2080.0,3250.0,5824.0,7080.0,8760.0
333241.0,21.0,3740.6666666666665,1725.4921423563,780.0,2565.0,3675.0,4680.0,8040.0
333242.0,6.0,5845.0,2327.2107768743253,3380.0,4072.5,5265.0,7860.0,8760.0
333243.0,6.0,5810.5,2866.9707881316126,2205.0,3277.5,6744.0,8172.0,8400.0
333244.0,5.0,4993.0,2869.2063362539825,2080.0,2125.0,6000.0,6000.0,8760.0
333249.0,24.0,4708.666666666667,2138.4891388785327,2000.0,2600.0,4500.0,6150.0,8760.0
333314.0,18.0,4544.555555555556,1880.4158245458939,2040.0,2860.0,4465.0,6180.0,8136.0
333316.0,1.0,2080.0,,2080.0,2080.0,2080.0,2080.0,2080.0
333318.0,28.0,5859.357142857143,9358.074320010284,2000.0,2475.0,3185.0,5400.0,52416.0
333413.0,16.0,4535.0,2185.5297450885146,2000.0,2687.5,4250.0,6060.0,8760.0
333414.0,16.0,3876.375,1070.2242677744387,1920.0,3690.0,4326.0,4405.0,5100.0
333415.0,51.0,5389.058823529412,1713.9638317276674,2080.0,4194.0,6000.0,6552.0,8760.0
333511.0,18.0,6036.722222222223,1191.6663471821864,2200.0,6000.0,6084.0,6405.0,8000.0
333514.0,15.0,5942.6,2156.9565463534823,2569.0,4500.0,6240.0,7416.0,8760.0
333515.0,13.0,6234.2307692307695,1819.2460963196704,3952.0,4463.0,6240.0,7200.0,8760.0
333517.0,33.0,4897.848484848485,1708.1580196444816,1.0,4080.0,5037.0,6120.0,7488.0
333519.0,4.0,3719.75,1328.6314700974583,2040.0,2967.0,3975.5,4728.25,4888.0
333611.0,11.0,6556.727272727273,2357.7703489063174,2080.0,4674.0,7072.0,8652.0,8760.0
333612.0,10.0,5744.8,1419.1312522494566,3224.0,5291.0,5900.0,6120.0,8760.0
333613.0,15.0,6212.666666666667,1560.0032356498803,3120.0,5649.0,6240.0,7044.0,8760.0
333618.0,11.0,5028.727272727273,1933.7164265170366,2250.0,3812.5,4680.0,6240.5,8400.0
333911.0,33.0,5468.333333333333,2100.4368543630794,2184.0,3900.0,5166.0,6864.0,8760.0
333912.0,7.0,4009.8571428571427,2195.804896355125,2125.0,2954.0,3276.0,4000.0,8760.0
333913.0,2.0,5000.0,1414.213562373095,4000.0,4500.0,5000.0,5500.0,6000.0
333921.0,7.0,4178.0,1551.752127972334,2210.0,3018.0,4000.0,5500.0,6000.0
333922.0,12.0,3609.0,1247.3971446029675,1920.0,2309.75,4205.0,4690.75,5148.0
333923.0,13.0,5105.153846153846,1533.3968743802025,2500.0,4335.0,4980.0,6240.0,7488.0
333924.0,14.0,4723.285714285715,2221.1597257902295,1984.0,2405.0,4918.0,6132.0,8760.0
333991.0,5.0,5318.2,2438.9067632855504,2080.0,4420.0,5211.0,6120.0,8760.0
333992.0,4.0,4789.25,1343.106690971843,3120.0,4095.0,4887.5,5581.75,6262.0
333993.0,10.0,4778.1,2316.3576028852813,2080.0,3044.75,4368.0,5115.5,8760.0
333994.0,2.0,3655.0,714.177848998413,3150.0,3402.5,3655.0,3907.5,4160.0
333995.0,13.0,4836.461538461538,1793.0560325593385,2423.0,4000.0,4355.0,5980.0,7956.0
333996.0,5.0,7248.0,1380.2608449130187,6240.0,6240.0,6240.0,8760.0,8760.0
333997.0,3.0,4370.666666666667,972.9755050017104,3250.0,4056.0,4862.0,4931.0,5000.0
333999.0,24.0,7238.541666666667,11684.403432071567,2100.0,3224.0,4855.0,6330.0,61320.0
334111.0,4.0,5031.25,1810.9821230481543,2805.0,3952.5,5287.5,6366.25,6745.0
334112.0,3.0,5426.333333333333,2890.4567689784485,3619.0,3759.5,3900.0,6330.0,8760.0
334118.0,7.0,5121.142857142857,2511.447884426527,2080.0,3120.0,5334.0,6717.0,8760.0
334210.0,1.0,4680.0,,4680.0,4680.0,4680.0,4680.0,4680.0
334220.0,13.0,4934.538461538462,1629.0408535589593,2295.0,4160.0,4420.0,6240.0,7344.0
334290.0,2.0,7898.0,845.6997102991108,7300.0,7599.0,7898.0,8197.0,8496.0
334310.0,3.0,3455.0,2412.690406993819,2000.0,2062.5,2125.0,4182.5,6240.0
334412.0,26.0,5545.653846153846,2353.5675378846927,2125.0,4122.5,5431.0,7488.0,8760.0
334413.0,25.0,6428.08,2404.24655418976,2000.0,4400.0,6240.0,8736.0,8760.0
334416.0,25.0,5017.68,2090.8714036656265,2000.0,3328.0,6000.0,6240.0,8760.0
334417.0,16.0,4741.125,1938.6952270363006,2250.0,3385.5,4590.0,5670.0,8760.0
334418.0,31.0,5100.709677419355,2277.4001872537083,1632.0,4000.0,4550.0,7344.0,8760.0
334419.0,24.0,9000.166666666666,16803.940955120866,2000.0,4000.0,6060.0,8664.0,87112.0
334510.0,6.0,5492.666666666667,1316.5498344789942,3250.0,4918.5,6072.0,6240.0,6732.0
334511.0,11.0,5824.727272727273,2627.8652968106676,2080.0,3770.0,5907.0,8592.0,8760.0
334512.0,5.0,5271.0,1832.8543313640612,4000.0,4135.0,4420.0,5400.0,8400.0
334513.0,17.0,4240.294117647059,1699.527241790562,2080.0,3000.0,3938.0,6240.0,6864.0
334514.0,8.0,5578.5,2071.0132785667984,2080.0,4151.25,5947.5,6624.0,8736.0
334515.0,7.0,3664.8571428571427,1818.515917680443,2080.0,2187.5,3000.0,4667.5,6864.0
334516.0,20.0,4540.0,2267.3793822732655,2080.0,2600.0,3800.0,6250.0,8760.0
