,,ghgrp_fac,FACILITY_ID
6079,211111,,1.0
6079,324110,,1.0
6083,211111,,2.0
6083,212399,,1.0
6083,324110,,1.0
6085,311423,,1.0
6085,322213,,1.0
6085,327310,,1.0
6085,336414,,1.0
6089,212399,,1.0
6089,327310,,1.0
6089,327993,,1.0
6095,311421,,1.0
6095,312120,,1.0
6095,324110,,1.0
6099,311421,,2.0
6099,311514,,1.0
6099,327213,,1.0
6111,211111,,2.0
6111,211112,,1.0
6113,325311,,1.0
8001,324110,,1.0
8013,327310,,1.0
8017,211112,,1.0
8037,327420,,1.0
8043,327310,,1.0
8045,211111,,7.0
8059,327213,,1.0
8067,211112,,1.0
8069,312120,,1.0
8071,211111,,6.0
8075,325193,,1.0
8087,311313,,1.0
8087,311611,,1.0
8101,325188,,1.0
8103,211111,,1.0
8113,211111,,1.0
8123,211111,,1.0
8123,211112,,5.0
9001,336411,,1.0
9003,322121,,1.0
9003,336412,,1.0
9009,325412,,1.0
9011,322121,,1.0
9011,322130,,1.0
9015,311919,,1.0
10003,324110,,1.0
10003,325131,,1.0
10003,325132,,1.0
10003,331111,,1.0
12001,327310,,1.0
12005,322110,,1.0
12031,312120,,1.0
12031,322130,,1.0
12031,325199,,1.0
12031,327213,,1.0
12031,331111,,1.0
12033,322121,,1.0
12033,325211,,1.0
12033,339999,,1.0
12047,325312,,1.0
12051,311312,,1.0
12051,311421,,1.0
12053,327310,,1.0
12057,325311,,1.0
12057,325312,,3.0
12069,311411,,1.0
12081,311421,,1.0
12086,327310,,1.0
12089,322110,,2.0
12099,237130,,1.0
12107,322110,,1.0
12111,311411,,1.0
12113,325199,,1.0
13015,312120,,1.0
13015,331111,,1.0
13021,322130,,1.0
13021,339999,,1.0
13045,335929,,1.0
13051,322110,,1.0
13051,322130,,1.0
13051,324110,,1.0
13051,325211,,1.0
13051,327992,,1.0
13055,313210,,1.0
13059,327993,,1.0
13067,322130,,1.0
13087,327992,,1.0
13095,312120,,1.0
13095,322291,,1.0
13099,322130,,1.0
13163,212324,,1.0
13175,322121,,1.0
13245,322121,,1.0
13261,327992,,1.0
13275,212325,,1.0
13303,212324,,2.0
13319,212324,,4.0
15003,324110,,2.0
15009,111930,,1.0
16005,325312,,1.0
16005,327310,,1.0
16011,115114,,1.0
16011,311423,,1.0
16019,311213,,1.0
16027,311411,,1.0
16027,311513,,1.0
16029,325188,,1.0
16029,325312,,1.0
16031,311411,,1.0
16031,325193,,1.0
16069,322110,,1.0
16077,311411,,1.0
16083,311411,,1.0
17003,311222,,1.0
17017,311611,,1.0
17031,311221,,1.0
17031,311821,,1.0
17031,324199,,1.0
17031,325192,,1.0
17031,325998,,1.0
17031,327213,,1.0
17031,331111,,1.0
17031,331492,,1.0
17031,333618,,1.0
17031,336111,,1.0
17031,336510,,1.0
17033,324110,,1.0
17033,324199,,1.0
17033,325193,,1.0
17051,486210,,1.0
17053,311222,,1.0
17053,325193,,1.0
17057,325193,,1.0
17063,211112,,1.0
17063,325110,,1.0
17081,326211,,1.0
17085,325311,,1.0
17091,311225,,1.0
17091,325414,,1.0
17091,325613,,1.0
17091,331111,,1.0
17091,486210,,1.0
17097,325188,,1.0
17097,331315,,1.0
17099,212322,,2.0
17099,325211,,1.0
17099,327211,,1.0
17099,327213,,1.0
17099,327310,,1.0
17141,325193,,1.0
17153,212325,,1.0
17153,327310,,1.0
17161,311611,,1.0
17161,325998,,1.0
17163,324191,,1.0
17179,312140,,1.0
17183,311223,,1.0
17197,325192,,1.0
18001,311222,,1.0
18003,326211,,1.0
18003,331314,,1.0
18005,331524,,1.0
18017,311611,,1.0
18017,327310,,1.0
18019,325188,,1.0
18019,327310,,1.0
18023,311919,,1.0
18027,311221,,1.0
18029,312140,,1.0
18029,327213,,1.0
18033,331111,,1.0
18035,331492,,1.0
18051,336112,,1.0
18053,325193,,1.0
18063,331111,,1.0
18067,331491,,1.0
18067,336350,,1.0
18069,327993,,1.0
18069,336112,,1.0
18073,327420,,1.0
18075,325193,,1.0
18075,327213,,1.0
18085,331511,,1.0
18089,324110,,1.0
18089,324191,,1.0
18089,324199,,1.0
18089,325120,,2.0
18089,327410,,1.0
18089,327992,,1.0
18089,331111,,5.0
18089,331112,,1.0
18093,327310,,1.0
18093,331521,,1.0
18095,311511,,1.0
18095,325193,,1.0
18095,327213,,1.0
18097,311221,,1.0
18097,331492,,1.0
18141,331221,,1.0
18143,311999,,1.0
18157,325411,,1.0
18163,311511,,1.0
18165,325411,,1.0
19003,325193,,1.0
19013,311611,,1.0
19013,333111,,1.0
19033,327310,,1.0
19045,325199,,1.0
19045,327211,,1.0
19047,311611,,1.0
19057,327420,,1.0
19057,332993,,1.0
19061,333120,,1.0
19063,325193,,1.0
19077,325193,,1.0
19079,325193,,1.0
19083,311222,,1.0
19083,325193,,1.0
19093,325193,,2.0
19139,311221,,1.0
19139,325199,,1.0
19139,327215,,1.0
19163,212312,,1.0
19163,331314,,1.0
19167,325193,,1.0
19179,311119,,1.0
20001,327310,,1.0
20003,325193,,1.0
20015,324110,,1.0
20045,325188,,1.0
20055,311611,,1.0
20055,325193,,1.0
20057,311611,,1.0
20057,325311,,1.0
20067,211112,,1.0
20067,325182,,1.0
20091,327211,,1.0
20155,211112,,1.0
20155,311942,,2.0
20159,211112,,1.0
20159,311942,,1.0
20169,335110,,1.0
20177,325221,,1.0
21007,322110,,1.0
21007,325998,,1.0
21019,324110,,1.0
21019,325998,,1.0
21019,331111,,3.0
21029,312140,,1.0
21029,327999,,1.0
21031,331314,,1.0
21037,327420,,1.0
21041,325199,,1.0
21041,327420,,1.0
21041,331111,,1.0
21059,311222,,1.0
21077,327410,,1.0
21077,331111,,1.0
21091,322121,,1.0
21091,331314,,1.0
21091,331319,,1.0
21099,326140,,1.0
21163,325199,,1.0
21179,323111,,1.0
21199,324110,,1.0
21207,313312,,1.0
21239,327212,,1.0
22005,325110,,2.0
22005,325120,,2.0
22005,325181,,1.0
22005,325188,,1.0
22005,325192,,1.0
22005,325199,,2.0
22005,325311,,1.0
22007,211112,,1.0
22011,322122,,1.0
22011,325191,,1.0
22015,324110,,1.0
22017,322110,,1.0
22017,324110,,1.0
22017,325188,,1.0
22017,327212,,1.0
22019,211112,,2.0
22019,324110,,4.0
22019,324199,,2.0
22019,325110,,3.0
22019,325131,,1.0
22019,325181,,1.0
22019,325188,,2.0
22019,325199,,1.0
22019,325211,,2.0
22019,325212,,1.0
22023,211112,,4.0
22031,211111,,1.0
22031,322130,,1.0
22033,322121,,1.0
22033,324110,,1.0
22033,324199,,1.0
22033,325120,,1.0
22033,325199,,1.0
22033,325211,,3.0
22033,325212,,1.0
22039,325182,,1.0
22047,325110,,1.0
22047,325120,,2.0
22047,325181,,1.0
22047,325199,,3.0
22047,325211,,2.0
22047,325320,,1.0
22049,322130,,1.0
22051,325199,,1.0
22055,211111,,2.0
22061,327213,,1.0
22069,322121,,1.0
22071,311920,,1.0
22071,325120,,1.0
22073,322130,,1.0
22073,325199,,1.0
22075,211111,,1.0
22075,211112,,1.0
22075,324110,,1.0
22075,325199,,1.0
22087,211112,,1.0
22087,311312,,1.0
22087,324110,,2.0
22087,324199,,1.0
22089,211112,,1.0
22089,311222,,1.0
22089,324110,,2.0
22089,325181,,1.0
22089,325199,,3.0
22093,311312,,1.0
22093,324110,,1.0
22093,324199,,1.0
22093,325181,,1.0
22093,325312,,2.0
22095,324110,,1.0
22095,325110,,1.0
22095,325199,,1.0
22095,331111,,1.0
22097,324110,,1.0
22101,211111,,4.0
22101,211112,,1.0
22103,211111,,7.0
22109,211112,,1.0
22119,211111,,1.0
22119,211112,,1.0
22121,211112,,1.0
22123,211111,,1.0
23003,311411,,1.0
23005,322121,,1.0
23007,322121,,1.0
23009,322121,,1.0
23013,311999,,1.0
23013,327310,,1.0
23017,322121,,1.0
23019,322110,,2.0
23025,322121,,2.0
23029,322110,,1.0
23031,336611,,1.0
24001,322110,,1.0
24005,331111,,1.0
24013,327310,,1.0
24023,212112,,1.0
24043,327310,,1.0
24045,311119,,1.0
25003,212312,,1.0
25003,327410,,1.0
25009,313312,,1.0
25009,325414,,1.0
25009,325992,,1.0
25009,336412,,1.0
25011,322121,,1.0
25013,325211,,1.0
25013,326113,,1.0
25017,311999,,1.0
25017,325414,,1.0
25025,332211,,1.0
25027,322130,,1.0
25027,327213,,1.0
25027,327910,,1.0
26003,322121,,1.0
26005,322121,,1.0
26007,321219,,1.0
26007,327310,,1.0
26013,327993,,1.0
26015,325193,,1.0
26017,311313,,1.0
26023,331314,,1.0
26025,311230,,2.0
26025,322130,,2.0
26029,327310,,1.0
26029,331511,,1.0
26041,322121,,1.0
26043,322121,,1.0
26043,331511,,1.0
26045,336111,,1.0
26049,336112,,1.0
26063,311313,,1.0
26063,325320,,1.0
26075,331111,,1.0
26077,322130,,1.0
26077,325412,,1.0
26079,211111,,1.0
26081,337214,,1.0
26091,325193,,1.0
26091,327910,,1.0
26099,336211,,1.0
26099,336350,,1.0
26101,311942,,1.0
26101,322121,,1.0
26103,212210,,2.0
26133,325312,,1.0
26137,211111,,1.0
26147,213115,,1.0
26153,322121,,1.0
27013,311222,,1.0
27013,311225,,1.0
27013,325193,,1.0
27017,322121,,1.0
27017,327993,,1.0
27023,325193,,1.0
27027,311213,,1.0
27027,311313,,1.0
27033,325193,,2.0
27035,322121,,1.0
27037,324110,,1.0
27037,331492,,1.0
27039,325193,,1.0
27043,325193,,1.0
27045,325193,,1.0
27047,325193,,1.0
27049,327993,,1.0
27053,334413,,1.0
27057,311411,,1.0
27061,322121,,1.0
27067,325193,,1.0
27071,322121,,1.0
27075,212210,,1.0
27085,322222,,1.0
27085,334119,,1.0
27091,311222,,1.0
27091,325193,,1.0
27097,325193,,1.0
27099,311612,,1.0
27105,311222,,1.0
27111,325193,,1.0
27123,331221,,1.0
27123,336111,,1.0
27133,325199,,1.0
27137,212210,,5.0
27145,322121,,1.0
27151,325193,,1.0
27163,325998,,1.0
28045,325211,,1.0
28047,325131,,1.0
28059,324110,,1.0
28059,325110,,1.0
28059,325312,,1.0
28061,324110,,1.0
28073,324199,,1.0
28077,322130,,1.0
28081,326211,,1.0
28087,322110,,1.0
28087,325188,,1.0
28087,331111,,1.0
28089,336111,,1.0
28095,325188,,1.0
28095,325211,,1.0
28121,211111,,1.0
28139,212325,,1.0
28149,322121,,1.0
29007,325193,,1.0
29031,322121,,1.0
29031,327310,,1.0
29033,325193,,1.0
29047,311221,,1.0
29047,336112,,1.0
29087,325193,,1.0
29093,331492,,1.0
29095,325320,,1.0
29095,327310,,1.0
29095,332992,,1.0
29099,327213,,1.0
29099,327310,,1.0
29099,331419,,1.0
29127,327310,,1.0
29183,336111,,1.0
29187,327213,,1.0
29201,311119,,1.0
29217,326113,,1.0
30007,327410,,1.0
30013,324110,,1.0
30029,331312,,1.0
30031,327310,,1.0
30043,327310,,1.0
30083,311313,,1.0
30093,331419,,1.0
31001,325193,,1.0
31019,325193,,1.0
31025,327310,,1.0
31037,311611,,1.0
31043,311611,,1.0
31053,311611,,1.0
31055,311230,,1.0
31055,333415,,1.0
31059,325193,,1.0
31065,325193,,1.0
31067,325193,,1.0
31067,325311,,1.0
31079,311611,,1.0
31079,325193,,1.0
31081,325193,,1.0
31089,325193,,1.0
31099,325193,,1.0
31119,331111,,1.0
32003,322121,,1.0
32003,325188,,1.0
32003,327410,,1.0
32003,327420,,1.0
32007,212221,,1.0
32007,327410,,1.0
32019,327310,,1.0
32023,324110,,1.0
33007,322121,,1.0
33011,312120,,1.0
33015,327420,,1.0
34003,322291,,1.0
34007,331316,,1.0
34011,327212,,1.0
34011,327213,,1.0
34011,327215,,1.0
34013,312120,,1.0
34015,324110,,2.0
34015,324121,,1.0
34015,325211,,1.0
34021,325412,,1.0
34023,324110,,1.0
34023,325412,,1.0
34023,331111,,1.0
34025,311920,,1.0
34027,325412,,1.0
34033,325120,,1.0
34033,325199,,1.0
34033,327213,,1.0
34039,324110,,1.0
34041,331511,,1.0
35001,327310,,1.0
35001,327420,,1.0
35005,311513,,1.0
35015,211111,,2.0
35015,211112,,1.0
35015,212391,,2.0
35015,324110,,1.0
35015,325312,,1.0
35025,211111,,2.0
35025,211112,,5.0
35025,212391,,1.0
35025,324110,,1.0
35031,211112,,1.0
35031,324110,,1.0
35041,311514,,1.0
35043,327420,,1.0
35045,211111,,5.0
35045,211112,,1.0
35045,213112,,1.0
36001,325211,,1.0
36001,327310,,1.0
36005,325311,,1.0
36011,327213,,1.0
36011,331111,,1.0
36013,332111,,1.0
36015,327213,,1.0
36019,325412,,1.0
36027,334413,,1.0
36029,324199,,1.0
36029,326211,,1.0
36029,331111,,1.0
36031,322121,,1.0
36037,322121,,1.0
36039,327310,,1.0
36055,325992,,1.0
36063,331112,,1.0
36065,312120,,1.0
36067,312120,,1.0
36067,336350,,1.0
36069,327211,,1.0
36071,331492,,1.0
36073,325193,,1.0
36075,325193,,1.0
36075,331315,,1.0
36085,322121,,1.0
36087,325414,,1.0
36089,322121,,1.0
36089,327215,,1.0
36089,331312,,2.0
36091,325211,,1.0
36093,325211,,1.0
36097,311942,,1.0
36111,327999,,1.0
36121,311942,,1.0
37013,212392,,1.0
37015,311615,,1.0
37017,311611,,1.0
37019,325222,,1.0
37037,321219,,1.0
37037,325222,,1.0
37045,327212,,1.0
37047,322110,,1.0
37049,322110,,1.0
37051,311222,,1.0
37051,311613,,1.0
37051,325211,,1.0
37051,326211,,1.0
37057,327212,,1.0
37057,327213,,1.0
37061,311613,,1.0
37081,325199,,1.0
37083,322121,,1.0
37087,322110,,1.0
37091,331111,,1.0
37097,311613,,1.0
37097,327211,,1.0
37117,322110,,1.0
37119,311222,,1.0
37147,325211,,1.0
38007,324199,,1.0
38035,311411,,1.0
38053,211112,,1.0
38059,324110,,1.0
38067,311313,,1.0
38077,311313,,1.0
38077,325193,,1.0
38089,325193,,1.0
38093,311213,,1.0
38093,311411,,1.0
38097,311313,,1.0
38105,211112,,1.0
39003,324110,,1.0
39003,325120,,1.0
39003,325199,,2.0
39003,325311,,1.0
39003,331513,,1.0
39003,336992,,1.0
39007,325131,,2.0
39011,326291,,1.0
39017,322121,,3.0
39017,331111,,1.0
39031,322121,,1.0
39031,331511,,1.0
39035,212399,,1.0
39035,325510,,1.0
39035,331111,,2.0
39035,333992,,1.0
39035,336312,,1.0
39039,327993,,2.0
39039,331511,,1.0
39043,327410,,1.0
39045,322130,,1.0
39045,327212,,1.0
39049,312120,,1.0
39049,332812,,1.0
39051,331111,,1.0
39057,327310,,1.0
39061,322130,,1.0
39061,325120,,1.0
39061,325199,,1.0
39061,325211,,1.0
39061,325311,,1.0
39061,325611,,1.0
39061,336350,,1.0
39061,336412,,1.0
39063,326211,,1.0
39069,311422,,1.0
39073,327212,,1.0
39077,311222,,1.0
39081,331221,,1.0
39081,331491,,1.0
39085,325199,,1.0
39085,327410,,1.0
39087,325192,,1.0
39089,327125,,1.0
39089,327993,,1.0
39089,331316,,1.0
39093,331111,,1.0
39093,331210,,1.0
39093,336111,,1.0
39095,324110,,2.0
39095,325120,,1.0
39095,327212,,2.0
39095,327993,,1.0
39099,331111,,1.0
39113,322121,,1.0
39137,325193,,1.0
39147,325192,,1.0
39153,311942,,1.0
39155,324199,,1.0
40013,327211,,1.0
40019,324110,,1.0
40019,326211,,1.0
40031,322130,,1.0
40031,326211,,1.0
40031,327420,,1.0
40037,327213,,1.0
40039,211112,,2.0
40039,324110,,1.0
40047,324199,,1.0
40047,325311,,1.0
40049,211111,,1.0
40049,211112,,1.0
40049,324110,,1.0
40051,211112,,1.0
40053,211112,,1.0
40065,327420,,1.0
40071,324110,,1.0
40071,325182,,1.0
40073,211112,,2.0
40089,322130,,1.0
40095,211112,,1.0
40097,311222,,1.0
40097,325311,,1.0
40097,327310,,1.0
40111,311999,,1.0
40123,327310,,1.0
40135,327410,,1.0
40137,211112,,2.0
40139,211111,,2.0
40143,327310,,1.0
40151,211112,,1.0
40153,211112,,2.0
41001,327310,,1.0
41003,327993,,1.0
41005,322121,,1.0
41005,322122,,1.0
41009,322121,,2.0
41009,325311,,1.0
41009,327420,,1.0
41009,339999,,1.0
41019,321113,,1.0
41039,321113,,1.0
41039,322130,,1.0
41041,322130,,1.0
41043,322110,,1.0
41045,311411,,1.0
41049,311411,,1.0
41049,325193,,1.0
41051,327213,,1.0
41051,331111,,1.0
41059,311411,,1.0
41071,322122,,1.0
41071,331111,,1.0
42003,311411,,1.0
42003,324199,,2.0
42003,325211,,1.0
42003,327211,,1.0
42003,331111,,4.0
42005,331111,,1.0
42007,327212,,1.0
42007,327420,,1.0
42007,331111,,3.0
42007,331492,,1.0
42011,327310,,1.0
42011,331111,,1.0
42011,331492,,2.0
42013,322121,,2.0
42013,488210,,1.0
42015,321219,,1.0
42015,331419,,1.0
42017,331111,,1.0
42019,324199,,2.0
42019,325192,,1.0
42019,327310,,1.0
42019,327410,,1.0
42019,331111,,1.0
42025,331492,,1.0
42027,327410,,1.0
42029,331111,,1.0
42031,321219,,1.0
42031,327213,,1.0
42033,325193,,1.0
42035,322121,,1.0
42039,327211,,1.0
42041,311514,,1.0
42041,327211,,1.0
42043,331111,,1.0
42045,324110,,2.0
42045,325188,,1.0
42047,322121,,1.0
42049,324199,,1.0
42059,212112,,1.0
42065,327213,,2.0
42069,322121,,1.0
42071,311230,,1.0
42071,331315,,1.0
42073,327310,,1.0
42073,331111,,1.0
42073,331419,,1.0
42073,332111,,1.0
42075,327410,,1.0
42077,327310,,1.0
42083,321219,,1.0
42083,324110,,1.0
42083,324199,,1.0
42083,327213,,1.0
42085,331210,,1.0
42087,331111,,1.0
42089,322130,,1.0
42091,311613,,1.0
42091,325412,,2.0
42091,331111,,1.0
42093,325411,,1.0
42093,327420,,1.0
42095,327310,,3.0
42097,311422,,1.0
42111,212111,,1.0
42123,331111,,1.0
42125,333516,,1.0
44009,326113,,1.0
45003,327212,,1.0
45005,321113,,1.0
45007,327993,,1.0
45011,331492,,1.0
45015,325110,,1.0
45015,325211,,1.0
45015,331111,,1.0
45015,331312,,1.0
45019,322121,,1.0
45019,325191,,1.0
45019,331315,,1.0
45023,327211,,1.0
45023,327212,,1.0
45031,313311,,1.0
45031,322130,,1.0
45031,331111,,1.0
45035,327310,,2.0
45041,322130,,1.0
45041,325211,,1.0
45043,322121,,1.0
45043,327420,,1.0
45045,326113,,1.0
45045,326211,,1.0
45045,336111,,1.0
45047,325222,,1.0
45047,325992,,1.0
45063,325211,,1.0
45063,326211,,1.0
45063,331111,,1.0
45069,321219,,1.0
45069,322110,,1.0
45075,327310,,1.0
45079,322121,,1.0
45081,311613,,1.0
45083,322130,,1.0
45083,325211,,1.0
45085,313311,,1.0
45087,313311,,1.0
45091,322121,,1.0
46005,325193,,1.0
46009,325193,,1.0
46011,311222,,1.0
46013,325193,,2.0
46019,212325,,1.0
46029,325193,,1.0
46045,325193,,1.0
46083,325193,,1.0
46099,311611,,1.0
46103,327410,,1.0
47009,331312,,1.0
47013,311612,,1.0
47029,311422,,1.0
47037,313230,,1.0
47037,327211,,1.0
47043,331524,,1.0
47065,322130,,1.0
47065,325199,,1.0
47065,327310,,1.0
47071,322130,,1.0
47073,325920,,1.0
47073,327211,,1.0
47085,325131,,1.0
47085,325188,,1.0
47093,331111,,1.0
47107,322122,,1.0
47125,327212,,1.0
47161,327420,,1.0
47163,325211,,1.0
47165,331111,,1.0
48003,211112,,1.0
48005,321219,,1.0
48005,331511,,1.0
48021,327121,,1.0
48025,211112,,1.0
48029,211111,,1.0
48029,324110,,1.0
48029,327310,,1.0
48029,336112,,1.0
48033,211112,,1.0
48035,327410,,1.0
48039,237120,,1.0
48039,324110,,1.0
48039,325110,,2.0
48039,325120,,1.0
48039,325181,,1.0
48039,325199,,2.0
48039,325211,,2.0
48047,211112,,1.0
48049,326113,,1.0
48049,327215,,1.0
48053,327410,,1.0
48057,324199,,1.0
48057,325199,,2.0
48057,325211,,1.0
48065,211112,,1.0
48067,322121,,1.0
48071,211112,,3.0
48071,325192,,1.0
48071,325211,,1.0
48081,211112,,1.0
48089,211112,,1.0
48091,327310,,2.0
48091,327410,,1.0
48103,211111,,3.0
48103,211112,,1.0
48105,211112,,3.0
48121,211111,,1.0
48121,331492,,1.0
48135,211111,,1.0
48135,211112,,1.0
48135,327310,,1.0
48149,211112,,1.0
48161,211111,,6.0
48165,211112,,2.0
48183,331111,,1.0
48195,211112,,1.0
48201,211111,,3.0
48201,211112,,6.0
48203,211112,,1.0
48203,486210,,1.0
48211,211112,,1.0
48215,211111,,1.0
48217,211111,,1.0
48227,211112,,1.0
48233,211112,,1.0
48235,211112,,1.0
48241,211112,,1.0
48245,211111,,1.0
48245,325192,,1.0
48247,211111,,1.0
48251,211111,,7.0
48255,211111,,1.0
48273,211112,,1.0
48285,211112,,2.0
48289,211111,,1.0
48293,211111,,2.0
48317,211112,,1.0
48321,331311,,1.0
48321,334411,,1.0
48329,211112,,2.0
48337,211111,,2.0
48339,211112,,1.0
48341,211111,,1.0
48349,212324,,1.0
48355,211111,,1.0
48355,211112,,1.0
48361,325199,,2.0
48365,211112,,2.0
48371,211111,,6.0
48371,211112,,1.0
48373,211111,,1.0
48375,211112,,2.0
48383,211111,,1.0
48393,211112,,1.0
48395,211111,,1.0
48409,211112,,1.0
48415,211111,,1.0
48415,211112,,1.0
48427,211111,,2.0
48435,211111,,1.0
48435,211112,,1.0
48439,211111,,6.0
48461,211112,,3.0
48469,325199,,1.0
48479,211111,,2.0
48495,211112,,1.0
48497,211112,,2.0
48499,325120,,1.0
49003,331111,,1.0
49003,336415,,1.0
49007,211111,,1.0
49011,324110,,4.0
49013,211112,,1.0
49023,327310,,1.0
49027,327410,,1.0
49029,327310,,1.0
49035,212234,,1.0
49035,324110,,1.0
49035,325222,,1.0
49035,336415,,1.0
49037,211111,,1.0
49045,331419,,1.0
49047,211111,,3.0
49049,325311,,1.0
49049,331511,,1.0
50001,311513,,1.0
50007,334413,,1.0
50011,322130,,1.0
50021,212312,,1.0
51001,311615,,1.0
51005,322130,,1.0
51019,322130,,1.0
51023,327310,,1.0
51027,212112,,1.0
51027,324199,,1.0
51031,311514,,1.0
51041,312229,,1.0
51041,326113,,1.0
51069,311511,,1.0
51071,325221,,1.0
51071,327410,,1.0
51081,321219,,1.0
51085,322122,,1.0
51093,311611,,1.0
51093,322121,,1.0
51095,312120,,1.0
51095,327213,,1.0
51101,322130,,1.0
51125,322110,,1.0
51165,325412,,1.0
51730,331111,,1.0
51750,325920,,1.0
53001,311411,,2.0
53005,311411,,1.0
53005,325311,,1.0
53007,331312,,1.0
53011,322121,,1.0
53015,322122,,1.0
53015,322130,,1.0
53021,311411,,2.0
53025,311411,,2.0
53025,331419,,1.0
53031,322121,,1.0
53033,327213,,1.0
53033,327310,,1.0
53033,327420,,1.0
53033,331111,,1.0
53033,336413,,1.0
53041,327211,,1.0
53053,322130,,1.0
53053,324110,,1.0
53053,327410,,1.0
53053,327420,,1.0
53057,324110,,2.0
53061,322110,,1.0
53063,322122,,1.0
53063,331315,,1.0
53071,311611,,1.0
53071,322121,,1.0
53073,324110,,2.0
53073,331312,,1.0
54003,323111,,1.0
54003,327310,,1.0
54009,324119,,1.0
54009,325192,,1.0
54011,331111,,1.0
54011,331491,,1.0
54019,331112,,1.0
54029,324110,,1.0
54029,332813,,1.0
54033,335991,,1.0
54035,331314,,1.0
54037,322130,,1.0
54039,325199,,2.0
54039,325320,,1.0
54047,212111,,1.0
54049,212112,,1.0
54049,322110,,1.0
54051,324199,,1.0
54051,327420,,1.0
54053,325211,,1.0
54053,331112,,1.0
54057,336415,,1.0
54071,327410,,1.0
54073,325199,,1.0
54095,325199,,1.0
54099,325211,,1.0
54103,325110,,1.0
54109,212112,,1.0
54109,212113,,1.0
55009,311613,,1.0
55009,322121,,4.0
55009,322130,,1.0
55009,327410,,1.0
55017,325193,,1.0
55021,325193,,2.0
55021,327211,,1.0
55025,311612,,1.0
55027,323111,,1.0
55031,324110,,1.0
55031,327410,,1.0
55033,325193,,1.0
55033,327211,,1.0
55035,334119,,1.0
55039,327410,,1.0
55039,333618,,1.0
55045,325193,,1.0
55055,325193,,1.0
55069,322130,,1.0
55071,327410,,1.0
55073,212313,,1.0
55073,322121,,3.0
55079,312120,,1.0
55079,322130,,1.0
55083,322121,,1.0
55085,322121,,1.0
55087,322121,,2.0
55087,322222,,1.0
55089,331111,,1.0
55097,311411,,1.0
55097,322121,,3.0
