naics,end_use,NGL_HGL,coal,diesel,enduse_cat,fuel_oil,natural_gas,net_electricity,not_total,other,total
31,Direct Uses-Total Nonprocess,0.32142857142857145,0.005154639175257732,0.5858585858585859,,0.03333333333333333,0.07391601229088426,0.18923076923076923,,0.0,0.06810709253170502
31,Conventional Electricity Generation,0.00011904761904761905,0.002577319587628866,0.030303030303030304,,0.0003333333333333333,0.0020484807101399795,0.0,,0.0,0.0011420519358518418
31,Facility HVAC,0.08333333333333333,0.003865979381443299,0.04040404040404041,,0.0003333333333333333,0.06299078183680437,0.095,,0.026456461961503207,0.04227403878413742
31,Facility Lighting,0.0,0.0,0.0,,0.0,0.0,0.06538461538461539,,0.0,0.011407099241763403
31,Onsite Transportation,0.23809523809523808,0.0,0.3939393939393939,,0.0,0.0003414134516899966,0.005,,0.0,0.004965443199355835
31,Other Facility Support,0.00011904761904761905,1.288659793814433e-05,0.020202020202020204,,0.0003333333333333333,0.00699897575964493,0.02,,0.0,0.006376568476145743
31,Other Nonprocess Use,0.00011904761904761905,1.288659793814433e-05,0.1111111111111111,,0.0003333333333333333,0.0013656538067599864,0.004230769230769231,,0.0,0.0020150305307656178
31,Direct Uses-Total Process,0.5119047619047619,0.38402061855670105,0.26262626262626265,,0.26666666666666666,0.5040969614202799,0.78,,0.0,0.35939072669932226
31,Electro-Chemical Processes,0.0,0.0,0.0,,0.0,0.0,0.06769230769230769,,0.0,0.011809702744413876
31,Machine Drive,0.03571428571428571,0.001288659793814433,0.13131313131313133,,0.0003333333333333333,0.027654489586889725,0.4819230769230769,,0.0,0.09608870697175065
31,Other Process Use,0.03571428571428571,0.02190721649484536,0.08080808080808081,,0.0003333333333333333,0.029532263571184703,0.025384615384615384,,0.0,0.0179165268737838
31,Process Cooling and Refrigeration,0.00011904761904761905,0.0,0.00010101010101010101,,0.0003333333333333333,0.004609081597814954,0.0726923076923077,,0.0,0.014495739112930282
31,Process Heating,0.44047619047619047,0.36082474226804123,0.050505050505050504,,0.23333333333333334,0.44213041993854557,0.13153846153846155,,0.0,0.2188150036905321
31,End Use Not Reported,0.05952380952380952,0.10438144329896908,0.030303030303030304,,0.0003333333333333333,0.02867872994195971,0.018461538461538463,,1.0,0.38656646312822923
31,Indirect Uses-Boiler Fuel,0.09523809523809523,0.5064432989690721,0.12121212121212122,,0.7,0.39347900307272105,0.012692307692307692,,0.0,0.18600281822451856
31,CHP and/or Cogeneration Process,0.03571428571428571,0.44329896907216493,0.09090909090909091,,0.3333333333333333,0.26442471833390235,0.0,,0.9,0.128497617929276
31,Conventional Boiler Use,0.047619047619047616,0.061855670103092786,0.04040404040404041,,0.36666666666666664,0.12905428473881872,0.012692307692307692,,0.1,0.05743809971146749
31,TOTAL FUEL CONSUMPTION,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0
311,Direct Uses-Total Nonprocess,0.3333333333333333,0.00018181818181818183,0.6,,0.005,0.08596491228070176,0.1862348178137652,,0.0,0.09788150807899462
311,Conventional Electricity Generation,0.0016666666666666668,0.0,0.1,,0.0,1.7543859649122806e-05,0.0,,0.0,0.0018132854578096949
311,Facility HVAC,0.16666666666666666,9.090909090909092e-05,0.05,,0.0025,0.05789473684210526,0.08097165991902834,,0.06772151898734177,0.04938958707360862
311,Facility Lighting,0.0,0.0,0.0,,0.0,0.0,0.0728744939271255,,0.0,0.01615798922800718
311,Onsite Transportation,0.16666666666666666,0.0,0.25,,0.0,1.7543859649122806e-05,0.008097165991902834,,0.0,0.007190305206463196
311,Other Facility Support,0.0016666666666666668,9.090909090909092e-05,0.05,,0.0025,0.02631578947368421,0.020242914979757085,,0.0,0.018877917414721723
311,Other Nonprocess Use,0.0016666666666666668,0.0,0.15,,0.0,0.0017543859649122807,4.048582995951417e-05,,0.0,0.0036086175942549367
311,Direct Uses-Total Process,0.3333333333333333,0.12727272727272726,0.15,,0.0075,0.3175438596491228,0.7651821862348178,,0.0,0.3492190305206463
311,Electro-Chemical Processes,0.0,0.0,0.0,,0.0,0.0,0.004048582995951417,,0.0,0.0008976660682226212
311,Machine Drive,0.0016666666666666668,0.0,0.05,,0.0025,0.007017543859649123,0.4291497975708502,,0.0,0.0996588868940754
311,Other Process Use,0.0016666666666666668,0.0,0.099,,0.0,0.01929824561403509,0.020242914979757085,,0.0,0.016149012567324955
311,Process Cooling and Refrigeration,0.0016666666666666668,0.0,0.0005,,0.0025,0.005263157894736842,0.26720647773279355,,0.0,0.06196588868940754
311,Process Heating,0.16666666666666666,0.12727272727272726,0.0005,,0.0025,0.28421052631578947,0.044534412955465584,,0.0,0.16877917414721724
311,End Use Not Reported,0.0016666666666666668,0.2,0.0005,,0.0,0.017543859649122806,0.020242914979757085,,1.0,0.17684021543985637
311,Indirect Uses-Boiler Fuel,0.3333333333333333,0.6727272727272727,0.2,,0.75,0.5789473684210527,0.02834008097165992,,0.0,0.3770197486535009
311,CHP and/or Cogeneration Process,0.16666666666666666,0.5636363636363636,0.15,,0.25,0.32105263157894737,0.0,,0.9,0.2244165170556553
311,Conventional Boiler Use,0.16666666666666666,0.10909090909090909,0.05,,0.5,0.2578947368421053,0.02834008097165992,,0.1,0.1526032315978456
311,TOTAL FUEL CONSUMPTION,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0
312,Direct Uses-Total Nonprocess,1.0,0.0014285714285714286,1.0,,0.0,0.125,0.2727272727272727,,0.0,0.17905263157894738
312,Conventional Electricity Generation,0.0,0.0,0.01,,0.0,0.00020833333333333335,0.0,,0.0,0.0002105263157894737
312,Facility HVAC,0.01,0.0014285714285714286,0.01,,0.0,0.10416666666666667,0.12121212121212122,,0.07500000000000001,0.09505263157894736
312,Facility Lighting,0.0,0.0,0.0,,0.0,0.0,0.09090909090909091,,0.0,0.031578947368421054
312,Onsite Transportation,1.0,0.0,0.01,,0.0,0.00020833333333333335,0.030303030303030304,,0.0,0.02126315789473684
