,FACILITY_ID,REPORTING_YEAR,FACILITY_NAME,UNIT_NAME,FUEL_TYPE,MONTH,MASS_OF_STEAM,MASS_OF_STEAM_UOM,BOILER_RATIO_B,BOILER_HEAT_UOM
70,1004968,2015,WHEELABRATOR HUDSON FALLS LLC,Unit 2,Municipal Solid Waste,December,40265417.0,pounds steam,0.00148,mmBtu/pounds steam
71,1004797,2015,COVANTA PITTSFIELD LLC,GP-Facility Stack,Municipal Solid Waste,February,35986636.0,pounds steam,0.0014707729999999999,mmBtu/pounds steam
72,1004053,2015,City of Spokane Waste-to-Energy,Unit 2,Municipal Solid Waste,April,65742230.0,pounds steam,0.0016,mmBtu/pounds steam
73,1004053,2015,City of Spokane Waste-to-Energy,Unit 1,Municipal Solid Waste,January,66427780.0,pounds steam,0.0016,mmBtu/pounds steam
74,1004053,2015,City of Spokane Waste-to-Energy,Unit 1,Municipal Solid Waste,October,70606640.0,pounds steam,0.0016,mmBtu/pounds steam
75,1004572,2015,MCKAY BAY FACILITY,GP-MWC,Municipal Solid Waste,September,156096000.0,pounds steam,0.0016699999999999998,mmBtu/pounds steam
76,1006774,2015,Red Wing Plant,EU 001,Wood and Wood Residuals (dry basis),June,0.0,pounds steam,0.00160681,mmBtu/pounds steam
77,1006774,2015,Red Wing Plant,EU 001,Municipal Solid Waste,February,31427360.0,pounds steam,0.00160681,mmBtu/pounds steam
78,1006774,2015,Red Wing Plant,EU 002,Wood and Wood Residuals (dry basis),March,0.0,pounds steam,0.00160681,mmBtu/pounds steam
79,1006774,2015,Red Wing Plant,EU 002,Wood and Wood Residuals (dry basis),May,0.0,pounds steam,0.00160681,mmBtu/pounds steam
80,1006774,2015,Red Wing Plant,EU 002,Wood and Wood Residuals (dry basis),September,75762.0,pounds steam,0.00160681,mmBtu/pounds steam
81,1006774,2015,Red Wing Plant,EU 002,Wood and Wood Residuals (dry basis),October,14702.0,pounds steam,0.00160681,mmBtu/pounds steam
82,1006774,2015,Red Wing Plant,EU 002,Municipal Solid Waste,May,75340166.0,pounds steam,0.00160681,mmBtu/pounds steam
83,1006008,2015,CLEWISTON SUGAR HOUSE,EU 001 - Boiler No. 1,Agricultural Byproducts,May,0.0,pounds steam,0.00215,mmBtu/pounds steam
84,1006008,2015,CLEWISTON SUGAR HOUSE,EU 014 - Boiler No. 7,Agricultural Byproducts,February,169167000.0,pounds steam,0.0021100000000000003,mmBtu/pounds steam
85,1006008,2015,CLEWISTON SUGAR HOUSE,EU 014 - Boiler No. 7,Agricultural Byproducts,July,0.0,pounds steam,0.0021100000000000003,mmBtu/pounds steam
86,1006008,2015,CLEWISTON SUGAR HOUSE,EU 014 - Boiler No. 7,Agricultural Byproducts,December,212663000.0,pounds steam,0.0021100000000000003,mmBtu/pounds steam
87,1006008,2015,CLEWISTON SUGAR HOUSE,EU 009 - Boiler No. 4,Agricultural Byproducts,April,148749000.0,pounds steam,0.00221,mmBtu/pounds steam
88,1006008,2015,CLEWISTON SUGAR HOUSE,EU 009 - Boiler No. 4,Agricultural Byproducts,May,7893000.0,pounds steam,0.00221,mmBtu/pounds steam
89,1006008,2015,CLEWISTON SUGAR HOUSE,EU 009 - Boiler No. 4,Agricultural Byproducts,August,0.0,pounds steam,0.00221,mmBtu/pounds steam
90,1006008,2015,CLEWISTON SUGAR HOUSE,EU 009 - Boiler No. 4,Agricultural Byproducts,October,158318000.0,pounds steam,0.00221,mmBtu/pounds steam
91,1006008,2015,CLEWISTON SUGAR HOUSE,EU 002 - Boiler No. 2,Agricultural Byproducts,September,0.0,pounds steam,0.00215,mmBtu/pounds steam
92,1004475,2015,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 3,Municipal Solid Waste,January,21171113.1,pounds steam,0.0012026,mmBtu/pounds steam
93,1004475,2015,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 3,Municipal Solid Waste,April,21171113.1,pounds steam,0.0012026,mmBtu/pounds steam
94,1004475,2015,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 2,Municipal Solid Waste,September,10559612.3,pounds steam,0.001389,mmBtu/pounds steam
95,1004475,2015,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 2,Municipal Solid Waste,October,10559612.3,pounds steam,0.001389,mmBtu/pounds steam
96,1000219,2015,French Island,1,Wood and Wood Residuals (dry basis),July,21318238.0,pounds steam,0.00164,mmBtu/pounds steam
97,1000219,2015,French Island,1,Wood and Wood Residuals (dry basis),November,23624912.0,pounds steam,0.00164,mmBtu/pounds steam
98,1000219,2015,French Island,1,Municipal Solid Waste,May,18693020.0,pounds steam,0.00164,mmBtu/pounds steam
99,1000219,2015,French Island,1,Municipal Solid Waste,October,19577871.0,pounds steam,0.00164,mmBtu/pounds steam
100,1000219,2015,French Island,2,Wood and Wood Residuals (dry basis),December,20753922.0,pounds steam,0.00166333,mmBtu/pounds steam
101,1000219,2015,French Island,2,Municipal Solid Waste,January,13800789.0,pounds steam,0.00166333,mmBtu/pounds steam
102,1000219,2015,French Island,2,Municipal Solid Waste,June,18295477.0,pounds steam,0.00166333,mmBtu/pounds steam
103,1000219,2015,French Island,1,Municipal Solid Waste,April,18702031.0,pounds steam,0.00164,mmBtu/pounds steam
104,1006774,2015,Red Wing Plant,EU 001,Wood and Wood Residuals (dry basis),March,0.0,pounds steam,0.00160681,mmBtu/pounds steam
105,1001646,2015,COVANTA MARION  INC,MWC-1,Municipal Solid Waste,August,47394083.0,pounds steam,0.0016079999999999998,mmBtu/pounds steam
106,1001646,2015,COVANTA MARION  INC,MWC-2,Municipal Solid Waste,June,46398167.0,pounds steam,0.0016079999999999998,mmBtu/pounds steam
107,1004540,2015,Wheelabrator Lisbon Inc.,Unit 2,Municipal Solid Waste,June,47769417.0,pounds steam,0.0016300000000000002,mmBtu/pounds steam
108,1004540,2015,Wheelabrator Lisbon Inc.,Unit 2,Municipal Solid Waste,December,47769417.0,pounds steam,0.0016300000000000002,mmBtu/pounds steam
109,1004540,2015,Wheelabrator Lisbon Inc.,Unit 1,Municipal Solid Waste,May,47768167.0,pounds steam,0.0016300000000000002,mmBtu/pounds steam
110,1004540,2015,Wheelabrator Lisbon Inc.,Unit 1,Municipal Solid Waste,December,47768167.0,pounds steam,0.0016300000000000002,mmBtu/pounds steam
111,1005673,2015,REGIONAL WASTE SYSTEMS INCORPORATED,A Boiler,Municipal Solid Waste,April,17837300.0,pounds steam,0.0013,mmBtu/pounds steam
112,1005673,2015,REGIONAL WASTE SYSTEMS INCORPORATED,A Boiler,Municipal Solid Waste,November,50963100.0,pounds steam,0.0013,mmBtu/pounds steam
113,1005673,2015,REGIONAL WASTE SYSTEMS INCORPORATED,B Boiler,Municipal Solid Waste,August,48593200.0,pounds steam,0.0013,mmBtu/pounds steam
114,1005171,2015,COVANTA RESOURCE RECOVERY FACILITY,GP-Combustors,Municipal Solid Waste,December,0.0,pounds steam,0.0016309999999999999,mmBtu/pounds steam
115,1005172,2015,COVANTA BRISTOL  INC,GP-Combustors,Municipal Solid Waste,March,125729581.8,pounds steam,0.0016649999999999998,mmBtu/pounds steam
116,1005172,2015,COVANTA BRISTOL  INC,GP-Combustors,Municipal Solid Waste,August,125729581.8,pounds steam,0.0016649999999999998,mmBtu/pounds steam
117,1000047,2015,PENOBSCOT ENERGY RECOVERY CO.,GP-MWC,Municipal Solid Waste,March,156334167.0,pounds steam,0.0013599999999999999,mmBtu/pounds steam
118,1005528,2015,OLMSTED WASTE-TO-ENERGY FACILITY,GP-01,Municipal Solid Waste,May,62653083.0,pounds steam,0.0015584479999999998,mmBtu/pounds steam
119,1004963,2015,Covanta WBH,Unit 2,Municipal Solid Waste,August,60597500.0,pounds steam,0.0015890000000000001,mmBtu/pounds steam
120,1004963,2015,Covanta WBH,Unit 1,Municipal Solid Waste,March,63001916.0,pounds steam,0.0015890000000000001,mmBtu/pounds steam
121,1004963,2015,Covanta WBH,Unit 1,Municipal Solid Waste,April,63001916.0,pounds steam,0.0015890000000000001,mmBtu/pounds steam
122,1004963,2015,Covanta WBH,Unit 1,Municipal Solid Waste,October,63001916.0,pounds steam,0.0015890000000000001,mmBtu/pounds steam
123,1003410,2015,Key City/Wilmarth Plant,1,Municipal Solid Waste,April,60701817.0,pounds steam,0.00159027,mmBtu/pounds steam
124,1003410,2015,Key City/Wilmarth Plant,1,Municipal Solid Waste,June,50445609.0,pounds steam,0.00159027,mmBtu/pounds steam
125,1003410,2015,Key City/Wilmarth Plant,2,Municipal Solid Waste,June,55386239.0,pounds steam,0.00159027,mmBtu/pounds steam
126,1003410,2015,Key City/Wilmarth Plant,2,Municipal Solid Waste,October,70666085.0,pounds steam,0.00159027,mmBtu/pounds steam
127,1004969,2015,Wheelabrator Portsmouth Inc.,Unit 1,Municipal Solid Waste,April,91057916.67,pounds steam,0.00132,mmBtu/pounds steam
128,1004969,2015,Wheelabrator Portsmouth Inc.,Unit 1,Municipal Solid Waste,December,91057916.67,pounds steam,0.00132,mmBtu/pounds steam
129,1004969,2015,Wheelabrator Portsmouth Inc.,Unit 2,Municipal Solid Waste,June,93833083.33,pounds steam,0.00132,mmBtu/pounds steam
130,1004969,2015,Wheelabrator Portsmouth Inc.,Unit 2,Municipal Solid Waste,July,93833083.33,pounds steam,0.00132,mmBtu/pounds steam
131,1004969,2015,Wheelabrator Portsmouth Inc.,Unit 3,Municipal Solid Waste,May,91093500.0,pounds steam,0.00132,mmBtu/pounds steam
132,1004969,2015,Wheelabrator Portsmouth Inc.,Unit 3,Municipal Solid Waste,August,91093500.0,pounds steam,0.00132,mmBtu/pounds steam
133,1004969,2015,Wheelabrator Portsmouth Inc.,Unit 4,Municipal Solid Waste,June,89678333.33,pounds steam,0.00132,mmBtu/pounds steam
134,1004618,2015,BAY COUNTY WASTE - TO - ENERGY FACILITY,MWC Unit No. 1,Municipal Solid Waste,March,42604100.0,pounds steam,0.00141,mmBtu/pounds steam
135,1004618,2015,BAY COUNTY WASTE - TO - ENERGY FACILITY,MWC Unit No. 2,Municipal Solid Waste,February,25505300.0,pounds steam,0.00141,mmBtu/pounds steam
136,1004618,2015,BAY COUNTY WASTE - TO - ENERGY FACILITY,MWC Unit No. 2,Municipal Solid Waste,March,39502100.0,pounds steam,0.00141,mmBtu/pounds steam
137,1004618,2015,BAY COUNTY WASTE - TO - ENERGY FACILITY,MWC Unit No. 2,Municipal Solid Waste,June,42651800.0,pounds steam,0.00141,mmBtu/pounds steam
138,1004618,2015,BAY COUNTY WASTE - TO - ENERGY FACILITY,MWC Unit No. 2,Municipal Solid Waste,September,30156100.0,pounds steam,0.00141,mmBtu/pounds steam
139,1004618,2015,BAY COUNTY WASTE - TO - ENERGY FACILITY,MWC Unit No. 2,Municipal Solid Waste,December,29054200.0,pounds steam,0.00141,mmBtu/pounds steam
140,1002744,2015,SOUTHEASTERN CT RESOURCE RECOVERY FACILITY,GP-Boilers 1 and 2,Municipal Solid Waste,March,125502287.65,pounds steam,0.00179,mmBtu/pounds steam
141,1002744,2015,SOUTHEASTERN CT RESOURCE RECOVERY FACILITY,GP-Boilers 1 and 2,Municipal Solid Waste,July,125502287.65,pounds steam,0.00179,mmBtu/pounds steam
142,1004279,2015,WHEELABRATOR GLOUCESTER COMPANY  L.P.,Unit 1,Municipal Solid Waste,February,43918583.0,pounds steam,0.00151,mmBtu/pounds steam
143,1004865,2015,COVANTA SPRINGFIELD LLC,GP-Facility Stack,Municipal Solid Waste,January,63055080.0,pounds steam,0.001607717,mmBtu/pounds steam
144,1004865,2015,COVANTA SPRINGFIELD LLC,GP-Facility Stack,Municipal Solid Waste,August,54318000.0,pounds steam,0.001607717,mmBtu/pounds steam
145,1006369,2015,WHEELABRATOR CONCORD COMPANY LP,Unit #2,Municipal Solid Waste,May,47234833.333000004,pounds steam,0.00156,mmBtu/pounds steam
146,1006369,2015,WHEELABRATOR CONCORD COMPANY LP,Unit #2,Municipal Solid Waste,July,47234833.333000004,pounds steam,0.00156,mmBtu/pounds steam
147,1006369,2015,WHEELABRATOR CONCORD COMPANY LP,Unit #2,Municipal Solid Waste,August,47234833.333000004,pounds steam,0.00156,mmBtu/pounds steam
148,1006369,2015,WHEELABRATOR CONCORD COMPANY LP,Unit 1,Municipal Solid Waste,May,46730500.0,pounds steam,0.00156,mmBtu/pounds steam
149,1006369,2015,WHEELABRATOR CONCORD COMPANY LP,Unit 1,Municipal Solid Waste,July,46730500.0,pounds steam,0.00156,mmBtu/pounds steam
150,1000362,2015,CAMDEN CNTY RESOURCE RECOVERY ASSOC,GP-Facility Emissions,Municipal Solid Waste,August,198182203.92,pounds steam,0.001465,mmBtu/pounds steam
151,1004968,2015,WHEELABRATOR HUDSON FALLS LLC,Unit 1,Municipal Solid Waste,February,41921000.0,pounds steam,0.00148,mmBtu/pounds steam
152,1004968,2015,WHEELABRATOR HUDSON FALLS LLC,Unit 2,Municipal Solid Waste,May,40265417.0,pounds steam,0.00148,mmBtu/pounds steam
153,1004968,2015,WHEELABRATOR HUDSON FALLS LLC,Unit 2,Municipal Solid Waste,June,40265417.0,pounds steam,0.00148,mmBtu/pounds steam
154,1004968,2015,WHEELABRATOR HUDSON FALLS LLC,Unit 2,Municipal Solid Waste,July,40265417.0,pounds steam,0.00148,mmBtu/pounds steam
155,1004797,2015,COVANTA PITTSFIELD LLC,GP-Facility Stack,Municipal Solid Waste,November,37423271.0,pounds steam,0.0014707729999999999,mmBtu/pounds steam
156,1004053,2015,City of Spokane Waste-to-Energy,Unit 2,Municipal Solid Waste,January,39700590.0,pounds steam,0.0016,mmBtu/pounds steam
157,1004053,2015,City of Spokane Waste-to-Energy,Unit 2,Municipal Solid Waste,August,73711080.0,pounds steam,0.0016,mmBtu/pounds steam
158,1004053,2015,City of Spokane Waste-to-Energy,Unit 2,Municipal Solid Waste,September,63854580.0,pounds steam,0.0016,mmBtu/pounds steam
159,1004053,2015,City of Spokane Waste-to-Energy,Unit 1,Municipal Solid Waste,February,57285870.0,pounds steam,0.0016,mmBtu/pounds steam
160,1004053,2015,City of Spokane Waste-to-Energy,Unit 1,Municipal Solid Waste,June,68833770.0,pounds steam,0.0016,mmBtu/pounds steam
161,1004053,2015,City of Spokane Waste-to-Energy,Unit 1,Municipal Solid Waste,November,57803210.0,pounds steam,0.0016,mmBtu/pounds steam
162,1004572,2015,MCKAY BAY FACILITY,GP-MWC,Municipal Solid Waste,June,156096000.0,pounds steam,0.0016699999999999998,mmBtu/pounds steam
163,1004572,2015,MCKAY BAY FACILITY,GP-MWC,Municipal Solid Waste,July,156096000.0,pounds steam,0.0016699999999999998,mmBtu/pounds steam
164,1006774,2015,Red Wing Plant,EU 001,Municipal Solid Waste,October,64850281.0,pounds steam,0.00160681,mmBtu/pounds steam
165,1006774,2015,Red Wing Plant,EU 002,Wood and Wood Residuals (dry basis),August,0.0,pounds steam,0.00160681,mmBtu/pounds steam
166,1006774,2015,Red Wing Plant,EU 002,Municipal Solid Waste,January,55356784.0,pounds steam,0.00160681,mmBtu/pounds steam
167,1006774,2015,Red Wing Plant,EU 002,Municipal Solid Waste,April,54690498.0,pounds steam,0.00160681,mmBtu/pounds steam
168,1006774,2015,Red Wing Plant,EU 002,Municipal Solid Waste,June,71838021.0,pounds steam,0.00160681,mmBtu/pounds steam
169,1006774,2015,Red Wing Plant,EU 002,Municipal Solid Waste,July,64362685.0,pounds steam,0.00160681,mmBtu/pounds steam
170,1006008,2015,CLEWISTON SUGAR HOUSE,EU 001 - Boiler No. 1,Agricultural Byproducts,January,104922000.0,pounds steam,0.00215,mmBtu/pounds steam
171,1006008,2015,CLEWISTON SUGAR HOUSE,EU 001 - Boiler No. 1,Agricultural Byproducts,February,84670000.0,pounds steam,0.00215,mmBtu/pounds steam
172,1006008,2015,CLEWISTON SUGAR HOUSE,EU 014 - Boiler No. 7,Agricultural Byproducts,January,205800000.0,pounds steam,0.0021100000000000003,mmBtu/pounds steam
173,1006008,2015,CLEWISTON SUGAR HOUSE,EU 009 - Boiler No. 4,Agricultural Byproducts,June,0.0,pounds steam,0.00221,mmBtu/pounds steam
174,1006008,2015,CLEWISTON SUGAR HOUSE,EU 028 - Boiler No. 8,Agricultural Byproducts,August,243261000.0,pounds steam,0.00187,mmBtu/pounds steam
175,1006008,2015,CLEWISTON SUGAR HOUSE,EU 002 - Boiler No. 2,Agricultural Byproducts,August,0.0,pounds steam,0.00215,mmBtu/pounds steam
176,1004475,2015,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 3,Municipal Solid Waste,May,21171113.1,pounds steam,0.0012026,mmBtu/pounds steam
177,1000219,2015,French Island,1,Wood and Wood Residuals (dry basis),April,20321386.0,pounds steam,0.00164,mmBtu/pounds steam
