,facility_id,facility_name,fuel_combusted,fuel_combusted_uom,fuel_type,high_heat_value,high_heat_value_uom,month,reporting_year,unit_name
43,1003617,Luz Solar Partners III - VII,0,scf/month,Natural Gas (Weighted U.S. Average),0.001024,mmBtu/scf,August,2015,SEGS VI Auxiliary Heater
44,1003617,Luz Solar Partners III - VII,0,scf/month,Natural Gas (Weighted U.S. Average),0.001024,mmBtu/scf,September,2015,SEGS VI Auxiliary Heater
45,1003617,Luz Solar Partners III - VII,0,scf/month,Natural Gas (Weighted U.S. Average),0.001024,mmBtu/scf,February,2015,SEGS VII Boiler
46,1003617,Luz Solar Partners III - VII,0,scf/month,Natural Gas (Weighted U.S. Average),0.00102,mmBtu/scf,March,2015,SEGS VII Boiler
47,1003617,Luz Solar Partners III - VII,0,scf/month,Natural Gas (Weighted U.S. Average),0.001026,mmBtu/scf,April,2015,SEGS VII Boiler
48,1003617,Luz Solar Partners III - VII,0,scf/month,Natural Gas (Weighted U.S. Average),0.001027,mmBtu/scf,October,2015,SEGS VII Boiler
49,1002735,EAST VACUUM LIQUID RECOVERY PLANT/CO2 PLANT,0,scf/month,Natural Gas (Weighted U.S. Average),0.0010221,mmBtu/scf,March,2015,Centrifugal Compressor 3
50,1002735,EAST VACUUM LIQUID RECOVERY PLANT/CO2 PLANT,0,scf/month,Natural Gas (Weighted U.S. Average),0.0010204,mmBtu/scf,April,2015,Centrifugal Compressor 3
51,1003300,Celanese Acetate LLC - Manufacturing Processes,0,short tons/month,Bituminous,0.0,mmBtu/short ton,December,2015,GP-Boilers 1-6
52,1007434,Ray Olinger,0,scf/month,Natural Gas (Weighted U.S. Average),0.00099,mmBtu/scf,August,2015,GP- Comfort Heaters
53,1007434,Ray Olinger,0,scf/month,Natural Gas (Weighted U.S. Average),0.00099,mmBtu/scf,September,2015,GP- Comfort Heaters
54,1007434,Ray Olinger,0,scf/month,Natural Gas (Weighted U.S. Average),0.00099,mmBtu/scf,October,2015,GP- Comfort Heaters
55,1007053,Astoria Generating Station,0,scf/month,Natural Gas (Weighted U.S. Average),0.0,mmBtu/scf,January,2015,GT-1
56,1007053,Astoria Generating Station,0,scf/month,Natural Gas (Weighted U.S. Average),0.0,mmBtu/scf,November,2015,GT-1
57,1007053,Astoria Generating Station,0,scf/month,Natural Gas (Weighted U.S. Average),0.0,mmBtu/scf,March,2015,Auxiliary Boiler
58,1007053,Astoria Generating Station,0,scf/month,Natural Gas (Weighted U.S. Average),0.0,mmBtu/scf,May,2015,Auxiliary Boiler
59,1007053,Astoria Generating Station,0,scf/month,Natural Gas (Weighted U.S. Average),0.0,mmBtu/scf,June,2015,Auxiliary Boiler
60,1007053,Astoria Generating Station,0,scf/month,Natural Gas (Weighted U.S. Average),0.0,mmBtu/scf,July,2015,Auxiliary Boiler
61,1007053,Astoria Generating Station,0,scf/month,Natural Gas (Weighted U.S. Average),0.0,mmBtu/scf,August,2015,Auxiliary Boiler
62,1007053,Astoria Generating Station,0,scf/month,Natural Gas (Weighted U.S. Average),0.0,mmBtu/scf,September,2015,Auxiliary Boiler
63,1002735,EAST VACUUM LIQUID RECOVERY PLANT/CO2 PLANT,0,scf/month,Natural Gas (Weighted U.S. Average),0.0010204,mmBtu/scf,May,2015,Reciprocating Compressor11
64,1002735,EAST VACUUM LIQUID RECOVERY PLANT/CO2 PLANT,0,scf/month,Natural Gas (Weighted U.S. Average),0.0010278,mmBtu/scf,June,2015,Reciprocating Compressor11
65,1002735,EAST VACUUM LIQUID RECOVERY PLANT/CO2 PLANT,0,scf/month,Natural Gas (Weighted U.S. Average),0.0010325,mmBtu/scf,July,2015,Reciprocating Compressor11
66,1002735,EAST VACUUM LIQUID RECOVERY PLANT/CO2 PLANT,0,scf/month,Natural Gas (Weighted U.S. Average),0.0010402,mmBtu/scf,August,2015,Reciprocating Compressor11
67,1002735,EAST VACUUM LIQUID RECOVERY PLANT/CO2 PLANT,0,scf/month,Natural Gas (Weighted U.S. Average),0.0010312,mmBtu/scf,September,2015,Reciprocating Compressor11
68,1002735,EAST VACUUM LIQUID RECOVERY PLANT/CO2 PLANT,0,scf/month,Natural Gas (Weighted U.S. Average),0.0010312,mmBtu/scf,October,2015,Reciprocating Compressor11
69,1002735,EAST VACUUM LIQUID RECOVERY PLANT/CO2 PLANT,0,scf/month,Natural Gas (Weighted U.S. Average),0.001017,mmBtu/scf,November,2015,Reciprocating Compressor11
70,1002735,EAST VACUUM LIQUID RECOVERY PLANT/CO2 PLANT,0,scf/month,Natural Gas (Weighted U.S. Average),0.0010794,mmBtu/scf,December,2015,Reciprocating Compressor11
71,1001732,JOHN DEERE HARVESTER WORKS,0,short tons/month,Bituminous,0.0,mmBtu/short ton,May,2015,GP-Powerhouse Boilers
72,1001732,JOHN DEERE HARVESTER WORKS,0,short tons/month,Bituminous,0.0,mmBtu/short ton,June,2015,GP-Powerhouse Boilers
73,1001732,JOHN DEERE HARVESTER WORKS,0,short tons/month,Bituminous,0.0,mmBtu/short ton,July,2015,GP-Powerhouse Boilers
74,1001732,JOHN DEERE HARVESTER WORKS,0,short tons/month,Bituminous,0.0,mmBtu/short ton,August,2015,GP-Powerhouse Boilers
75,1001732,JOHN DEERE HARVESTER WORKS,0,short tons/month,Bituminous,0.0,mmBtu/short ton,September,2015,GP-Powerhouse Boilers
76,1001732,JOHN DEERE HARVESTER WORKS,0,short tons/month,Bituminous,0.0,mmBtu/short ton,October,2015,GP-Powerhouse Boilers
77,1001732,JOHN DEERE HARVESTER WORKS,0,short tons/month,Bituminous,0.0,mmBtu/short ton,November,2015,GP-Powerhouse Boilers
78,1001732,JOHN DEERE HARVESTER WORKS,0,short tons/month,Bituminous,0.0,mmBtu/short ton,December,2015,GP-Powerhouse Boilers
79,1001114,Van Sant,0,gallons/month,Distillate Fuel Oil No. 2,0.142255,mmBtu/gallon,January,2015,VSSD
80,1001114,Van Sant,0,gallons/month,Distillate Fuel Oil No. 2,0.1384,mmBtu/gallon,March,2015,VSSD
81,1001114,Van Sant,0,gallons/month,Distillate Fuel Oil No. 2,0.1384,mmBtu/gallon,April,2015,VSSD
82,1001114,Van Sant,0,gallons/month,Distillate Fuel Oil No. 2,0.1384,mmBtu/gallon,May,2015,VSSD
83,1001114,Van Sant,0,gallons/month,Distillate Fuel Oil No. 2,0.1384,mmBtu/gallon,August,2015,VSSD
84,1001114,Van Sant,0,gallons/month,Distillate Fuel Oil No. 2,0.137744,mmBtu/gallon,December,2015,VSSD
85,1002735,EAST VACUUM LIQUID RECOVERY PLANT/CO2 PLANT,0,scf/month,Natural Gas (Weighted U.S. Average),0.0010402,mmBtu/scf,August,2015,Centrifugal Compressor 2
86,1000153,"Dynegy Hanging Rock, II LLC",0,scf/month,Natural Gas (Weighted U.S. Average),0.00108,mmBtu/scf,April,2015,GP- Plant Heaters
87,1000153,"Dynegy Hanging Rock, II LLC",0,scf/month,Natural Gas (Weighted U.S. Average),0.00107,mmBtu/scf,May,2015,GP- Plant Heaters
88,1000153,"Dynegy Hanging Rock, II LLC",0,scf/month,Natural Gas (Weighted U.S. Average),0.00107,mmBtu/scf,June,2015,GP- Plant Heaters
89,1000153,"Dynegy Hanging Rock, II LLC",0,scf/month,Natural Gas (Weighted U.S. Average),0.00107,mmBtu/scf,July,2015,GP- Plant Heaters
90,1000153,"Dynegy Hanging Rock, II LLC",0,scf/month,Natural Gas (Weighted U.S. Average),0.00106,mmBtu/scf,August,2015,GP- Plant Heaters
91,1000153,"Dynegy Hanging Rock, II LLC",0,scf/month,Natural Gas (Weighted U.S. Average),0.00107,mmBtu/scf,September,2015,GP- Plant Heaters
92,1000153,"Dynegy Hanging Rock, II LLC",0,scf/month,Natural Gas (Weighted U.S. Average),0.00107,mmBtu/scf,October,2015,GP- Plant Heaters
93,1000153,"Dynegy Hanging Rock, II LLC",0,scf/month,Natural Gas (Weighted U.S. Average),0.00107,mmBtu/scf,November,2015,GP- Plant Heaters
94,1000407,Cargill Corn Milling,0,short tons/month,Bituminous,0.0,mmBtu/short ton,February,2015,GP-Memphis01
95,1000407,Cargill Corn Milling,0,short tons/month,Bituminous,0.0,mmBtu/short ton,March,2015,GP-Memphis01
96,1000407,Cargill Corn Milling,0,short tons/month,Bituminous,0.0,mmBtu/short ton,April,2015,GP-Memphis01
97,1000407,Cargill Corn Milling,0,short tons/month,Bituminous,0.0,mmBtu/short ton,May,2015,GP-Memphis01
98,1000407,Cargill Corn Milling,0,short tons/month,Bituminous,0.0,mmBtu/short ton,June,2015,GP-Memphis01
99,1000407,Cargill Corn Milling,0,short tons/month,Bituminous,0.0,mmBtu/short ton,July,2015,GP-Memphis01
100,1000407,Cargill Corn Milling,0,short tons/month,Bituminous,0.0,mmBtu/short ton,August,2015,GP-Memphis01
101,1000407,Cargill Corn Milling,0,short tons/month,Bituminous,0.0,mmBtu/short ton,September,2015,GP-Memphis01
102,1000407,Cargill Corn Milling,0,short tons/month,Bituminous,0.0,mmBtu/short ton,October,2015,GP-Memphis01
103,1000407,Cargill Corn Milling,0,short tons/month,Bituminous,0.0,mmBtu/short ton,November,2015,GP-Memphis01
104,1000407,Cargill Corn Milling,0,short tons/month,Bituminous,0.0,mmBtu/short ton,December,2015,GP-Memphis01
105,1001575,Riverton,0,scf/month,Natural Gas (Weighted U.S. Average),0.0,mmBtu/scf,January,2015,GP-91011
106,1001575,Riverton,0,scf/month,Natural Gas (Weighted U.S. Average),0.0,mmBtu/scf,February,2015,GP-91011
107,1001575,Riverton,0,scf/month,Natural Gas (Weighted U.S. Average),0.0,mmBtu/scf,March,2015,GP-91011
108,1001575,Riverton,0,scf/month,Natural Gas (Weighted U.S. Average),0.0,mmBtu/scf,April,2015,GP-91011
109,1001575,Riverton,0,scf/month,Natural Gas (Weighted U.S. Average),0.0,mmBtu/scf,May,2015,GP-91011
110,1001575,Riverton,0,scf/month,Natural Gas (Weighted U.S. Average),0.0,mmBtu/scf,June,2015,GP-91011
111,1001575,Riverton,0,scf/month,Natural Gas (Weighted U.S. Average),0.0,mmBtu/scf,July,2015,GP-91011
112,1001575,Riverton,0,scf/month,Natural Gas (Weighted U.S. Average),0.0,mmBtu/scf,August,2015,GP-91011
113,1001575,Riverton,0,scf/month,Natural Gas (Weighted U.S. Average),0.0,mmBtu/scf,October,2015,GP-91011
114,1001575,Riverton,0,scf/month,Natural Gas (Weighted U.S. Average),0.0,mmBtu/scf,November,2015,GP-91011
115,1005241,Weleetka Power Station,0,scf/month,Natural Gas (Weighted U.S. Average),0.00106,mmBtu/scf,March,2015,Unit 4
116,1005241,Weleetka Power Station,0,scf/month,Natural Gas (Weighted U.S. Average),0.00106,mmBtu/scf,May,2015,Unit 4
117,1005241,Weleetka Power Station,0,scf/month,Natural Gas (Weighted U.S. Average),0.00106,mmBtu/scf,March,2015,Unit 5
118,1005241,Weleetka Power Station,0,scf/month,Natural Gas (Weighted U.S. Average),0.00106,mmBtu/scf,May,2015,Unit 5
119,1005241,Weleetka Power Station,0,scf/month,Natural Gas (Weighted U.S. Average),0.00107,mmBtu/scf,March,2015,Unit 6
120,1005241,Weleetka Power Station,0,scf/month,Natural Gas (Weighted U.S. Average),0.00107,mmBtu/scf,May,2015,Unit 6
121,1001525,Hennepin Power Station,0,scf/month,Natural Gas (Weighted U.S. Average),0.001027,mmBtu/scf,March,2015,HB1
122,1001525,Hennepin Power Station,0,scf/month,Natural Gas (Weighted U.S. Average),0.001035,mmBtu/scf,April,2015,HB1
123,1001525,Hennepin Power Station,0,scf/month,Natural Gas (Weighted U.S. Average),0.001031,mmBtu/scf,May,2015,HB1
124,1001525,Hennepin Power Station,0,scf/month,Natural Gas (Weighted U.S. Average),0.001031,mmBtu/scf,June,2015,HB1
125,1001525,Hennepin Power Station,0,scf/month,Natural Gas (Weighted U.S. Average),0.001049,mmBtu/scf,July,2015,HB1
126,1001525,Hennepin Power Station,0,scf/month,Natural Gas (Weighted U.S. Average),0.001052,mmBtu/scf,August,2015,HB1
127,1001525,Hennepin Power Station,0,scf/month,Natural Gas (Weighted U.S. Average),0.001027,mmBtu/scf,September,2015,HB1
128,1001586,Garden City,0,scf/month,Natural Gas (Weighted U.S. Average),0.00112,mmBtu/scf,September,2015,S-4 Combustion Turbine
129,1001586,Garden City,0,scf/month,Natural Gas (Weighted U.S. Average),0.00111,mmBtu/scf,October,2015,S-4 Combustion Turbine
130,1001586,Garden City,0,scf/month,Natural Gas (Weighted U.S. Average),0.0011,mmBtu/scf,November,2015,S-4 Combustion Turbine
131,1001586,Garden City,0,scf/month,Natural Gas (Weighted U.S. Average),0.00109,mmBtu/scf,December,2015,S-4 Combustion Turbine
132,1001586,Garden City,0,scf/month,Natural Gas (Weighted U.S. Average),0.00109,mmBtu/scf,December,2015,S-5 Combustion Turbine
133,1004790,UNIV OF IOWA MAIN PWR PLANT,0,short tons/month,Bituminous,25.7,mmBtu/short ton,April,2015,EU-6
134,1005539,PREPA Cambalache Combustion Turbine Plant,0,gallons/month,Distillate Fuel Oil No. 2,0.137,mmBtu/gallon,January,2015,Camb2
135,1005539,PREPA Cambalache Combustion Turbine Plant,0,gallons/month,Distillate Fuel Oil No. 2,0.137,mmBtu/gallon,January,2015,Camb3
136,1005539,PREPA Cambalache Combustion Turbine Plant,0,gallons/month,Distillate Fuel Oil No. 2,0.137,mmBtu/gallon,February,2015,Camb3
137,1005539,PREPA Cambalache Combustion Turbine Plant,0,gallons/month,Distillate Fuel Oil No. 2,0.137,mmBtu/gallon,March,2015,Camb3
138,1002817,PUBLIC SERVICE CO DENVER STEAM PLT,0,scf/month,Natural Gas (Weighted U.S. Average),0.0010357,mmBtu/scf,August,2015,Blr2
139,1005073,UP Paper LLC,0,short tons/month,Bituminous,0.0,mmBtu/short ton,April,2015,GP-BLRS
140,1005073,UP Paper LLC,0,short tons/month,Bituminous,0.0,mmBtu/short ton,May,2015,GP-BLRS
141,1005073,UP Paper LLC,0,short tons/month,Bituminous,0.0,mmBtu/short ton,June,2015,GP-BLRS
142,1005073,UP Paper LLC,0,short tons/month,Bituminous,0.0,mmBtu/short ton,July,2015,GP-BLRS
143,1005073,UP Paper LLC,0,short tons/month,Bituminous,0.0,mmBtu/short ton,August,2015,GP-BLRS
144,1005073,UP Paper LLC,0,short tons/month,Bituminous,0.0,mmBtu/short ton,September,2015,GP-BLRS
145,1005073,UP Paper LLC,0,short tons/month,Bituminous,0.0,mmBtu/short ton,October,2015,GP-BLRS
146,1005073,UP Paper LLC,0,short tons/month,Bituminous,0.0,mmBtu/short ton,November,2015,GP-BLRS
147,1005073,UP Paper LLC,0,short tons/month,Bituminous,0.0,mmBtu/short ton,December,2015,GP-BLRS
148,1003300,Celanese Acetate LLC - Manufacturing Processes,0,scf/month,Natural Gas (Weighted U.S. Average),0.0010392,mmBtu/scf,April,2015,Boiler 8
149,1003300,Celanese Acetate LLC - Manufacturing Processes,0,scf/month,Natural Gas (Weighted U.S. Average),0.0009904,mmBtu/scf,May,2015,Boiler 8
150,1003300,Celanese Acetate LLC - Manufacturing Processes,0,scf/month,Natural Gas (Weighted U.S. Average),0.0009958,mmBtu/scf,June,2015,Boiler 8
151,1003300,Celanese Acetate LLC - Manufacturing Processes,0,scf/month,Natural Gas (Weighted U.S. Average),0.0009984,mmBtu/scf,July,2015,Boiler 8
152,1003300,Celanese Acetate LLC - Manufacturing Processes,0,scf/month,Natural Gas (Weighted U.S. Average),0.000991,mmBtu/scf,August,2015,Boiler 8
153,1003300,Celanese Acetate LLC - Manufacturing Processes,0,scf/month,Natural Gas (Weighted U.S. Average),0.0009896,mmBtu/scf,September,2015,Boiler 8
154,1003300,Celanese Acetate LLC - Manufacturing Processes,0,scf/month,Natural Gas (Weighted U.S. Average),0.0009992,mmBtu/scf,October,2015,Boiler 8
155,1003300,Celanese Acetate LLC - Manufacturing Processes,0,scf/month,Natural Gas (Weighted U.S. Average),0.0010088,mmBtu/scf,November,2015,Boiler 8
156,1007434,Ray Olinger,0,scf/month,Natural Gas (Weighted U.S. Average),0.00099,mmBtu/scf,March,2015,GP- Comfort Heaters
157,1007434,Ray Olinger,0,scf/month,Natural Gas (Weighted U.S. Average),0.00099,mmBtu/scf,April,2015,GP- Comfort Heaters
158,1007434,Ray Olinger,0,scf/month,Natural Gas (Weighted U.S. Average),0.00099,mmBtu/scf,May,2015,GP- Comfort Heaters
159,1007434,Ray Olinger,0,scf/month,Natural Gas (Weighted U.S. Average),0.00099,mmBtu/scf,June,2015,GP- Comfort Heaters
160,1007434,Ray Olinger,0,scf/month,Natural Gas (Weighted U.S. Average),0.00099,mmBtu/scf,July,2015,GP- Comfort Heaters
161,1003300,Celanese Acetate LLC - Manufacturing Processes,0,scf/month,Natural Gas (Weighted U.S. Average),0.0010066,mmBtu/scf,December,2015,Boiler 8
162,1003300,Celanese Acetate LLC - Manufacturing Processes,0,scf/month,Natural Gas (Weighted U.S. Average),0.0010392,mmBtu/scf,April,2015,Boiler 9
163,1003300,Celanese Acetate LLC - Manufacturing Processes,0,scf/month,Natural Gas (Weighted U.S. Average),0.0009904,mmBtu/scf,May,2015,Boiler 9
164,1003300,Celanese Acetate LLC - Manufacturing Processes,0,scf/month,Natural Gas (Weighted U.S. Average),0.0009958,mmBtu/scf,June,2015,Boiler 9
165,1003300,Celanese Acetate LLC - Manufacturing Processes,0,scf/month,Natural Gas (Weighted U.S. Average),0.0009984,mmBtu/scf,July,2015,Boiler 9
166,1003300,Celanese Acetate LLC - Manufacturing Processes,0,scf/month,Natural Gas (Weighted U.S. Average),0.000991,mmBtu/scf,August,2015,Boiler 9
167,1003300,Celanese Acetate LLC - Manufacturing Processes,0,scf/month,Natural Gas (Weighted U.S. Average),0.0009896,mmBtu/scf,September,2015,Boiler 9
168,1003300,Celanese Acetate LLC - Manufacturing Processes,0,scf/month,Natural Gas (Weighted U.S. Average),0.0009992,mmBtu/scf,October,2015,Boiler 9
169,1003300,Celanese Acetate LLC - Manufacturing Processes,0,scf/month,Natural Gas (Weighted U.S. Average),0.0010088,mmBtu/scf,November,2015,Boiler 9
170,1003300,Celanese Acetate LLC - Manufacturing Processes,0,scf/month,Natural Gas (Weighted U.S. Average),0.0010066,mmBtu/scf,December,2015,Boiler 9
171,1003300,Celanese Acetate LLC - Manufacturing Processes,0,short tons/month,Bituminous,0.0,mmBtu/short ton,April,2015,GP-Boilers 1-6
172,1003300,Celanese Acetate LLC - Manufacturing Processes,0,short tons/month,Bituminous,0.0,mmBtu/short ton,May,2015,GP-Boilers 1-6
173,1003300,Celanese Acetate LLC - Manufacturing Processes,0,short tons/month,Bituminous,0.0,mmBtu/short ton,June,2015,GP-Boilers 1-6
174,1003300,Celanese Acetate LLC - Manufacturing Processes,0,short tons/month,Bituminous,0.0,mmBtu/short ton,July,2015,GP-Boilers 1-6
175,1003300,Celanese Acetate LLC - Manufacturing Processes,0,short tons/month,Bituminous,0.0,mmBtu/short ton,August,2015,GP-Boilers 1-6
176,1003300,Celanese Acetate LLC - Manufacturing Processes,0,short tons/month,Bituminous,0.0,mmBtu/short ton,September,2015,GP-Boilers 1-6
177,1003300,Celanese Acetate LLC - Manufacturing Processes,0,short tons/month,Bituminous,0.0,mmBtu/short ton,October,2015,GP-Boilers 1-6
178,1003300,Celanese Acetate LLC - Manufacturing Processes,0,short tons/month,Bituminous,0.0,mmBtu/short ton,November,2015,GP-Boilers 1-6
179,1007017,Gowanus Generating Station,0,gallons/month,Distillate Fuel Oil No. 2,0.0,mmBtu/gallon,February,2015,CP-Gas Turbines Oil
180,1007017,Gowanus Generating Station,0,gallons/month,Distillate Fuel Oil No. 2,0.0,mmBtu/gallon,May,2015,CP-Gas Turbines Oil
181,1005989,Dominion Energy Questar - Rock Springs Station (Tran),0,scf/month,Natural Gas (Weighted U.S. Average),0.00107672,mmBtu/scf,February,2015,C-ENG1
182,1005989,Dominion Energy Questar - Rock Springs Station (Tran),0,scf/month,Natural Gas (Weighted U.S. Average),0.00108471,mmBtu/scf,March,2015,C-ENG1
183,1005989,Dominion Energy Questar - Rock Springs Station (Tran),0,scf/month,Natural Gas (Weighted U.S. Average),0.00104505,mmBtu/scf,July,2015,CP-O1
184,1005989,Dominion Energy Questar - Rock Springs Station (Tran),0,scf/month,Natural Gas (Weighted U.S. Average),0.00104739,mmBtu/scf,August,2015,CP-O1
185,1005989,Dominion Energy Questar - Rock Springs Station (Tran),0,scf/month,Natural Gas (Weighted U.S. Average),0.0010488,mmBtu/scf,September,2015,CP-O1
186,1005989,Dominion Energy Questar - Rock Springs Station (Tran),0,scf/month,Natural Gas (Weighted U.S. Average),0.0010488,mmBtu/scf,October,2015,CP-O1
187,1005989,Dominion Energy Questar - Rock Springs Station (Tran),0,scf/month,Natural Gas (Weighted U.S. Average),0.00103468,mmBtu/scf,January,2015,CP-Meter ID 1691
188,1005753,AMERICAN CRYSTAL SUGAR - HILLSBORO,0,short tons/month,Subbituminous,18.9,mmBtu/short ton,May,2015,BL1
189,1005753,AMERICAN CRYSTAL SUGAR - HILLSBORO,0,short tons/month,Subbituminous,18.9,mmBtu/short ton,June,2015,BL1
