,FACILITY_ID,FACILITY_NAME,ADDRESS1,ADDRESS2,CITY,STATE,STATE_NAME,ZIP,COUNTY_FIPS,COUNTY,LATITUDE,LONGITUDE,YEAR,CEMS_USED,PARENT_COMPANY,ADDITIONAL_NAICS_CODES,COGENERATION_UNIT_EMISS_IND,PLANT_CODE_INDICATOR,PRIMARY_NAICS_CODE,SECONDARY_NAICS_CODE,EPA_VERIFIED
57,1000077,"REPUBLIC STEEL, LACKAWANNA",S3049 LAKESHORE RD.,,BLASDELL,NY,NEW YORK,14219,36029,ERIE COUNTY,42.80227,-78.84639,2017,,REPUBLIC STEEL (100%),,N,N,331111,,
58,1000079,SOUTHERN ILLINOIS UNIVERSITY,210 PHYSICAL PLANT DR,,CARBONDALE,IL,ILLINOIS,62901,17077,JACKSON,37.71083,-89.21754,2017,,SOUTHERN ILLINOIS UNIVERSITY (100%),,Y,N,611310,,
59,1000084,Seminole (136),STATE HIGHWAY 17,,PALATKA,FL,FLORIDA,32708,12107,Putnam,29.7333,-81.6339,2017,,SEMINOLE ELECTRIC COOPERATIVE INC (100%),,N,Y,221112,,
60,1000085,Hartwell Energy Facility,415 SMITH MCGEE HWY,,HARTWELL,GA,GEORGIA,30643,13147,Hart,34.3387,-82.8207,2017,,OGLETHORPE POWER CORP (100%),,N,Y,221112,,
61,1000086,Chemours Johnsonville Site,1 DUPONT ROAD,,NEW JOHNSONVILLE,TN,TENNESSEE,37134,47085,Humphreys,36.0419,-87.9753,2017,,THE CHEMOURS CO (100%),,N,Y,325131,,
62,1000087,NRG Energy Center Dover,1280 W NORTH ST,,DOVER,DE,DELAWARE,19904,10001,Kent,39.1467,-75.5461,2017,,NRG ENERGY INC (100%),,N,Y,221112,,
63,1000088,GSA Central Heating,325 13th STREETS SOUTHWEST,,WASHINGTON,DC,DISTRICT OF COLUMBIA,20407,,,38.8856,-77.0244,2017,,,,N,Y,221330,,
64,1000089,AdvanSix Resins & Chemicals LLC,2501 MARGARET STREET,,PHILADELPHIA,PA,PENNSYLVANIA,19137,42101,Philadelphia,40.0067,-75.0686,2017,,ADVANSIX INC (100%),,N,N,325192,,
65,1000090,CITY OF GRAND PRAIRIE LANDFILL,1102 MACARTHUR BLVD,,GRAND PRAIRIE,TX,TEXAS,75050,48113,DALLAS COUNTY,32.771292,-96.96002,2017,,CITY OF GRAND PRAIRIE (100%),,N,N,562212,,
66,1000091,Norwich,16 S GOLDEN ST,,NORWICH,CT,CONNECTICUT,06360,09011,New London,41.5269,-72.0631,2017,,CITY OF NORWICH CT (100%),,N,N,221210,,
67,1000092,Kneeland Station,165 KNEELAND ST,,BOSTON,MA,MASSACHUSETTS,02111,25025,Suffolk,42.35,-71.0583,2017,,VEOLIA ENVIRONMENT NORTH AMERICAN OPERATIONS INC (100%),,N,Y,221330,,
68,1000093,Momentive Performance Materials,260 HUDSON RIVER ROAD,,WATERFORD,NY,NEW YORK,12188,36091,Saratoga,42.8158,-73.6728,2017,,MOMENTIVE PERFORMANCE MATERIALS HOLDINGS LLC (100%),,N,Y,325211,,
69,1000095,Red Oak Power LLC,832 RED OAK LANE,,SAYREVILLE,NJ,NEW JERSEY,08872,34023,Middlesex,40.4481,-74.3497,2017,,"RED OAK POWER HOLDINGS, LLC (100%)",,N,Y,221112,,
70,1000096,Southeast Chicago Energy Project,3141 EAST 96TH ST,,CHICAGO,IL,ILLINOIS,60617,17031,Cook,41.7181,-87.5449,2017,,EXELON CORP (100%),,N,Y,221112,,
71,1000097,Gila River Power Station,1250 E. Watermelon Road,,Gila Bend,AZ,ARIZONA,85337,04013,Maricopa,32.9761,-112.694,2017,,"CXA SUNDEVIL HOLDINGS CO, INC (50%); SALT RIVER PROJECT (25%); TUCSON ELECTRIC POWER (25%)",,N,Y,221112,,
72,1000098,"Wise County Power Company, LLC",800 BOONS CREEK LANE,,POOLVILLE,TX,TEXAS,76487,48497,Wise,33.0583,-97.9103,2017,,DYNEGY INC (100%),,N,Y,221112,,
73,1000099,Robinson Refinery,400 S. Marathon Avenue,,Robinson,IL,ILLINOIS,62454,17033,Crawford,39,-87.7222,2017,,MARATHON PETROLEUM CO LP (100%),,N,N,324110,,
74,1000100,"New Harquahala Generating Company, LLC",2530 NORTH 491 AVE,,TONOPAH,AZ,ARIZONA,85354,04013,Maricopa,33.4759,-113.1133,2017,,TALEN ENERGY CORP (100%),,N,Y,221112,,
75,1000101,Athens Generating Company,9300 U S HIGHWAY 9W,,ATHENS,NY,NEW YORK,12015,36039,Greene,42.2728,-73.8492,2017,,TALEN ENERGY CORP (100%),,N,Y,221112,,
76,1000102,Sunrise Power Company,12857 SUNRISE ROAD,,FELLOWS,CA,CALIFORNIA,93224,06029,Kern,35.2097,-119.585,2017,,NRG ENERGY INC (100%),,N,Y,221112,,
77,1000104,FORD MOTOR COMPANY - FORD OHIO ASSEMBLY PLANT,650 MILLER ROAD,,AVON LAKE,OH,OHIO,44012,39093,LORAIN COUNTY,41.48346,-82.06112,2017,,FORD MOTOR CO (100%),,N,N,336111,,
78,1000105,Ardagh Glass Inc. (Dolton),13850 COTTAGE GROVE AVENUE,,DOLTON,IL,ILLINOIS,60419,17031,COOK,41.64212,-87.59966,2017,,ARDAGH GROUP (100%),,N,N,327213,,
79,1000106,Waterford Plant,201 RIGHTEOUS RIDGE ROAD,,WATERFORD,OH,OHIO,45786,39167,Washington,39.5314,-81.7172,2017,,LIGHTSTONE GENERATION LLC (100%),,N,Y,221112,,
80,1000107,Osprey Energy Center,1651 W DERBY AVE,,AUBURNDALE,FL,FLORIDA,33823,12105,Polk,28.0525,-81.8083,2017,,DUKE ENERGY CORP (100%),,N,Y,221112,,
81,1000108,North 1st,NORTH 1ST & 47-79 RIVER ST,,BROOKLYN,NY,NEW YORK,11211,36047,Kings,40.7168,-73.9665,2017,,NEW YORK POWER AUTHORITY (100%),,N,Y,221112,,
82,1000109,West Lorain,7101 WEST ERIE AVE,,LORAIN,OH,OHIO,44053,39093,Lorain,41.4297,-82.2633,2017,,FIRSTENERGY GENERATION CORP (100%),,N,Y,221112,,
83,1000110,Midulla Generating Station,6697 COUNTY ROAD 663,,BOWLING GREEN,FL,FLORIDA,33834,12049,Hardee,27.6417,-81.9625,2017,,SEMINOLE ELECTRIC COOPERATIVE INC (100%),,N,Y,221112,,
84,1000111,Vernon Boulevard,42 30 VERNON BLVD,,LONG ISLAND CITY,NY,NEW YORK,11427,36081,Queens,40.7539,-73.9506,2017,,NEW YORK POWER AUTHORITY (100%),,N,Y,221112,,
85,1000112,23rd and 3rd,730 3rd Avenue,,BROOKLYN,NY,NEW YORK,11232,36047,Kings,40.663,-74,2017,,NEW YORK POWER AUTHORITY (100%),,N,Y,221112,,
86,1000113,Pouch Terminal,143 EDGEWATER STREET,,STATEN ISLAND,NY,NEW YORK,10305,36085,Richmond,40.6188,-74.069,2017,,NEW YORK POWER AUTHORITY (100%),,N,Y,221112,,
87,1000114,Brentwood,PILGRIM STATE HOSPITAL/1650 ISLIP AVE,,BRENTWOOD,NY,NEW YORK,11717,36103,Suffolk,40.787,-73.2933,2017,,NEW YORK POWER AUTHORITY (100%),,N,Y,221112,,
88,1000115,Osceola,5200 HOLOPAW ROAD,,SAINT CLOUD,FL,FLORIDA,34773,12097,Osceola,28.1289,-81.0978,2017,,NRG ENERGY INC (100%),,N,Y,221112,,
89,1000116,Harlem River Yard,680 780E 132ND ST,,BRONX,NY,NEW YORK,10454,36005,Bronx,40.7989,-73.9147,2017,,NEW YORK POWER AUTHORITY (100%),,N,Y,221112,,
90,1000117,"West Valley Power, LLC",5935 WEST 4700 SOUTH,,WEST VALLEY CITY,UT,UTAH,84170,49035,Salt Lake,40.6663,-112.031,2017,,UTAH MUNICIPAL POWER AGENCY (100%),,N,Y,221112,,
91,1000118,Solway Plant,7707 CENTERLINE ROAD NW,,SOLWAY,MN,MINNESOTA,56678,27007,Beltrami,47.5444,-95.1297,2017,,OTTER TAIL CORP (100%),,N,Y,221112,,
92,1000119,Hoosier Energy Lawrence Co Station,1000 S OLD PALESTINE ROAD,,MITCHELL,IN,INDIANA,47446,18093,Lawrence,38.8003,-86.4511,2017,,HOOSIER ENERGY REC INC (100%),,N,Y,221112,,
93,1000120,Evander Andrews Power Complex,1862 NW Mashburn Road,,Mountain Home,ID,IDAHO,83647,16039,Elmore,43.1794,-115.7328,2017,,IDACORP (100%),,N,Y,221112,,
94,1000121,Warren F. Sam Beasley Pwr Station,217 ARTISAN DRIVE,,SMYRNA,DE,DELAWARE,19977,10001,Kent,39.2798,-75.6246,2017,,DELAWARE MUNICIPAL ELECTRIC COORPORATION (100%),,N,Y,221112,,
95,1000122,"Gilroy Energy Center, LLC for King City",51 DON BATES WAY,,KING CITY,CA,CALIFORNIA,93930,06053,Monterey,36.225,-121.1278,2017,,CALPINE CORP (100%),,N,Y,221112,,
96,1000123,Yuba City Energy Center,875 NORTH WALTON AVE,,YUBA CITY,CA,CALIFORNIA,95993,06101,Sutter,39.1365,-121.6397,2017,,CALPINE CORP (100%),,N,Y,221112,,
97,1000124,US Steel (Clairton Coke),400 STATE ST,,CLAIRTON,PA,PENNSYLVANIA,15025,42003,Allegheny,40.3097,-79.8819,2017,,US STEEL CORP (100%),,N,N,324199,,
98,1000125,Ackerman Combined Cycle,2510 PENSACOLA ROAD,,ACKERMAN,MS,MISSISSIPPI,39735,28019,Choctaw,33.3806,-89.2039,2017,,,,N,Y,221112,,
99,1000127,Bethlehem Power Plant,2254 APPLEBUTTER ROAD,,BETHLEHEM,PA,PENNSYLVANIA,18015,42095,Northampton,40.6175,-75.3147,2017,,CALPINE CORP (100%),,N,Y,221112,,
100,1000128,Indigo Generation Facility,63500 19TH AVE,,NORTH PALM SPRINGS,CA,CALIFORNIA,92258,06065,Riverside,33.9114,-116.5533,2017,,MITSUBISHI CORP (AMERICAS) (100%),,N,Y,221112,,
101,1000130,Hanford Energy Park Peaker,10550 IDAHO AVE,,HANFORD,CA,CALIFORNIA,93230,06031,Kings,36.2689,-119.6469,2017,,ALTAGAS LTD (100%),,N,Y,221112,,
102,1000131,Bayswater Peaking Facility,14-25 BAY 24TH ST,,FAR ROCKAWAY,NY,NEW YORK,11691,36081,Queens,40.6106,-73.7614,2017,,NEXTERA ENERGY RESOURCES (100%),,N,Y,221112,,
103,1000132,Astoria Gas Turbine Power,31 01 20TH AVE,,ASTORIA,NY,NEW YORK,11105,36081,Queens,40.7864,-73.9133,2017,,NRG ENERGY INC (100%),,N,Y,221112,,
104,1000133,Pastoria Energy Facility,39789 EDMONSTON PUMPING PLANT,,LEBEC,CA,CALIFORNIA,93243,06029,Kern,34.9556,-118.844,2017,,CALPINE CORP (100%),,N,Y,221112,,
105,1000134,US GYPSUM - ALIQUIPPA PLANT,1 WOODLAWN ROAD,,ALIQUIPPA,PA,PENNSYLVANIA,15001,42007,BEAVER COUNTY,40.6278,-80.2389,2017,,USG CORP (100%),,N,Y,327420,,
106,1000135,"LSP University Park, LLC",787 INDUSTRIAL DRIVE,,UNIVERSITY PARK,IL,ILLINOIS,60466,17197,Will,41.4426,-87.7515,2017,,"LS POWER DEVELOPMENT, LLC (100%)",,N,Y,221112,,
107,1000136,Riverside Energy Center,1401 W B R TOWN LINE ROAD,,BELOIT,WI,WISCONSIN,53511,55105,Rock,42.5835,-89.0351,2017,,ALLIANT ENERGY CORP (100%),,Y,Y,221112,,
108,1000138,Lawrenceburg Energy Facility,582 W EADS PARKWAY,,LAWRENCEBURG,IN,INDIANA,47025,18029,Dearborn,39.0913,-84.8667,2017,,LIGHTSTONE GENERATION LLC (100%),,NA,Y,221112,,
109,1000140,SONNEBORN LLC/PETROLIA PLT,100 SONNEBORN LN,,PETROLIA,PA,PENNSYLVANIA,16050,42019,BUTLER COUNTY,41.01509,-79.71735,2017,,SONNEBORN LLC (100%),,N,Y,324199,,
110,1000141,Blue Spruce Energy Center,1751 N POWHATON RD,,AURORA,CO,COLORADO,80019,08001,Adams,39.7436,-104.68,2017,,XCEL ENERGY (100%),,N,Y,221112,,
111,1000143,UNIV OF OK HEALTH S/OKC CAMPUS SVCS,800 NE 15TH ST,,OKLAHOMA CITY,OK,OKLAHOMA,73104,40109,OKLAHOMA COUNTY,35.48454,-97.49848,2017,,STATE OF OKLAHOMA EX REL THE BOARD OF REGENTS OF THE UNIVERSITY OF OKLAHOMA ON BEHALF OF THE HEALTH  (100%),,N,N,611310,,
112,1000144,Chehalis Generation Facility,1813 BISHOP ROAD,,CHEHALIS,WA,WASHINGTON,98532,53041,Lewis,46.6226,-122.9145,2017,,BERKSHIRE HATHAWAY INC (100%),,N,Y,221112,,
113,1000145,Harrison County Power Project,12039 SH 43 SOUTH,,MARSHALL,TX,TEXAS,75670,48203,Harrison,32.3958,-94.4361,2017,,NORTHEAST TEXAS ELECTRIC COOPERATIVE (55%); EAST TEXAS ELECTRIC COOPERATIVE INC (45%),,N,Y,221112,,
114,1000146,"Lower Mount Bethel Energy, LLC",6079 DU PUES FERRY ROAD,,BANGOR,PA,PENNSYLVANIA,18013,42095,Northampton,40.8011,-75.105,2017,,TALEN ENERGY CORP (100%),,N,Y,221112,,
115,1000147,Larkspur Energy Faciity,9355 OTAY MESA ROAD,,SAN DIEGO,CA,CALIFORNIA,92154,06073,San Diego,32.5672,-116.9444,2017,,MITSUBISHI CORP (AMERICAS) (100%),,N,Y,221112,,
116,1000148,Chambersburg Units 12 & 13,ALLEMAN ROAD,,CHAMBERSBURG,PA,PENNSYLVANIA,17201,42055,Franklin,39.8668,-77.6859,2017,,"LS POWER DEVELOPMENT, LLC (100%)",,N,Y,221112,,
117,1000149,Taconite Harbor Energy Center,8124 West Highway 61,,SCHROEDER,MN,MINNESOTA,55613,27031,Cook,47.5314,-90.9111,2017,,ALLETE INC (100%),,N,Y,221112,,
