,facility_id,facility_name,fuel_combusted,fuel_combusted_uom,fuel_type,high_heat_value,high_heat_value_uom,month,reporting_year,unit_name
0,1003819,UNIVERSITY OF MN - TWIN CITIES,0,scf/month,Natural Gas (Weighted U.S. Average),0.0010606,mmBtu/scf,October,2016,EU006
1,1007434,Ray Olinger,0,scf/month,Natural Gas (Weighted U.S. Average),0.00101,mmBtu/scf,March,2016,GP- Comfort Heaters
2,1007434,Ray Olinger,0,scf/month,Natural Gas (Weighted U.S. Average),0.00101,mmBtu/scf,April,2016,GP- Comfort Heaters
3,1007434,Ray Olinger,0,scf/month,Natural Gas (Weighted U.S. Average),0.00101,mmBtu/scf,May,2016,GP- Comfort Heaters
4,1007434,Ray Olinger,0,scf/month,Natural Gas (Weighted U.S. Average),0.00101,mmBtu/scf,June,2016,GP- Comfort Heaters
5,1007434,Ray Olinger,0,scf/month,Natural Gas (Weighted U.S. Average),0.00101,mmBtu/scf,July,2016,GP- Comfort Heaters
6,1007434,Ray Olinger,0,scf/month,Natural Gas (Weighted U.S. Average),0.00101,mmBtu/scf,August,2016,GP- Comfort Heaters
7,1007434,Ray Olinger,0,scf/month,Natural Gas (Weighted U.S. Average),0.00101,mmBtu/scf,September,2016,GP- Comfort Heaters
8,1007434,Ray Olinger,0,scf/month,Natural Gas (Weighted U.S. Average),0.00101,mmBtu/scf,October,2016,GP- Comfort Heaters
9,1001459,Glenarm,0,scf/month,Natural Gas (Weighted U.S. Average),0.001037837,mmBtu/scf,April,2016,CP-GLENARM-01
10,1001459,Glenarm,0,scf/month,Natural Gas (Weighted U.S. Average),0.001035342,mmBtu/scf,May,2016,CP-GLENARM-01
11,1004614,"Targa Midstream Services, LLC - Mont Belvieu Complex",0,scf/month,Natural Gas (Weighted U.S. Average),0.0,mmBtu/scf,September,2016,B-03 No. 3 Boiler
12,1004614,"Targa Midstream Services, LLC - Mont Belvieu Complex",0,scf/month,Natural Gas (Weighted U.S. Average),0.0,mmBtu/scf,October,2016,B-03 No. 3 Boiler
13,1004614,"Targa Midstream Services, LLC - Mont Belvieu Complex",0,scf/month,Natural Gas (Weighted U.S. Average),0.0,mmBtu/scf,November,2016,B-03 No. 3 Boiler
14,1004614,"Targa Midstream Services, LLC - Mont Belvieu Complex",0,scf/month,Natural Gas (Weighted U.S. Average),0.0,mmBtu/scf,April,2016,B-04 No. 4 Boiler
15,1004614,"Targa Midstream Services, LLC - Mont Belvieu Complex",0,scf/month,Natural Gas (Weighted U.S. Average),0.0,mmBtu/scf,May,2016,B-04 No. 4 Boiler
16,1004614,"Targa Midstream Services, LLC - Mont Belvieu Complex",0,scf/month,Natural Gas (Weighted U.S. Average),0.0,mmBtu/scf,June,2016,B-04 No. 4 Boiler
17,1001259,Doswell Limited Partnership,0,scf/month,Natural Gas (Weighted U.S. Average),0.00104,mmBtu/scf,January,2016,5
18,1001259,Doswell Limited Partnership,0,scf/month,Natural Gas (Weighted U.S. Average),0.00104,mmBtu/scf,February,2016,5
19,1001259,Doswell Limited Partnership,0,scf/month,Natural Gas (Weighted U.S. Average),0.00105,mmBtu/scf,March,2016,5
20,1001259,Doswell Limited Partnership,0,scf/month,Natural Gas (Weighted U.S. Average),0.00104,mmBtu/scf,April,2016,5
21,1001259,Doswell Limited Partnership,0,scf/month,Natural Gas (Weighted U.S. Average),0.00105,mmBtu/scf,September,2016,5
22,1000656,The President and Fellows of Harvard University (Cambridge Allston Blackstone),0,scf/month,Natural Gas (Weighted U.S. Average),0.001029,mmBtu/scf,September,2016,Boiler 6
23,1000656,The President and Fellows of Harvard University (Cambridge Allston Blackstone),0,scf/month,Natural Gas (Weighted U.S. Average),0.00103,mmBtu/scf,October,2016,Boiler 6
