,FACILITY_ID,REPORTING_YEAR,N2O_EMISSIONS_CO2E,TOTAL_ANNUAL_HEAT_INPUT,FACILITY_NAME,UNIT_NAME,UNIT_TYPE,FUEL_TYPE,FUEL_TYPE_OTHER,FUEL_TYPE_BLEND,CH4_EMISSIONS_CO2E,OTHER_OR_BLEND_FUEL_TYPE
63,1000085,2014,9.4,315009,Hartwell Energy Facility,MAG2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,7.9,
64,1000087,2014,0,0.0,NRG Energy Center Dover,2,Electricity Generator,Distillate Fuel Oil No. 2,,,0,
65,1000087,2014,4.172,135790.2,NRG Energy Center Dover,3,Electricity Generator,Natural Gas (Weighted U.S. Average),,,3.4,
66,1000087,2014,12.516,69167.9,NRG Energy Center Dover,3,Electricity Generator,Distillate Fuel Oil No. 2,,,5.2,
67,1000087,2014,43.21,1446561.8,NRG Energy Center Dover,2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,36.175,
68,1000095,2014,378.1,12688749,Red Oak Power LLC,1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,317.2,
69,1000095,2014,415.3,13935470,Red Oak Power LLC,2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,348.4,
70,1000095,2014,371.8,12477193,Red Oak Power LLC,3,Electricity Generator,Natural Gas (Weighted U.S. Average),,,311.9,
71,1000096,2014,.1,2505,Southeast Chicago Energy Project,CTG10,Electricity Generator,Natural Gas (Weighted U.S. Average),,,.1,
72,1000096,2014,.1,2539,Southeast Chicago Energy Project,CTG8,Electricity Generator,Natural Gas (Weighted U.S. Average),,,.1,
73,1000096,2014,.1,3209,Southeast Chicago Energy Project,CTG11,Electricity Generator,Natural Gas (Weighted U.S. Average),,,.1,
74,1000096,2014,.1,2366,Southeast Chicago Energy Project,CTG12,Electricity Generator,Natural Gas (Weighted U.S. Average),,,.1,
75,1000096,2014,.1,2399,Southeast Chicago Energy Project,CTG9,Electricity Generator,Natural Gas (Weighted U.S. Average),,,.1,
76,1000096,2014,.1,2534,Southeast Chicago Energy Project,CTG5,Electricity Generator,Natural Gas (Weighted U.S. Average),,,.1,
77,1000096,2014,.1,2533,Southeast Chicago Energy Project,CTG6,Electricity Generator,Natural Gas (Weighted U.S. Average),,,.1,
78,1000096,2014,.1,2916,Southeast Chicago Energy Project,CTG7,Electricity Generator,Natural Gas (Weighted U.S. Average),,,.1,
79,1000097,2014,156.4,5248953,Gila River Power Station,4CTGB,Electricity Generator,Natural Gas (Weighted U.S. Average),,,131.2,
80,1000097,2014,150.5,5047151,Gila River Power Station,4CTGA,Electricity Generator,Natural Gas (Weighted U.S. Average),,,126.2,
81,1000097,2014,135.9,4558651,Gila River Power Station,3CTGB,Electricity Generator,Natural Gas (Weighted U.S. Average),,,114,
82,1000097,2014,141.3,4735122,Gila River Power Station,3CTGA,Electricity Generator,Natural Gas (Weighted U.S. Average),,,118.5,
83,1000097,2014,105.8,3549384,Gila River Power Station,2CTGB,Electricity Generator,Natural Gas (Weighted U.S. Average),,,88.8,
84,1000097,2014,80.8,2706392,Gila River Power Station,2CTGA,Electricity Generator,Natural Gas (Weighted U.S. Average),,,67.8,
85,1000097,2014,112.3,3766735,Gila River Power Station,1CTGB,Electricity Generator,Natural Gas (Weighted U.S. Average),,,94.2,
86,1000097,2014,77.5,2601393,Gila River Power Station,1CTGA,Electricity Generator,Natural Gas (Weighted U.S. Average),,,65,
87,1000098,2014,400.7,13446820,"Wise County Power Company, LLC",GT-2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,336.2,
88,1000098,2014,405.4,13603698,"Wise County Power Company, LLC",GT-1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,340.1,
89,1000100,2014,111.1,3728321.0,"New Harquahala Generating Company, LLC",CTG1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,93.2,
90,1000100,2014,100.1,3358542.0,"New Harquahala Generating Company, LLC",CTG2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,84,
91,1000100,2014,66,2215164.0,"New Harquahala Generating Company, LLC",CTG3,Electricity Generator,Natural Gas (Weighted U.S. Average),,,55.4,
92,1000101,2014,218.9,7344948,Athens Generating Company,1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,183.6,
93,1000101,2014,183.8,6167550,Athens Generating Company,3,Electricity Generator,Natural Gas (Weighted U.S. Average),,,154.2,
94,1000101,2014,164.1,5505565,Athens Generating Company,2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,137.6,
95,1000102,2014,309.3,10377528,Sunrise Power Company,CTG1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,259.4,
96,1000102,2014,279,9360941,Sunrise Power Company,CTG2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,234,
97,1000106,2014,269.4,9039663.169,Waterford Plant,3,Electricity Generator,Natural Gas (Weighted U.S. Average),,,226,
98,1000106,2014,298.1,10003625.465,Waterford Plant,2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,250.1,
99,1000106,2014,298.5,10018156.083,Waterford Plant,1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,250.5,
100,1000107,2014,168,5636815.0,Osprey Energy Center,CT2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,140.9,
101,1000107,2014,144.6,4851729,Osprey Energy Center,CT1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,121.3,
102,1000108,2014,11.5,384263,North 1st,NO1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,9.6,
103,1000109,2014,20.6,115305,West Lorain,4,Electricity Generator,Distillate Fuel Oil No. 2,,,8.6,
104,1000109,2014,0,0,West Lorain,6,Electricity Generator,Natural Gas (Weighted U.S. Average),,,0,
105,1000109,2014,29.4,164312,West Lorain,6,Electricity Generator,Distillate Fuel Oil No. 2,,,12.3,
106,1000109,2014,0,0,West Lorain,5,Electricity Generator,Natural Gas (Weighted U.S. Average),,,0,
107,1000109,2014,0,0,West Lorain,4,Electricity Generator,Natural Gas (Weighted U.S. Average),,,0,
108,1000109,2014,0,0,West Lorain,2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,0,
109,1000109,2014,18.8,105378,West Lorain,2,Electricity Generator,Distillate Fuel Oil No. 2,,,7.9,
110,1000109,2014,0,0,West Lorain,3,Electricity Generator,Natural Gas (Weighted U.S. Average),,,0,
111,1000109,2014,17.2,95988,West Lorain,3,Electricity Generator,Distillate Fuel Oil No. 2,,,7.2,
112,1000109,2014,20.8,116227,West Lorain,5,Electricity Generator,Distillate Fuel Oil No. 2,,,8.7,
113,1000110,2014,3.5,116432,Midulla Generating Station,4A,Electricity Generator,Natural Gas (Weighted U.S. Average),,,2.9,
114,1000110,2014,0,19.4,Midulla Generating Station,7B,Electricity Generator,Distillate Fuel Oil No. 2,,,0,
115,1000110,2014,3.4,113779,Midulla Generating Station,4B,Electricity Generator,Natural Gas (Weighted U.S. Average),,,2.8,
116,1000110,2014,0,35.9,Midulla Generating Station,4B,Electricity Generator,Distillate Fuel Oil No. 2,,,0,
117,1000110,2014,1.6,52034,Midulla Generating Station,5A,Electricity Generator,Natural Gas (Weighted U.S. Average),,,1.3,
118,1000110,2014,3.1,103665.4,Midulla Generating Station,8A,Electricity Generator,Natural Gas (Weighted U.S. Average),,,2.6,
119,1000110,2014,0,14.6,Midulla Generating Station,8A,Electricity Generator,Distillate Fuel Oil No. 2,,,0,
120,1000110,2014,3,101894.4,Midulla Generating Station,8B,Electricity Generator,Natural Gas (Weighted U.S. Average),,,2.5,
121,1000110,2014,0,15.1,Midulla Generating Station,8B,Electricity Generator,Distillate Fuel Oil No. 2,,,0,
122,1000110,2014,314.1,10539186,Midulla Generating Station,1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,263.5,
123,1000110,2014,.3,1633,Midulla Generating Station,1,Electricity Generator,Distillate Fuel Oil No. 2,,,.1,
124,1000110,2014,233,7817558,Midulla Generating Station,2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,195.4,
125,1000110,2014,.3,1514.8,Midulla Generating Station,2,Electricity Generator,Distillate Fuel Oil No. 2,,,.1,
126,1000110,2014,2.2,75011.1,Midulla Generating Station,5B,Electricity Generator,Natural Gas (Weighted U.S. Average),,,1.9,
127,1000110,2014,2.3,78504.6,Midulla Generating Station,6A,Electricity Generator,Natural Gas (Weighted U.S. Average),,,2,
128,1000110,2014,0,33,Midulla Generating Station,6A,Electricity Generator,Distillate Fuel Oil No. 2,,,0,
129,1000110,2014,2.4,79183.3,Midulla Generating Station,6B,Electricity Generator,Natural Gas (Weighted U.S. Average),,,2,
130,1000110,2014,0,23.8,Midulla Generating Station,6B,Electricity Generator,Distillate Fuel Oil No. 2,,,0,
131,1000110,2014,2.9,98860.6,Midulla Generating Station,7A,Electricity Generator,Natural Gas (Weighted U.S. Average),,,2.5,
132,1000110,2014,0,35.2,Midulla Generating Station,7A,Electricity Generator,Distillate Fuel Oil No. 2,,,0,
133,1000110,2014,2.7,90416.1,Midulla Generating Station,7B,Electricity Generator,Natural Gas (Weighted U.S. Average),,,2.3,
134,1000110,2014,0,34.85,Midulla Generating Station,4A,Electricity Generator,Distillate Fuel Oil No. 2,,,0,
135,1000111,2014,8.2,275359,Vernon Boulevard,VB01,Electricity Generator,Natural Gas (Weighted U.S. Average),,,6.9,
136,1000111,2014,6.3,210008,Vernon Boulevard,VB02,Electricity Generator,Natural Gas (Weighted U.S. Average),,,5.3,
137,1000112,2014,12,402890,23rd and 3rd,2302,Electricity Generator,Natural Gas (Weighted U.S. Average),,,10.1,
138,1000112,2014,10.4,348476,23rd and 3rd,2301,Electricity Generator,Natural Gas (Weighted U.S. Average),,,8.7,
139,1000113,2014,12.7,426896,Pouch Terminal,PT01,Electricity Generator,Natural Gas (Weighted U.S. Average),,,10.7,
140,1000114,2014,12.1,407608,Brentwood,BW01,Electricity Generator,Natural Gas (Weighted U.S. Average),,,10.2,
141,1000115,2014,8.7,291351,Osceola,OSC1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,7.3,
142,1000115,2014,0,146,Osceola,OSC1,Electricity Generator,Distillate Fuel Oil No. 2,,,0,
143,1000115,2014,0,103,Osceola,OSC3,Electricity Generator,Distillate Fuel Oil No. 2,,,0,
144,1000115,2014,0,116,Osceola,OSC2,Electricity Generator,Distillate Fuel Oil No. 2,,,0,
145,1000115,2014,4.1,136416,Osceola,OSC3,Electricity Generator,Natural Gas (Weighted U.S. Average),,,3.4,
146,1000115,2014,4.9,162873,Osceola,OSC2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,4.1,
147,1000116,2014,9.7,324595,Harlem River Yard,HR01,Electricity Generator,Natural Gas (Weighted U.S. Average),,,8.1,
148,1000116,2014,7.5,252154,Harlem River Yard,HR02,Electricity Generator,Natural Gas (Weighted U.S. Average),,,6.3,
149,1000117,2014,8.1,272011,"West Valley Power, LLC",U4,Electricity Generator,Natural Gas (Weighted U.S. Average),,,6.8,
150,1000117,2014,6.6,222610,"West Valley Power, LLC",U5,Electricity Generator,Natural Gas (Weighted U.S. Average),,,5.6,
151,1000117,2014,8.1,272131,"West Valley Power, LLC",U3,Electricity Generator,Natural Gas (Weighted U.S. Average),,,6.8,
152,1000117,2014,5.2,173021,"West Valley Power, LLC",U2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,4.3,
153,1000117,2014,7.6,254963,"West Valley Power, LLC",U1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,6.4,
154,1000118,2014,.1,461,Solway Plant,1,Electricity Generator,Distillate Fuel Oil No. 2,,,0,
155,1000118,2014,13.5,454557,Solway Plant,1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,11.4,
156,1000119,2014,2,67477,Hoosier Energy Lawrence Co Station,1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,1.7,
157,1000119,2014,2,68755.0,Hoosier Energy Lawrence Co Station,2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,1.7,
158,1000119,2014,1.3,43341,Hoosier Energy Lawrence Co Station,6,Electricity Generator,Natural Gas (Weighted U.S. Average),,,1.1,
159,1000119,2014,1.6,52467,Hoosier Energy Lawrence Co Station,4,Electricity Generator,Natural Gas (Weighted U.S. Average),,,1.3,
160,1000119,2014,1.3,44760,Hoosier Energy Lawrence Co Station,5,Electricity Generator,Natural Gas (Weighted U.S. Average),,,1.1,
161,1000119,2014,1.6,54718,Hoosier Energy Lawrence Co Station,3,Electricity Generator,Natural Gas (Weighted U.S. Average),,,1.4,
162,1000120,2014,.5,15568,Evander Andrews Power Complex,CT2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,.4,
163,1000120,2014,.5,17225,Evander Andrews Power Complex,CT3,Electricity Generator,Natural Gas (Weighted U.S. Average),,,.4,
164,1000120,2014,16.6,558702,Evander Andrews Power Complex,CT1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,14,
165,1000121,2014,5.1,171624,Warren F. Sam Beasley Pwr Station,1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,4.3,
166,1000121,2014,5.8,32212,Warren F. Sam Beasley Pwr Station,2,Electricity Generator,Distillate Fuel Oil No. 2,,,2.4,
167,1000121,2014,4.9,165140,Warren F. Sam Beasley Pwr Station,2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,4.1,
168,1000121,2014,10.7,60046,Warren F. Sam Beasley Pwr Station,1,Electricity Generator,Distillate Fuel Oil No. 2,,,4.5,
169,1000122,2014,1.6,54238,"Gilroy Energy Center, LLC for King City",2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,1.4,
170,1000123,2014,8.9,299647,Yuba City Energy Center,2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,7.5,
171,1000125,2014,90.3,3029957,Ackerman Combined Cycle,AA-002,Electricity Generator,Natural Gas (Weighted U.S. Average),,,75.7,
172,1000125,2014,89,2986996,Ackerman Combined Cycle,AA-001,Electricity Generator,Natural Gas (Weighted U.S. Average),,,74.7,
173,1000127,2014,180.2,6047847,Bethlehem Power Plant,1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,151.2,
174,1000127,2014,43.6,243710,Bethlehem Power Plant,1,Electricity Generator,Distillate Fuel Oil No. 2,,,18.3,
175,1000127,2014,187.6,6295945.6,Bethlehem Power Plant,2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,157.4,
176,1000127,2014,37,207153.4,Bethlehem Power Plant,2,Electricity Generator,Distillate Fuel Oil No. 2,,,15.5,
177,1000127,2014,177.3,5948692.6,Bethlehem Power Plant,3,Electricity Generator,Natural Gas (Weighted U.S. Average),,,148.7,
178,1000127,2014,35.1,196220,Bethlehem Power Plant,7,Electricity Generator,Distillate Fuel Oil No. 2,,,14.7,
179,1000127,2014,182.8,6133897.6,Bethlehem Power Plant,5,Electricity Generator,Natural Gas (Weighted U.S. Average),,,153.3,
180,1000127,2014,36.4,203570.4,Bethlehem Power Plant,5,Electricity Generator,Distillate Fuel Oil No. 2,,,15.3,
181,1000127,2014,185.9,6237879,Bethlehem Power Plant,6,Electricity Generator,Natural Gas (Weighted U.S. Average),,,155.9,
182,1000127,2014,31.3,175136,Bethlehem Power Plant,6,Electricity Generator,Distillate Fuel Oil No. 2,,,13.1,
183,1000127,2014,188.1,6310661.7,Bethlehem Power Plant,7,Electricity Generator,Natural Gas (Weighted U.S. Average),,,157.8,
184,1000127,2014,30.9,173084.3,Bethlehem Power Plant,3,Electricity Generator,Distillate Fuel Oil No. 2,,,13,
185,1000128,2014,6.8,229543,Indigo Generation Facility,1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,5.7,
186,1000128,2014,7.3,245272,Indigo Generation Facility,3,Electricity Generator,Natural Gas (Weighted U.S. Average),,,6.1,
187,1000128,2014,6.7,223839,Indigo Generation Facility,2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,5.6,
188,1000129,2014,.6,19670,AL Sandersville,CT2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,.5,
189,1000129,2014,.4,11973,AL Sandersville,CT3,Electricity Generator,Natural Gas (Weighted U.S. Average),,,.3,
190,1000129,2014,.4,11910,AL Sandersville,CT4,Electricity Generator,Natural Gas (Weighted U.S. Average),,,.3,
191,1000129,2014,.2,7550,AL Sandersville,CT6,Electricity Generator,Natural Gas (Weighted U.S. Average),,,.2,
192,1000129,2014,.4,12312,AL Sandersville,CT8,Electricity Generator,Natural Gas (Weighted U.S. Average),,,.3,
193,1000129,2014,.6,21234,AL Sandersville,CT1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,.5,
194,1000129,2014,.2,8334,AL Sandersville,CT5,Electricity Generator,Natural Gas (Weighted U.S. Average),,,.2,
195,1000129,2014,.3,11426,AL Sandersville,CT7,Electricity Generator,Natural Gas (Weighted U.S. Average),,,.3,
196,1000130,2014,26.5,888704,Hanford Energy Park Peaker,HEP2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,22.2,
197,1000130,2014,24.7,829708,Hanford Energy Park Peaker,HEP1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,20.7,
198,1000131,2014,76.3,2560107,Bayswater Peaking Facility,1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,64,
199,1000131,2014,31.7,177165,Bayswater Peaking Facility,2,Electricity Generator,Distillate Fuel Oil No. 2,,,13.3,
200,1000132,2014,.298,9345.5,Astoria Gas Turbine Power,CT3-4B,Electricity Generator,Natural Gas (Weighted U.S. Average),,,.225,
201,1000132,2014,1.49,7557.5,Astoria Gas Turbine Power,CT3-4B,Electricity Generator,Kerosene,,,.575,
202,1000132,2014,1.192,39188.3,Astoria Gas Turbine Power,CT4-1A,Electricity Generator,Natural Gas (Weighted U.S. Average),,,.975,
203,1000132,2014,1.788,10231.7,Astoria Gas Turbine Power,CT4-1A,Electricity Generator,Kerosene,,,.775,
204,1000132,2014,1.192,39184.4,Astoria Gas Turbine Power,CT4-1B,Electricity Generator,Natural Gas (Weighted U.S. Average),,,.975,
205,1000132,2014,1.788,10231.6,Astoria Gas Turbine Power,CT4-1B,Electricity Generator,Kerosene,,,.775,
206,1000132,2014,.596,22057.0,Astoria Gas Turbine Power,CT4-2A,Electricity Generator,Natural Gas (Weighted U.S. Average),,,.55,
207,1000132,2014,.894,5140.0,Astoria Gas Turbine Power,CT4-2A,Electricity Generator,Kerosene,,,.375,
208,1000132,2014,.596,21978.8,Astoria Gas Turbine Power,CT4-2B,Electricity Generator,Natural Gas (Weighted U.S. Average),,,.55,
209,1000132,2014,.894,5138.2,Astoria Gas Turbine Power,CT4-2B,Electricity Generator,Kerosene,,,.375,
210,1000132,2014,.596,16763.6,Astoria Gas Turbine Power,CT4-3A,Electricity Generator,Natural Gas (Weighted U.S. Average),,,.425,
211,1000132,2014,.596,2568.4,Astoria Gas Turbine Power,CT4-3A,Electricity Generator,Kerosene,,,.2,
212,1000132,2014,.596,16763.6,Astoria Gas Turbine Power,CT4-3B,Electricity Generator,Natural Gas (Weighted U.S. Average),,,.425,
213,1000132,2014,.596,2568.4,Astoria Gas Turbine Power,CT4-3B,Electricity Generator,Kerosene,,,.2,
214,1000132,2014,.894,29447.7,Astoria Gas Turbine Power,CT4-4A,Electricity Generator,Natural Gas (Weighted U.S. Average),,,.725,
215,1000132,2014,.298,989.3,Astoria Gas Turbine Power,CT4-4A,Electricity Generator,Kerosene,,,.075,
216,1000132,2014,.894,29435.7,Astoria Gas Turbine Power,CT4-4B,Electricity Generator,Natural Gas (Weighted U.S. Average),,,.725,
