,FACILITY_ID,REPORTING_YEAR,FACILITY_NAME,UNIT_NAME,FUEL_TYPE,MONTH,MASS_OF_STEAM,MASS_OF_STEAM_UOM,BOILER_RATIO_B,BOILER_HEAT_UOM
26,1002561,2017,SUSQUEHANNA RESOURCE MGMT COMPLEX,MWC Unit 2,Municipal Solid Waste,August,45667666.0,pounds steam,0.001685,mmBtu/pounds steam
27,1002561,2017,SUSQUEHANNA RESOURCE MGMT COMPLEX,MWC Unit 3,Municipal Solid Waste,June,44954166.0,pounds steam,0.001685,mmBtu/pounds steam
28,1003244,2017,HUNTSVILLE SOLID WASTE DISPOSAL AUTHORIT,GP-MWC 1 & 2  PB 1  2  3  & 4,Municipal Solid Waste,December,118958250.0,pounds steam,0.001449,mmBtu/pounds steam
29,1001869,2017,COVANTA WARREN ENERGY RESOURCE CO,GP-Stack,Municipal Solid Waste,March,81907000.0,pounds steam,0.00176,mmBtu/pounds steam
30,1001869,2017,COVANTA WARREN ENERGY RESOURCE CO,GP-Stack,Municipal Solid Waste,June,81907000.0,pounds steam,0.00176,mmBtu/pounds steam
31,1001869,2017,COVANTA WARREN ENERGY RESOURCE CO,GP-Stack,Municipal Solid Waste,July,81907000.0,pounds steam,0.00176,mmBtu/pounds steam
32,1006340,2017,PERHAM RESOURCE RECOVERY FACILITY,North Unit,Municipal Solid Waste,June,15596800.0,pounds steam,0.001324,mmBtu/pounds steam
33,1006340,2017,PERHAM RESOURCE RECOVERY FACILITY,North Unit,Municipal Solid Waste,July,15596800.0,pounds steam,0.001324,mmBtu/pounds steam
34,1006340,2017,PERHAM RESOURCE RECOVERY FACILITY,North Unit,Municipal Solid Waste,November,15596800.0,pounds steam,0.001324,mmBtu/pounds steam
35,1006340,2017,PERHAM RESOURCE RECOVERY FACILITY,South Unit,Municipal Solid Waste,August,12226875.0,pounds steam,0.001309,mmBtu/pounds steam
36,1006340,2017,PERHAM RESOURCE RECOVERY FACILITY,South Unit,Municipal Solid Waste,September,12226875.0,pounds steam,0.001309,mmBtu/pounds steam
37,1006340,2017,PERHAM RESOURCE RECOVERY FACILITY,South Unit,Municipal Solid Waste,December,12226875.0,pounds steam,0.001309,mmBtu/pounds steam
38,1005172,2017,COVANTA BRISTOL  INC,GP-Combustors,Municipal Solid Waste,January,103424000.0,pounds steam,0.0016649999999999998,mmBtu/pounds steam
39,1005673,2017,REGIONAL WASTE SYSTEMS INCORPORATED,A Boiler,Municipal Solid Waste,May,50182000.0,pounds steam,0.0013,mmBtu/pounds steam
40,1005673,2017,REGIONAL WASTE SYSTEMS INCORPORATED,A Boiler,Municipal Solid Waste,August,53390400.0,pounds steam,0.0013,mmBtu/pounds steam
41,1005673,2017,REGIONAL WASTE SYSTEMS INCORPORATED,A Boiler,Municipal Solid Waste,September,49538000.0,pounds steam,0.0013,mmBtu/pounds steam
42,1005673,2017,REGIONAL WASTE SYSTEMS INCORPORATED,A Boiler,Municipal Solid Waste,October,47510400.0,pounds steam,0.0013,mmBtu/pounds steam
43,1005673,2017,REGIONAL WASTE SYSTEMS INCORPORATED,B Boiler,Municipal Solid Waste,February,41234400.0,pounds steam,0.0013,mmBtu/pounds steam
44,1005673,2017,REGIONAL WASTE SYSTEMS INCORPORATED,B Boiler,Municipal Solid Waste,December,45772000.0,pounds steam,0.0013,mmBtu/pounds steam
45,1002744,2017,SOUTHEASTERN CT RESOURCE RECOVERY FACILITY,GP-Boilers 1 and 2,Municipal Solid Waste,March,127967416.67,pounds steam,0.0017289999999999999,mmBtu/pounds steam
46,1002744,2017,SOUTHEASTERN CT RESOURCE RECOVERY FACILITY,GP-Boilers 1 and 2,Municipal Solid Waste,July,127967416.67,pounds steam,0.0017289999999999999,mmBtu/pounds steam
47,1004865,2017,COVANTA SPRINGFIELD LLC,GP-Facility Stack,Municipal Solid Waste,October,29720160.0,pounds steam,0.001607717,mmBtu/pounds steam
48,1004797,2017,COVANTA PITTSFIELD LLC,GP-Facility Stack,Municipal Solid Waste,January,37082503.0,pounds steam,0.0014707729999999999,mmBtu/pounds steam
49,1010897,2017,Sierra Pacific Industries - Centralia,Boiler - Nebraska,Wood and Wood Residuals (dry basis),January,31068000.0,pounds steam,0.00147,mmBtu/pounds steam
50,1010897,2017,Sierra Pacific Industries - Centralia,Boiler - Nebraska,Wood and Wood Residuals (dry basis),April,29942000.0,pounds steam,0.00147,mmBtu/pounds steam
51,1010897,2017,Sierra Pacific Industries - Centralia,Boiler - Nebraska,Wood and Wood Residuals (dry basis),May,27377000.0,pounds steam,0.00147,mmBtu/pounds steam
52,1010897,2017,Sierra Pacific Industries - Centralia,Boiler - Nebraska,Wood and Wood Residuals (dry basis),June,23543000.0,pounds steam,0.00147,mmBtu/pounds steam
53,1010897,2017,Sierra Pacific Industries - Centralia,Boiler - Nebraska,Wood and Wood Residuals (dry basis),October,24663000.0,pounds steam,0.00147,mmBtu/pounds steam
54,1010895,2017,Sierra Pacific Industries - Aberdeen,McBurney Boiler,Wood and Wood Residuals (dry basis),March,116777931.0,pounds steam,0.0019379999999999998,mmBtu/pounds steam
55,1010895,2017,Sierra Pacific Industries - Aberdeen,McBurney Boiler,Wood and Wood Residuals (dry basis),June,112872741.0,pounds steam,0.0019379999999999998,mmBtu/pounds steam
56,1010895,2017,Sierra Pacific Industries - Aberdeen,McBurney Boiler,Wood and Wood Residuals (dry basis),October,114252575.0,pounds steam,0.0019379999999999998,mmBtu/pounds steam
57,1004475,2017,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 3,Municipal Solid Waste,March,21376374.0,pounds steam,0.0012026,mmBtu/pounds steam
58,1004475,2017,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 3,Municipal Solid Waste,April,21376374.0,pounds steam,0.0012026,mmBtu/pounds steam
59,1004475,2017,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 3,Municipal Solid Waste,June,21376374.0,pounds steam,0.0012026,mmBtu/pounds steam
60,1004475,2017,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 3,Municipal Solid Waste,November,21376374.0,pounds steam,0.0012026,mmBtu/pounds steam
61,1004475,2017,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 1,Municipal Solid Waste,March,10003521.2,pounds steam,0.001389,mmBtu/pounds steam
62,1004475,2017,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 1,Municipal Solid Waste,October,10003521.2,pounds steam,0.001389,mmBtu/pounds steam
63,1004475,2017,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 2,Municipal Solid Waste,July,10368175.7,pounds steam,0.001389,mmBtu/pounds steam
64,1004475,2017,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 2,Municipal Solid Waste,October,10368175.7,pounds steam,0.001389,mmBtu/pounds steam
65,1000219,2017,French Island,1,Wood and Wood Residuals (dry basis),April,18485065.0,pounds steam,0.00164,mmBtu/pounds steam
66,1000219,2017,French Island,1,Wood and Wood Residuals (dry basis),June,21475220.0,pounds steam,0.00164,mmBtu/pounds steam
67,1000219,2017,French Island,1,Municipal Solid Waste,August,20864766.0,pounds steam,0.00164,mmBtu/pounds steam
68,1000219,2017,French Island,2,Wood and Wood Residuals (dry basis),October,22999537.0,pounds steam,0.00166333,mmBtu/pounds steam
69,1000219,2017,French Island,2,Wood and Wood Residuals (dry basis),December,21645194.0,pounds steam,0.00166333,mmBtu/pounds steam
70,1006774,2017,Red Wing Plant,EU 001,Wood and Wood Residuals (dry basis),January,17494.0,pounds steam,0.00160681,mmBtu/pounds steam
71,1006774,2017,Red Wing Plant,EU 001,Wood and Wood Residuals (dry basis),March,,,0.00160681,mmBtu/pounds steam
72,1006774,2017,Red Wing Plant,EU 001,Wood and Wood Residuals (dry basis),May,,,0.00160681,mmBtu/pounds steam
73,1006774,2017,Red Wing Plant,EU 001,Municipal Solid Waste,May,75081176.0,pounds steam,0.00160681,mmBtu/pounds steam
74,1006774,2017,Red Wing Plant,EU 001,Municipal Solid Waste,December,70676229.0,pounds steam,0.00160681,mmBtu/pounds steam
75,1006774,2017,Red Wing Plant,EU 002,Wood and Wood Residuals (dry basis),March,378664.0,pounds steam,0.00160681,mmBtu/pounds steam
76,1006774,2017,Red Wing Plant,EU 002,Municipal Solid Waste,March,70390964.0,pounds steam,0.00160681,mmBtu/pounds steam
77,1003410,2017,Key City/Wilmarth Plant,1,Municipal Solid Waste,January,,,0.00159027,mmBtu/pounds steam
78,1003410,2017,Key City/Wilmarth Plant,1,Municipal Solid Waste,August,56318501.0,pounds steam,0.00159027,mmBtu/pounds steam
79,1003410,2017,Key City/Wilmarth Plant,1,Municipal Solid Waste,September,46263772.0,pounds steam,0.00159027,mmBtu/pounds steam
80,1003410,2017,Key City/Wilmarth Plant,1,Municipal Solid Waste,November,42560445.0,pounds steam,0.00159027,mmBtu/pounds steam
81,1003410,2017,Key City/Wilmarth Plant,2,Municipal Solid Waste,May,40743437.0,pounds steam,0.00159027,mmBtu/pounds steam
82,1003410,2017,Key City/Wilmarth Plant,2,Municipal Solid Waste,June,63649110.0,pounds steam,0.00159027,mmBtu/pounds steam
83,1007282,2017,WASATCH INTEGRATED WASTE MANAGEMENT DISTRICT,Boiler B,Municipal Solid Waste,September,,,0.00122,mmBtu/pounds steam
84,1004618,2017,BAY COUNTY WASTE - TO - ENERGY FACILITY,MWC Unit No. 1,Municipal Solid Waste,December,32535200.0,pounds steam,0.00141,mmBtu/pounds steam
85,1004618,2017,BAY COUNTY WASTE - TO - ENERGY FACILITY,MWC Unit No. 2,Municipal Solid Waste,February,39738000.0,pounds steam,0.00141,mmBtu/pounds steam
86,1004618,2017,BAY COUNTY WASTE - TO - ENERGY FACILITY,MWC Unit No. 2,Municipal Solid Waste,October,37777200.0,pounds steam,0.00141,mmBtu/pounds steam
87,1004618,2017,BAY COUNTY WASTE - TO - ENERGY FACILITY,MWC Unit No. 2,Municipal Solid Waste,December,38249900.0,pounds steam,0.00141,mmBtu/pounds steam
88,1006008,2017,CLEWISTON SUGAR HOUSE,EU 001 - Boiler No. 1,Agricultural Byproducts,July,25578130.0,pounds steam,0.00215,mmBtu/pounds steam
89,1006008,2017,CLEWISTON SUGAR HOUSE,EU 014 - Boiler No. 7,Agricultural Byproducts,February,184070700.0,pounds steam,0.0021100000000000003,mmBtu/pounds steam
90,1006008,2017,CLEWISTON SUGAR HOUSE,EU 002 - Boiler No. 2,Agricultural Byproducts,January,109213350.0,pounds steam,0.00215,mmBtu/pounds steam
91,1006008,2017,CLEWISTON SUGAR HOUSE,EU 002 - Boiler No. 2,Agricultural Byproducts,April,101857860.0,pounds steam,0.00215,mmBtu/pounds steam
92,1006008,2017,CLEWISTON SUGAR HOUSE,EU 002 - Boiler No. 2,Agricultural Byproducts,August,0.0,pounds steam,0.00215,mmBtu/pounds steam
93,1002561,2017,SUSQUEHANNA RESOURCE MGMT COMPLEX,MWC Unit 1,Municipal Solid Waste,April,48941083.0,pounds steam,0.001685,mmBtu/pounds steam
94,1002561,2017,SUSQUEHANNA RESOURCE MGMT COMPLEX,MWC Unit 1,Municipal Solid Waste,November,48941083.0,pounds steam,0.001685,mmBtu/pounds steam
95,1002561,2017,SUSQUEHANNA RESOURCE MGMT COMPLEX,MWC Unit 2,Municipal Solid Waste,November,45667666.0,pounds steam,0.001685,mmBtu/pounds steam
96,1002561,2017,SUSQUEHANNA RESOURCE MGMT COMPLEX,MWC Unit 3,Municipal Solid Waste,September,44954166.0,pounds steam,0.001685,mmBtu/pounds steam
97,1001869,2017,COVANTA WARREN ENERGY RESOURCE CO,GP-Stack,Municipal Solid Waste,January,81907000.0,pounds steam,0.00176,mmBtu/pounds steam
98,1006340,2017,PERHAM RESOURCE RECOVERY FACILITY,North Unit,Municipal Solid Waste,December,15596800.0,pounds steam,0.001324,mmBtu/pounds steam
99,1006340,2017,PERHAM RESOURCE RECOVERY FACILITY,South Unit,Municipal Solid Waste,July,12226875.0,pounds steam,0.001309,mmBtu/pounds steam
100,1005172,2017,COVANTA BRISTOL  INC,GP-Combustors,Municipal Solid Waste,March,103424000.0,pounds steam,0.0016649999999999998,mmBtu/pounds steam
101,1005172,2017,COVANTA BRISTOL  INC,GP-Combustors,Municipal Solid Waste,April,103424000.0,pounds steam,0.0016649999999999998,mmBtu/pounds steam
102,1005673,2017,REGIONAL WASTE SYSTEMS INCORPORATED,B Boiler,Municipal Solid Waste,April,47488800.0,pounds steam,0.0013,mmBtu/pounds steam
103,1005673,2017,REGIONAL WASTE SYSTEMS INCORPORATED,B Boiler,Municipal Solid Waste,October,36407000.0,pounds steam,0.0013,mmBtu/pounds steam
104,1002744,2017,SOUTHEASTERN CT RESOURCE RECOVERY FACILITY,GP-Boilers 1 and 2,Municipal Solid Waste,February,127967416.67,pounds steam,0.0017289999999999999,mmBtu/pounds steam
105,1002744,2017,SOUTHEASTERN CT RESOURCE RECOVERY FACILITY,GP-Boilers 1 and 2,Municipal Solid Waste,June,127967416.67,pounds steam,0.0017289999999999999,mmBtu/pounds steam
106,1000362,2017,CAMDEN CNTY RESOURCE RECOVERY ASSOC,GP-Facility Emissions,Municipal Solid Waste,February,179984603.0,pounds steam,0.00147,mmBtu/pounds steam
107,1000362,2017,CAMDEN CNTY RESOURCE RECOVERY ASSOC,GP-Facility Emissions,Municipal Solid Waste,December,204183710.0,pounds steam,0.00147,mmBtu/pounds steam
108,1004865,2017,COVANTA SPRINGFIELD LLC,GP-Facility Stack,Municipal Solid Waste,May,62207880.0,pounds steam,0.001607717,mmBtu/pounds steam
109,1004797,2017,COVANTA PITTSFIELD LLC,GP-Facility Stack,Municipal Solid Waste,February,36662848.0,pounds steam,0.0014707729999999999,mmBtu/pounds steam
110,1004797,2017,COVANTA PITTSFIELD LLC,GP-Facility Stack,Municipal Solid Waste,March,43614192.0,pounds steam,0.0014707729999999999,mmBtu/pounds steam
111,1010897,2017,Sierra Pacific Industries - Centralia,Boiler - Nebraska,Wood and Wood Residuals (dry basis),November,23941000.0,pounds steam,0.00147,mmBtu/pounds steam
112,1010898,2017,Sierra Pacific Industries - Burlington,McBurney Boiler,Wood and Wood Residuals (dry basis),January,171340000.0,pounds steam,0.00172,mmBtu/pounds steam
113,1010898,2017,Sierra Pacific Industries - Burlington,McBurney Boiler,Wood and Wood Residuals (dry basis),February,156333000.0,pounds steam,0.00172,mmBtu/pounds steam
114,1010898,2017,Sierra Pacific Industries - Burlington,McBurney Boiler,Wood and Wood Residuals (dry basis),March,172513000.0,pounds steam,0.00172,mmBtu/pounds steam
115,1010895,2017,Sierra Pacific Industries - Aberdeen,McBurney Boiler,Wood and Wood Residuals (dry basis),January,107883654.0,pounds steam,0.0019379999999999998,mmBtu/pounds steam
116,1010895,2017,Sierra Pacific Industries - Aberdeen,McBurney Boiler,Wood and Wood Residuals (dry basis),May,93065439.0,pounds steam,0.0019379999999999998,mmBtu/pounds steam
117,1004618,2017,BAY COUNTY WASTE - TO - ENERGY FACILITY,MWC Unit No. 1,Municipal Solid Waste,February,38517000.0,pounds steam,0.00141,mmBtu/pounds steam
118,1000219,2017,French Island,1,Wood and Wood Residuals (dry basis),August,30382554.0,pounds steam,0.00164,mmBtu/pounds steam
119,1000219,2017,French Island,1,Wood and Wood Residuals (dry basis),December,26081641.0,pounds steam,0.00164,mmBtu/pounds steam
120,1000219,2017,French Island,2,Wood and Wood Residuals (dry basis),March,23382344.0,pounds steam,0.00166333,mmBtu/pounds steam
121,1000219,2017,French Island,2,Wood and Wood Residuals (dry basis),November,30420762.0,pounds steam,0.00166333,mmBtu/pounds steam
122,1006774,2017,Red Wing Plant,EU 001,Wood and Wood Residuals (dry basis),April,41005.0,pounds steam,0.00160681,mmBtu/pounds steam
123,1006774,2017,Red Wing Plant,EU 001,Wood and Wood Residuals (dry basis),August,60569.0,pounds steam,0.00160681,mmBtu/pounds steam
124,1006774,2017,Red Wing Plant,EU 001,Wood and Wood Residuals (dry basis),September,73572.0,pounds steam,0.00160681,mmBtu/pounds steam
125,1006774,2017,Red Wing Plant,EU 001,Municipal Solid Waste,April,52372638.0,pounds steam,0.00160681,mmBtu/pounds steam
126,1006774,2017,Red Wing Plant,EU 001,Municipal Solid Waste,June,72418359.0,pounds steam,0.00160681,mmBtu/pounds steam
127,1006774,2017,Red Wing Plant,EU 002,Wood and Wood Residuals (dry basis),October,,,0.00160681,mmBtu/pounds steam
128,1006774,2017,Red Wing Plant,EU 002,Wood and Wood Residuals (dry basis),November,,,0.00160681,mmBtu/pounds steam
129,1003410,2017,Key City/Wilmarth Plant,1,Municipal Solid Waste,July,61577212.0,pounds steam,0.00159027,mmBtu/pounds steam
130,1003410,2017,Key City/Wilmarth Plant,2,Municipal Solid Waste,February,34395937.0,pounds steam,0.00159027,mmBtu/pounds steam
131,1003410,2017,Key City/Wilmarth Plant,2,Municipal Solid Waste,July,68219130.0,pounds steam,0.00159027,mmBtu/pounds steam
132,1007282,2017,WASATCH INTEGRATED WASTE MANAGEMENT DISTRICT,Boiler A,Municipal Solid Waste,February,29022000.0,pounds steam,0.00122,mmBtu/pounds steam
133,1007282,2017,WASATCH INTEGRATED WASTE MANAGEMENT DISTRICT,Boiler A,Municipal Solid Waste,November,,,0.00122,mmBtu/pounds steam
134,1007282,2017,WASATCH INTEGRATED WASTE MANAGEMENT DISTRICT,Boiler B,Municipal Solid Waste,March,27272000.0,pounds steam,0.00122,mmBtu/pounds steam
135,1004618,2017,BAY COUNTY WASTE - TO - ENERGY FACILITY,MWC Unit No. 1,Municipal Solid Waste,August,36935800.0,pounds steam,0.00141,mmBtu/pounds steam
136,1006008,2017,CLEWISTON SUGAR HOUSE,EU 001 - Boiler No. 1,Agricultural Byproducts,May,84382450.0,pounds steam,0.00215,mmBtu/pounds steam
137,1006008,2017,CLEWISTON SUGAR HOUSE,EU 009 - Boiler No. 4,Agricultural Byproducts,May,52483960.0,pounds steam,0.00221,mmBtu/pounds steam
138,1006008,2017,CLEWISTON SUGAR HOUSE,EU 009 - Boiler No. 4,Agricultural Byproducts,October,101398490.0,pounds steam,0.00221,mmBtu/pounds steam
139,1006008,2017,CLEWISTON SUGAR HOUSE,EU 028 - Boiler No. 8,Agricultural Byproducts,January,371466112.0,pounds steam,0.00187,mmBtu/pounds steam
140,1006008,2017,CLEWISTON SUGAR HOUSE,EU 028 - Boiler No. 8,Agricultural Byproducts,February,338043322.0,pounds steam,0.00187,mmBtu/pounds steam
141,1006008,2017,CLEWISTON SUGAR HOUSE,EU 028 - Boiler No. 8,Agricultural Byproducts,March,385263924.0,pounds steam,0.00187,mmBtu/pounds steam
142,1006008,2017,CLEWISTON SUGAR HOUSE,EU 028 - Boiler No. 8,Agricultural Byproducts,July,153239299.0,pounds steam,0.00187,mmBtu/pounds steam
143,1006008,2017,CLEWISTON SUGAR HOUSE,EU 028 - Boiler No. 8,Agricultural Byproducts,November,353317367.0,pounds steam,0.00187,mmBtu/pounds steam
144,1006008,2017,CLEWISTON SUGAR HOUSE,EU 002 - Boiler No. 2,Agricultural Byproducts,May,92461880.0,pounds steam,0.00215,mmBtu/pounds steam
145,1002561,2017,SUSQUEHANNA RESOURCE MGMT COMPLEX,MWC Unit 1,Municipal Solid Waste,February,48941083.0,pounds steam,0.001685,mmBtu/pounds steam
146,1002561,2017,SUSQUEHANNA RESOURCE MGMT COMPLEX,MWC Unit 1,Municipal Solid Waste,May,48941083.0,pounds steam,0.001685,mmBtu/pounds steam
147,1002561,2017,SUSQUEHANNA RESOURCE MGMT COMPLEX,MWC Unit 3,Municipal Solid Waste,February,44954166.0,pounds steam,0.001685,mmBtu/pounds steam
148,1002561,2017,SUSQUEHANNA RESOURCE MGMT COMPLEX,MWC Unit 3,Municipal Solid Waste,April,44954166.0,pounds steam,0.001685,mmBtu/pounds steam
149,1002561,2017,SUSQUEHANNA RESOURCE MGMT COMPLEX,MWC Unit 3,Municipal Solid Waste,October,44954166.0,pounds steam,0.001685,mmBtu/pounds steam
150,1002561,2017,SUSQUEHANNA RESOURCE MGMT COMPLEX,MWC Unit 3,Municipal Solid Waste,December,44954166.0,pounds steam,0.001685,mmBtu/pounds steam
151,1003244,2017,HUNTSVILLE SOLID WASTE DISPOSAL AUTHORIT,GP-MWC 1 & 2  PB 1  2  3  & 4,Municipal Solid Waste,February,118958250.0,pounds steam,0.001449,mmBtu/pounds steam
152,1003244,2017,HUNTSVILLE SOLID WASTE DISPOSAL AUTHORIT,GP-MWC 1 & 2  PB 1  2  3  & 4,Municipal Solid Waste,May,118958250.0,pounds steam,0.001449,mmBtu/pounds steam
153,1003244,2017,HUNTSVILLE SOLID WASTE DISPOSAL AUTHORIT,GP-MWC 1 & 2  PB 1  2  3  & 4,Municipal Solid Waste,July,118958250.0,pounds steam,0.001449,mmBtu/pounds steam
154,1001869,2017,COVANTA WARREN ENERGY RESOURCE CO,GP-Stack,Municipal Solid Waste,April,81907000.0,pounds steam,0.00176,mmBtu/pounds steam
155,1001869,2017,COVANTA WARREN ENERGY RESOURCE CO,GP-Stack,Municipal Solid Waste,October,81907000.0,pounds steam,0.00176,mmBtu/pounds steam
156,1006340,2017,PERHAM RESOURCE RECOVERY FACILITY,North Unit,Municipal Solid Waste,September,15596800.0,pounds steam,0.001324,mmBtu/pounds steam
157,1006340,2017,PERHAM RESOURCE RECOVERY FACILITY,South Unit,Municipal Solid Waste,March,12226875.0,pounds steam,0.001309,mmBtu/pounds steam
158,1006340,2017,PERHAM RESOURCE RECOVERY FACILITY,South Unit,Municipal Solid Waste,May,12226875.0,pounds steam,0.001309,mmBtu/pounds steam
159,1005172,2017,COVANTA BRISTOL  INC,GP-Combustors,Municipal Solid Waste,February,103424000.0,pounds steam,0.0016649999999999998,mmBtu/pounds steam
160,1005172,2017,COVANTA BRISTOL  INC,GP-Combustors,Municipal Solid Waste,September,103424000.0,pounds steam,0.0016649999999999998,mmBtu/pounds steam
161,1005673,2017,REGIONAL WASTE SYSTEMS INCORPORATED,A Boiler,Municipal Solid Waste,February,41997600.0,pounds steam,0.0013,mmBtu/pounds steam
162,1005673,2017,REGIONAL WASTE SYSTEMS INCORPORATED,B Boiler,Municipal Solid Waste,June,44299000.0,pounds steam,0.0013,mmBtu/pounds steam
163,1005673,2017,REGIONAL WASTE SYSTEMS INCORPORATED,B Boiler,Municipal Solid Waste,November,43113200.0,pounds steam,0.0013,mmBtu/pounds steam
164,1003200,2017,Covanta Stanislaus Inc.,GP-1,Municipal Solid Waste,April,141606500.0,pounds steam,0.00172,mmBtu/pounds steam
165,1003200,2017,Covanta Stanislaus Inc.,GP-1,Municipal Solid Waste,September,140268500.0,pounds steam,0.00172,mmBtu/pounds steam
166,1003200,2017,Covanta Stanislaus Inc.,GP-1,Municipal Solid Waste,December,136648500.0,pounds steam,0.00172,mmBtu/pounds steam
167,1002744,2017,SOUTHEASTERN CT RESOURCE RECOVERY FACILITY,GP-Boilers 1 and 2,Municipal Solid Waste,April,127967416.67,pounds steam,0.0017289999999999999,mmBtu/pounds steam
168,1002744,2017,SOUTHEASTERN CT RESOURCE RECOVERY FACILITY,GP-Boilers 1 and 2,Municipal Solid Waste,October,127967416.67,pounds steam,0.0017289999999999999,mmBtu/pounds steam
169,1000362,2017,CAMDEN CNTY RESOURCE RECOVERY ASSOC,GP-Facility Emissions,Municipal Solid Waste,January,178355000.0,pounds steam,0.00147,mmBtu/pounds steam
170,1000362,2017,CAMDEN CNTY RESOURCE RECOVERY ASSOC,GP-Facility Emissions,Municipal Solid Waste,October,135865012.0,pounds steam,0.00147,mmBtu/pounds steam
