,FACILITY_ID,REPORTING_YEAR,FACILITY_NAME,UNIT_NAME,FUEL_TYPE,CARBON_CONTENT,CARBON_CONTENT_UOM,FUEL_COMBUSTED,FUEL_COMBUSTED_UOM,HIGH_HEAT_VALUE,HIGH_HEAT_VALUE_UOM,MONTH
26,1006878,2017,American Crystal Sugar Company - Drayton,BL1,Subbituminous,,,,,,,June
27,1006878,2017,American Crystal Sugar Company - Drayton,BL1,Subbituminous,0.59,percent by weight  expressed as a decimal fraction,3864.0,short tons/month,,,August
28,1004719,2017,CHENA POWER PLANT,Chena 1,Subbituminous,0.4362,percent by weight  expressed as a decimal fraction,2311.0,short tons/month,,,January
29,1004719,2017,CHENA POWER PLANT,Chena 1,Subbituminous,0.4027,percent by weight  expressed as a decimal fraction,2108.0,short tons/month,,,February
30,1004719,2017,CHENA POWER PLANT,Chena 1,Subbituminous,0.4355,percent by weight  expressed as a decimal fraction,1904.0,short tons/month,,,June
31,1004719,2017,CHENA POWER PLANT,Chena 1,Subbituminous,0.44299999999999995,percent by weight  expressed as a decimal fraction,2309.0,short tons/month,,,October
32,1004719,2017,CHENA POWER PLANT,Chena 1,Subbituminous,0.4326,percent by weight  expressed as a decimal fraction,2237.0,short tons/month,,,December
33,1004719,2017,CHENA POWER PLANT,Chena 2,Subbituminous,0.4332,percent by weight  expressed as a decimal fraction,1786.0,short tons/month,,,April
34,1004719,2017,CHENA POWER PLANT,Chena 2,Subbituminous,0.4412,percent by weight  expressed as a decimal fraction,2036.0,short tons/month,,,May
35,1004719,2017,CHENA POWER PLANT,Chena 2,Subbituminous,0.44299999999999995,percent by weight  expressed as a decimal fraction,2845.0,short tons/month,,,October
36,1004719,2017,CHENA POWER PLANT,Chena 2,Subbituminous,0.4383,percent by weight  expressed as a decimal fraction,2233.0,short tons/month,,,November
37,1004719,2017,CHENA POWER PLANT,Chena 5,Subbituminous,0.4362,percent by weight  expressed as a decimal fraction,12834.0,short tons/month,,,January
38,1005040,2017,Tata Chemicals (Soda Ash) Partners,C Boiler (GR-2-L),Bituminous,0.5628,percent by weight  expressed as a decimal fraction,15154.108999999999,short tons/month,,,September
39,1005040,2017,Tata Chemicals (Soda Ash) Partners,D Boiler (GR-3-W),Bituminous,0.5531,percent by weight  expressed as a decimal fraction,18278.863,short tons/month,,,February
40,1005040,2017,Tata Chemicals (Soda Ash) Partners,D Boiler (GR-3-W),Bituminous,0.5512,percent by weight  expressed as a decimal fraction,24540.484,short tons/month,,,June
41,1005040,2017,Tata Chemicals (Soda Ash) Partners,D Boiler (GR-3-W),Bituminous,0.5678,percent by weight  expressed as a decimal fraction,26223.729,short tons/month,,,October
42,1005040,2017,Tata Chemicals (Soda Ash) Partners,D Boiler (GR-3-W),Bituminous,0.5681,percent by weight  expressed as a decimal fraction,25801.17,short tons/month,,,December
43,1007985,2017,NATIONAL CEMENT COMPANY INC.,Kiln #1,Bituminous,0.5493,percent by weight  expressed as a decimal fraction,2656.0,short tons/month,,,August
44,1007985,2017,NATIONAL CEMENT COMPANY INC.,Kiln #1,Bituminous,0.5235,percent by weight  expressed as a decimal fraction,2732.0,short tons/month,,,October
45,1007985,2017,NATIONAL CEMENT COMPANY INC.,Kiln #1,Bituminous,0.5493,percent by weight  expressed as a decimal fraction,2887.0,short tons/month,,,November
46,1007033,2017,CEMEX de Puerto Rico  Inc.,Kiln 1 (Lime Plant),Bituminous,0.6409999999999999,percent by weight  expressed as a decimal fraction,67.0,short tons/month,,,March
47,1003048,2017,SAPPI FINE PAPER (S.D. WARREN ) MILL,Hogged Fuel Boiler No.1,Tires,0.7,percent by weight  expressed as a decimal fraction,1431.81,short tons/month,,,March
48,1003703,2017,UNIVERSITY OF MISSOURI MU POWER PLANT,Boiler BFB-1 (EP19),Wood and Wood Residuals (dry basis),0.3038,percent by weight  expressed as a decimal fraction,13858.0,short tons/month,,,January
49,1003703,2017,UNIVERSITY OF MISSOURI MU POWER PLANT,Boiler BFB-1 (EP19),Wood and Wood Residuals (dry basis),0.303,percent by weight  expressed as a decimal fraction,14718.0,short tons/month,,,May
50,1003703,2017,UNIVERSITY OF MISSOURI MU POWER PLANT,Boiler BFB-1 (EP19),Wood and Wood Residuals (dry basis),0.3118,percent by weight  expressed as a decimal fraction,11774.0,short tons/month,,,October
51,1002877,2017,Barrick Goldstrike Mines  Inc.,Roaster 2,Subbituminous,,,,,,,February
52,1002877,2017,Barrick Goldstrike Mines  Inc.,Roaster 2,Subbituminous,0.681,percent by weight  expressed as a decimal fraction,90.41,short tons/month,,,December
53,1002877,2017,Barrick Goldstrike Mines  Inc.,Roaster 1,Subbituminous,0.6833,percent by weight  expressed as a decimal fraction,156.85,short tons/month,,,August
54,1002877,2017,Barrick Goldstrike Mines  Inc.,Roaster 1,,0.008,percent by weight  expressed as a decimal fraction,454968.1,short tons/month,,,June
55,1012516,2017,Ingredion Incorporated,Keeler Boiler/ES-62C,Bituminous,0.53585,percent by weight  expressed as a decimal fraction,561.0,short tons/month,,,August
56,1012516,2017,Ingredion Incorporated,Keeler Boiler/ES-62C,Wood and Wood Residuals (dry basis),0.09703300000000001,percent by weight  expressed as a decimal fraction,7673.0,short tons/month,,,February
57,1012516,2017,Ingredion Incorporated,Keeler Boiler/ES-62C,Wood and Wood Residuals (dry basis),0.0792,percent by weight  expressed as a decimal fraction,2926.0,short tons/month,,,November
58,1012516,2017,Ingredion Incorporated,Keeler Boiler/ES-62C,Wood and Wood Residuals (dry basis),0.0915,percent by weight  expressed as a decimal fraction,9370.0,short tons/month,,,December
59,1012516,2017,Ingredion Incorporated,Keeler Boiler/ES-62C,Agricultural Byproducts,0.099,percent by weight  expressed as a decimal fraction,39.0,short tons/month,,,May
60,1012516,2017,Ingredion Incorporated,Keeler Boiler/ES-62C,Agricultural Byproducts,0.1017,percent by weight  expressed as a decimal fraction,58.5,short tons/month,,,August
61,1012516,2017,Ingredion Incorporated,Keeler Boiler/ES-62C,Agricultural Byproducts,0.1157,percent by weight  expressed as a decimal fraction,113.9,short tons/month,,,December
62,1002172,2017,RAIN CII CARBON LLC,AA-001,Petroleum Coke,0.8909999999999999,percent by weight  expressed as a decimal fraction,72.0,short tons/month,,,April
63,1002172,2017,RAIN CII CARBON LLC,AA-001,Petroleum Coke,0.885,percent by weight  expressed as a decimal fraction,835.1,short tons/month,,,December
64,1005645,2017,Rain CII CARBON LLC - GRAMERCY COKE PLANT,GRP 001  Kiln,Petroleum Coke,0.873,percent by weight  expressed as a decimal fraction,6480.7,short tons/month,,,July
65,1005132,2017,RAIN CII CARBON LLC/CHALMETTE COKE PLANT,UNF0001/Kiln 1,Petroleum Coke,0.887,percent by weight  expressed as a decimal fraction,87.1,short tons/month,,,October
66,1005132,2017,RAIN CII CARBON LLC/CHALMETTE COKE PLANT,UNF0001/Kiln 1,Petroleum Coke,0.879,percent by weight  expressed as a decimal fraction,137.6,short tons/month,,,November
67,1005848,2017,Rain CII CARBON LLC - LAKE CHARLES CALCINING PLANT,EQT 0002 Kiln 1 Kiln Stack,Petroleum Coke,0.9,percent by weight  expressed as a decimal fraction,3853.4,short tons/month,,,September
68,1006852,2017,Lake Road,EU-0050,Subbituminous,0.4975,percent by weight  expressed as a decimal fraction,10237.0,short tons/month,,,March
69,1006852,2017,Lake Road,EU-0050,Subbituminous,0.5137,percent by weight  expressed as a decimal fraction,9507.0,short tons/month,,,May
70,1005991,2017,Expera Specialty Solutions  LLC,B26,,0.7340000000000001,percent by weight  expressed as a decimal fraction,5921.0,short tons/month,,,March
71,1005991,2017,Expera Specialty Solutions  LLC,B26,,0.741,percent by weight  expressed as a decimal fraction,6639.0,short tons/month,,,May
72,1005991,2017,Expera Specialty Solutions  LLC,B26,,0.759,percent by weight  expressed as a decimal fraction,7275.0,short tons/month,,,November
73,1005939,2017,RAIN CII CARBON LLC - ROBINSON CALCINING PLANT,Unit 02 Kiln 1,Petroleum Coke,0.9059999999999999,percent by weight  expressed as a decimal fraction,3627.8,short tons/month,,,January
74,1005939,2017,RAIN CII CARBON LLC - ROBINSON CALCINING PLANT,Unit 02 Kiln 1,Petroleum Coke,0.89,percent by weight  expressed as a decimal fraction,4039.9,short tons/month,,,May
75,1005939,2017,RAIN CII CARBON LLC - ROBINSON CALCINING PLANT,Unit 02 Kiln 1,Petroleum Coke,0.9129999999999999,percent by weight  expressed as a decimal fraction,680.3,short tons/month,,,August
76,1005939,2017,RAIN CII CARBON LLC - ROBINSON CALCINING PLANT,Unit 2 Kiln 2,Petroleum Coke,0.8959999999999999,percent by weight  expressed as a decimal fraction,4205.5,short tons/month,,,April
77,1000183,2017,P H Glatfelter Company - Chillicothe Fac,B013,Tires,0.6559999999999999,percent by weight  expressed as a decimal fraction,946.0,short tons/month,,,April
78,1000183,2017,P H Glatfelter Company - Chillicothe Fac,B013,Tires,0.677,percent by weight  expressed as a decimal fraction,1278.0,short tons/month,,,May
79,1005707,2017,AMALGAMATED SUGAR CO LLC,S-B3,Bituminous,0.0,percent by weight  expressed as a decimal fraction,0.0,short tons/month,,,February
80,1005707,2017,AMALGAMATED SUGAR CO LLC,S-B3,Bituminous,0.0,percent by weight  expressed as a decimal fraction,0.0,short tons/month,,,November
81,1006878,2017,American Crystal Sugar Company - Drayton,BL1,Subbituminous,0.6,percent by weight  expressed as a decimal fraction,9662.0,short tons/month,,,September
82,1006878,2017,American Crystal Sugar Company - Drayton,BL1,Subbituminous,0.59,percent by weight  expressed as a decimal fraction,9204.0,short tons/month,,,November
83,1004965,2017,UNITED STATES PIPE & FOUNDRY CO LLC,GP-Combustion and Annealing,Coal Coke,0.9176,percent by weight  expressed as a decimal fraction,625.8,short tons/month,,,August
84,1004719,2017,CHENA POWER PLANT,Chena 1,Subbituminous,0.4265,percent by weight  expressed as a decimal fraction,2383.0,short tons/month,,,August
85,1005040,2017,Tata Chemicals (Soda Ash) Partners,C Boiler (GR-2-L),Bituminous,0.5621,percent by weight  expressed as a decimal fraction,13856.347,short tons/month,,,January
86,1005040,2017,Tata Chemicals (Soda Ash) Partners,C Boiler (GR-2-L),Bituminous,0.5487,percent by weight  expressed as a decimal fraction,16796.258,short tons/month,,,March
87,1005040,2017,Tata Chemicals (Soda Ash) Partners,D Boiler (GR-3-W),Bituminous,0.5487,percent by weight  expressed as a decimal fraction,26189.742000000002,short tons/month,,,March
88,1007033,2017,CEMEX de Puerto Rico  Inc.,Kiln 1 (Lime Plant),Bituminous,0.6409999999999999,percent by weight  expressed as a decimal fraction,215.0,short tons/month,,,April
89,1003048,2017,SAPPI FINE PAPER (S.D. WARREN ) MILL,Hogged Fuel Boiler No.1,Tires,0.636,percent by weight  expressed as a decimal fraction,902.91,short tons/month,,,May
90,1003048,2017,SAPPI FINE PAPER (S.D. WARREN ) MILL,Hogged Fuel Boiler No.2,Tires,0.636,percent by weight  expressed as a decimal fraction,1063.79,short tons/month,,,May
91,1003703,2017,UNIVERSITY OF MISSOURI MU POWER PLANT,GP-Boilers 789 (EP07  EP08  EP09),Bituminous,0.6289,percent by weight  expressed as a decimal fraction,918.0,short tons/month,,,April
92,1003703,2017,UNIVERSITY OF MISSOURI MU POWER PLANT,GP-Boilers 789 (EP07  EP08  EP09),Bituminous,0.6351,percent by weight  expressed as a decimal fraction,0.0,short tons/month,,,May
93,1003703,2017,UNIVERSITY OF MISSOURI MU POWER PLANT,GP-Boilers 789 (EP07  EP08  EP09),Bituminous,0.6296,percent by weight  expressed as a decimal fraction,0.0,short tons/month,,,November
94,1003703,2017,UNIVERSITY OF MISSOURI MU POWER PLANT,Boiler 10 (EP10),Bituminous,0.6351,percent by weight  expressed as a decimal fraction,4091.0,short tons/month,,,February
95,1003703,2017,UNIVERSITY OF MISSOURI MU POWER PLANT,Boiler 10 (EP10),Bituminous,0.6345,percent by weight  expressed as a decimal fraction,377.0,short tons/month,,,June
96,1003703,2017,UNIVERSITY OF MISSOURI MU POWER PLANT,Boiler BFB-1 (EP19),Wood and Wood Residuals (dry basis),0.3153,percent by weight  expressed as a decimal fraction,9591.0,short tons/month,,,April
97,1002877,2017,Barrick Goldstrike Mines  Inc.,Roaster 2,Subbituminous,0.5254,percent by weight  expressed as a decimal fraction,20.55,short tons/month,,,April
98,1002877,2017,Barrick Goldstrike Mines  Inc.,Roaster 2,Subbituminous,0.681,percent by weight  expressed as a decimal fraction,41.08,short tons/month,,,November
99,1002877,2017,Barrick Goldstrike Mines  Inc.,Roaster 2,,0.0081,percent by weight  expressed as a decimal fraction,537909.5,short tons/month,,,March
100,1002877,2017,Barrick Goldstrike Mines  Inc.,Roaster 2,,0.0066,percent by weight  expressed as a decimal fraction,417311.4,short tons/month,,,April
101,1002877,2017,Barrick Goldstrike Mines  Inc.,Roaster 1,Subbituminous,,,,,,,February
102,1002877,2017,Barrick Goldstrike Mines  Inc.,Roaster 1,,0.0082,percent by weight  expressed as a decimal fraction,530913.8,short tons/month,,,January
103,1012516,2017,Ingredion Incorporated,Keeler Boiler/ES-62C,Bituminous,0.530633,percent by weight  expressed as a decimal fraction,161.0,short tons/month,,,July
104,1012516,2017,Ingredion Incorporated,Keeler Boiler/ES-62C,Bituminous,0.53665,percent by weight  expressed as a decimal fraction,746.0,short tons/month,,,October
105,1002172,2017,RAIN CII CARBON LLC,AA-001,Petroleum Coke,0.894,percent by weight  expressed as a decimal fraction,238.8,short tons/month,,,January
106,1002172,2017,RAIN CII CARBON LLC,AA-001,Petroleum Coke,0.8796,percent by weight  expressed as a decimal fraction,489.6,short tons/month,,,May
107,1002172,2017,RAIN CII CARBON LLC,AA-001,Petroleum Coke,0.872,percent by weight  expressed as a decimal fraction,498.7,short tons/month,,,August
108,1005645,2017,Rain CII CARBON LLC - GRAMERCY COKE PLANT,GRP 001  Kiln,Petroleum Coke,0.895,percent by weight  expressed as a decimal fraction,5271.4,short tons/month,,,January
109,1005645,2017,Rain CII CARBON LLC - GRAMERCY COKE PLANT,GRP 001  Kiln,Petroleum Coke,0.8909999999999999,percent by weight  expressed as a decimal fraction,6419.7,short tons/month,,,October
110,1005645,2017,Rain CII CARBON LLC - GRAMERCY COKE PLANT,GRP 001  Kiln,Petroleum Coke,0.887,percent by weight  expressed as a decimal fraction,6319.1,short tons/month,,,November
111,1006015,2017,United States Pipe and Foundry Company  LLC,Cupola,Coal Coke,0.9179999999999999,percent by weight  expressed as a decimal fraction,2667.333,short tons/month,,,March
112,1006015,2017,United States Pipe and Foundry Company  LLC,Cupola,Coal Coke,0.9179999999999999,percent by weight  expressed as a decimal fraction,2667.333,short tons/month,,,July
113,1006015,2017,United States Pipe and Foundry Company  LLC,Cupola,Coal Coke,0.92,percent by weight  expressed as a decimal fraction,2667.333,short tons/month,,,October
114,1005716,2017,Rain CII CARBON LLC - NORCO COKE PLANT,Kiln 1,Petroleum Coke,0.87,percent by weight  expressed as a decimal fraction,28.6,short tons/month,,,August
115,1005716,2017,Rain CII CARBON LLC - NORCO COKE PLANT,Kiln 1,Petroleum Coke,0.8759999999999999,percent by weight  expressed as a decimal fraction,127.5,short tons/month,,,September
116,1005132,2017,RAIN CII CARBON LLC/CHALMETTE COKE PLANT,UNF0001/Kiln 1,Petroleum Coke,0.894,percent by weight  expressed as a decimal fraction,69.4,short tons/month,,,September
117,1007033,2017,CEMEX de Puerto Rico  Inc.,Kiln 1 (Lime Plant),Bituminous,0.708,percent by weight  expressed as a decimal fraction,131.0,short tons/month,,,May
118,1007033,2017,CEMEX de Puerto Rico  Inc.,Kiln 1 (Lime Plant),Bituminous,0.6559999999999999,percent by weight  expressed as a decimal fraction,0.0,short tons/month,,,July
119,1007033,2017,CEMEX de Puerto Rico  Inc.,Kiln 1 (Lime Plant),Bituminous,0.0,percent by weight  expressed as a decimal fraction,0.0,short tons/month,,,September
120,1005848,2017,Rain CII CARBON LLC - LAKE CHARLES CALCINING PLANT,EQT 0003 Kiln 2 Kiln Stack,Petroleum Coke,0.8759999999999999,percent by weight  expressed as a decimal fraction,0.0,short tons/month,,,December
121,1005848,2017,Rain CII CARBON LLC - LAKE CHARLES CALCINING PLANT,EQT 0002 Kiln 1 Kiln Stack,Petroleum Coke,0.889,percent by weight  expressed as a decimal fraction,0.0,short tons/month,,,April
122,1000348,2017,Resolute FP US Inc. - Catawba Operations,08-2605,Tires,0.7946,percent by weight  expressed as a decimal fraction,4.3,short tons/month,,,January
123,1000348,2017,Resolute FP US Inc. - Catawba Operations,08-2605,Tires,0.8576,percent by weight  expressed as a decimal fraction,270.0,short tons/month,,,May
124,1000348,2017,Resolute FP US Inc. - Catawba Operations,08-3705,Tires,0.8371,percent by weight  expressed as a decimal fraction,143.0,short tons/month,,,July
125,1006852,2017,Lake Road,EU-0050,Subbituminous,0.5286,percent by weight  expressed as a decimal fraction,8551.0,short tons/month,,,November
126,1005991,2017,Expera Specialty Solutions  LLC,B26,,0.738,percent by weight  expressed as a decimal fraction,9387.0,short tons/month,,,January
127,1005939,2017,RAIN CII CARBON LLC - ROBINSON CALCINING PLANT,Unit 02 Kiln 1,Petroleum Coke,0.9009999999999999,percent by weight  expressed as a decimal fraction,8484.6,short tons/month,,,December
128,1000183,2017,P H Glatfelter Company - Chillicothe Fac,B013,Tires,0.6559999999999999,percent by weight  expressed as a decimal fraction,1468.0,short tons/month,,,October
129,1000183,2017,P H Glatfelter Company - Chillicothe Fac,B013,Tires,0.9009999999999999,percent by weight  expressed as a decimal fraction,1287.0,short tons/month,,,November
130,1005707,2017,AMALGAMATED SUGAR CO LLC,S-B3,Bituminous,0.0,percent by weight  expressed as a decimal fraction,0.0,short tons/month,,,April
131,1005707,2017,AMALGAMATED SUGAR CO LLC,S-B3,Bituminous,0.0,percent by weight  expressed as a decimal fraction,0.0,short tons/month,,,July
132,1004965,2017,UNITED STATES PIPE & FOUNDRY CO LLC,GP-Combustion and Annealing,Coal Coke,0.9178,percent by weight  expressed as a decimal fraction,691.9,short tons/month,,,March
133,1004965,2017,UNITED STATES PIPE & FOUNDRY CO LLC,GP-Combustion and Annealing,Coal Coke,0.9177,percent by weight  expressed as a decimal fraction,479.4,short tons/month,,,April
134,1004965,2017,UNITED STATES PIPE & FOUNDRY CO LLC,GP-Combustion and Annealing,Coal Coke,0.9158,percent by weight  expressed as a decimal fraction,472.2,short tons/month,,,September
135,1004965,2017,UNITED STATES PIPE & FOUNDRY CO LLC,GP-Combustion and Annealing,Coal Coke,0.9192,percent by weight  expressed as a decimal fraction,493.96,short tons/month,,,November
136,1004719,2017,CHENA POWER PLANT,Chena 3,Subbituminous,0.4027,percent by weight  expressed as a decimal fraction,1842.0,short tons/month,,,February
137,1004719,2017,CHENA POWER PLANT,Chena 3,Subbituminous,0.4332,percent by weight  expressed as a decimal fraction,1954.0,short tons/month,,,April
138,1004719,2017,CHENA POWER PLANT,Chena 3,Subbituminous,0.4265,percent by weight  expressed as a decimal fraction,514.0,short tons/month,,,August
139,1004719,2017,CHENA POWER PLANT,Chena 5,Subbituminous,0.4355,percent by weight  expressed as a decimal fraction,14173.0,short tons/month,,,March
140,1004719,2017,CHENA POWER PLANT,Chena 5,Subbituminous,0.4383,percent by weight  expressed as a decimal fraction,12981.0,short tons/month,,,November
141,1005040,2017,Tata Chemicals (Soda Ash) Partners,C Boiler (GR-2-L),Bituminous,0.5681,percent by weight  expressed as a decimal fraction,17893.83,short tons/month,,,December
142,1005040,2017,Tata Chemicals (Soda Ash) Partners,D Boiler (GR-3-W),Bituminous,0.5621,percent by weight  expressed as a decimal fraction,24631.653,short tons/month,,,January
143,1005040,2017,Tata Chemicals (Soda Ash) Partners,D Boiler (GR-3-W),Bituminous,0.5624,percent by weight  expressed as a decimal fraction,26083.286,short tons/month,,,July
144,1000348,2017,Resolute FP US Inc. - Catawba Operations,08-3705,Tires,0.8146,percent by weight  expressed as a decimal fraction,118.0,short tons/month,,,December
145,1003048,2017,SAPPI FINE PAPER (S.D. WARREN ) MILL,Hogged Fuel Boiler No.2,Tires,0.721,percent by weight  expressed as a decimal fraction,1032.87,short tons/month,,,February
146,1003048,2017,SAPPI FINE PAPER (S.D. WARREN ) MILL,Hogged Fuel Boiler No.2,Tires,0.654,percent by weight  expressed as a decimal fraction,1230.14,short tons/month,,,April
147,1003048,2017,SAPPI FINE PAPER (S.D. WARREN ) MILL,Hogged Fuel Boiler No.2,Tires,0.698,percent by weight  expressed as a decimal fraction,1290.79,short tons/month,,,June
148,1003048,2017,SAPPI FINE PAPER (S.D. WARREN ) MILL,Hogged Fuel Boiler No.2,Tires,0.718,percent by weight  expressed as a decimal fraction,876.81,short tons/month,,,October
149,1003048,2017,SAPPI FINE PAPER (S.D. WARREN ) MILL,Hogged Fuel Boiler No.2,Tires,0.6940000000000001,percent by weight  expressed as a decimal fraction,1697.14,short tons/month,,,December
150,1003703,2017,UNIVERSITY OF MISSOURI MU POWER PLANT,GP-Boilers 789 (EP07  EP08  EP09),Bituminous,0.6289,percent by weight  expressed as a decimal fraction,4073.0,short tons/month,,,March
151,1003703,2017,UNIVERSITY OF MISSOURI MU POWER PLANT,GP-Boilers 789 (EP07  EP08  EP09),Bituminous,0.632,percent by weight  expressed as a decimal fraction,0.0,short tons/month,,,September
152,1003703,2017,UNIVERSITY OF MISSOURI MU POWER PLANT,GP-Boilers 789 (EP07  EP08  EP09),Bituminous,0.6378,percent by weight  expressed as a decimal fraction,0.0,short tons/month,,,October
153,1003703,2017,UNIVERSITY OF MISSOURI MU POWER PLANT,GP-Boilers 789 (EP07  EP08  EP09),Bituminous,0.6296,percent by weight  expressed as a decimal fraction,1613.0,short tons/month,,,December
154,1003703,2017,UNIVERSITY OF MISSOURI MU POWER PLANT,Boiler 10 (EP10),Bituminous,0.6325,percent by weight  expressed as a decimal fraction,46.0,short tons/month,,,August
155,1003703,2017,UNIVERSITY OF MISSOURI MU POWER PLANT,Boiler 10 (EP10),Bituminous,0.632,percent by weight  expressed as a decimal fraction,2126.0,short tons/month,,,September
156,1003703,2017,UNIVERSITY OF MISSOURI MU POWER PLANT,Boiler BFB-1 (EP19),Wood and Wood Residuals (dry basis),0.3308,percent by weight  expressed as a decimal fraction,3556.0,short tons/month,,,March
157,1003703,2017,UNIVERSITY OF MISSOURI MU POWER PLANT,Boiler BFB-1 (EP19),Wood and Wood Residuals (dry basis),0.3156,percent by weight  expressed as a decimal fraction,0.0,short tons/month,,,September
158,1003703,2017,UNIVERSITY OF MISSOURI MU POWER PLANT,Boiler BFB-1 (EP19),Wood and Wood Residuals (dry basis),0.3242,percent by weight  expressed as a decimal fraction,12338.0,short tons/month,,,December
159,1002877,2017,Barrick Goldstrike Mines  Inc.,Roaster 2,Subbituminous,0.6919,percent by weight  expressed as a decimal fraction,108.45,short tons/month,,,May
160,1002877,2017,Barrick Goldstrike Mines  Inc.,Roaster 2,Subbituminous,0.6714,percent by weight  expressed as a decimal fraction,336.5,short tons/month,,,July
161,1002877,2017,Barrick Goldstrike Mines  Inc.,Roaster 2,Subbituminous,0.6833,percent by weight  expressed as a decimal fraction,156.85,short tons/month,,,August
