,FACILITY_ID,REPORTING_YEAR,FACILITY_NAME,UNIT_NAME,FUEL_TYPE,MONTH,CARBON_CONTENT,CARBON_CONTENT_UOM,FUEL_COMBUSTED,FUEL_COMBUSTED_UOM,HIGH_HEAT_VALUE,HIGH_HEAT_VALUE_UOM,MOLECULAR_WEIGHT,MOLECULAR_WEIGHT_UOM
0,1002884,2017,TPC GROUP,Boiler 9,,February,0.6036,kg C per kg,47467860.534935996,scf/month,,,19.44,kg/kg-mole
1,1002884,2017,TPC GROUP,Boiler 9,,December,0.61875,kg C per kg,89949849.647721,scf/month,,,19.375,kg/kg-mole
2,1002884,2017,TPC GROUP,Boiler 8,,January,0.66,kg C per kg,73486275.63718,scf/month,,,18.5,kg/kg-mole
3,1009505,2017,Flint Hills Resources Joliet  LLC,CP-02,Other Biomass Gases,April,0.46299999999999997,kg C per kg,5595150.135,scf/month,,,24.578000000000003,kg/kg-mole
4,1009505,2017,Flint Hills Resources Joliet  LLC,CP-02,Other Biomass Gases,July,0.439,kg C per kg,7192961.546,scf/month,,,25.991999999999997,kg/kg-mole
5,1009505,2017,Flint Hills Resources Joliet  LLC,CP-02,Other Biomass Gases,November,0.436,kg C per kg,4983538.391,scf/month,,,25.127,kg/kg-mole
6,1004368,2017,INEOS CHOCOLATE BAYOU PLANT,DB-105,Fuel Gas,March,0.7223,kg C per kg,305283531.0,scf/month,,,13.8937,kg/kg-mole
7,1004368,2017,INEOS CHOCOLATE BAYOU PLANT,DB-105,Fuel Gas,April,0.7223,kg C per kg,305283531.0,scf/month,,,13.8937,kg/kg-mole
8,1004368,2017,INEOS CHOCOLATE BAYOU PLANT,DB-108,Fuel Gas,September,0.7223,kg C per kg,323331934.0,scf/month,,,13.8937,kg/kg-mole
9,1004368,2017,INEOS CHOCOLATE BAYOU PLANT,DDB-105,Fuel Gas,April,0.6865,kg C per kg,372379302.0,scf/month,,,10.4802,kg/kg-mole
10,1004368,2017,INEOS CHOCOLATE BAYOU PLANT,DDB-105,Fuel Gas,July,0.6865,kg C per kg,372379302.0,scf/month,,,10.4802,kg/kg-mole
11,1004208,2017,BASF CORP - GEISMAR SITE,EQT0311,Fuel Gas,February,0.41564948,,6367000.0,,,,13.408270592000001,
12,1004208,2017,BASF CORP - GEISMAR SITE,EQT0311,Fuel Gas,March,0.41446911,,23245000.0,,,,12.464271858,
13,1004208,2017,BASF CORP - GEISMAR SITE,EQT0311,Fuel Gas,April,0.42091419,,5612000.0,,,,11.336298087000001,
14,1004208,2017,BASF CORP - GEISMAR SITE,EQT0311,Fuel Gas,September,0.42146785,,11438000.0,,,,13.275977459000002,
15,1004208,2017,BASF CORP - GEISMAR SITE,EQT0311,Fuel Gas,December,0.41729727,,1211500.0,,,,13.097762275,
16,1004208,2017,BASF CORP - GEISMAR SITE,EQT161,Fuel Gas,April,0.42091419,,18106500.0,,,,11.336298087000001,
17,1004208,2017,BASF CORP - GEISMAR SITE,EQT161,Fuel Gas,December,0.41729727,,5119875.0,,,,13.097762275,
18,1004208,2017,BASF CORP - GEISMAR SITE,EQT0318,Fuel Gas,April,0.42091419,,503180000.0,,,,11.336298087000001,
