,naics_sub,Eboiler
0,311,30435937.48280482
1,312,2490991.2625583983
2,313,736315.9894714598
3,314,524586.7389242288
4,315,61025.41077897285
5,321,3293273.4395405687
6,322,16922453.602905557
7,324,28495065.501719512
8,325,36705854.67205796
9,326,2503110.7378781135
10,327,67496.25123374446
11,331,5458218.842980054
12,332,337851.3913277059
13,333,522737.39209411835
14,336,2240809.8327670293
15,337,63253.33801157096
16,339,101781.3076547788
