naics,TBtu_new,TBtu_old,Diff
311111,3.446549393,3.446549393,0
311119,6.209234404,6.209234404,0
311211,24.52057873,24.45763439,-0.002573607
311212,10.94864757,10.94864757,0
311213,4.808583674,4.808583674,0
311221,221.5963019,221.5963019,0
311224,51.1493731,51.47530073,0.006331729
311225,15.48042092,15.48042092,0
311230,24.29386398,24.29386398,0
311313,53.64495205,53.64495205,0
311314,87.04092084,87.04092084,0
311340,3.337368021,3.337368021,0
311351,1.01362146,1.01362146,0
311352,12.79017027,12.79017027,0
311411,23.71120653,23.71120653,0
311412,31.8677122,31.8677122,0
311421,30.75902855,30.75902855,0
311422,5.471793212,5.471793212,0
311423,8.263429468,8.263429468,0
311511,19.82521092,19.82521092,0
311512,0.647380349,0.647380349,0
311513,24.40304984,24.40304984,0
311514,10.6239746,10.6239746,0
311520,16.10374294,16.10374294,0
311611,41.0135612,41.0135612,0
311612,30.89715569,30.89715569,0
311613,18.9328784,18.9328784,0
311615,47.47145569,47.47145569,0
311710,5.151925695,5.151925695,0
311811,5.288819881,5.288819881,0
311812,21.23609475,21.23609475,0
311813,3.781774837,3.781774837,0
311821,8.867021664,8.867021664,0
311824,3.106067698,3.106067698,0
311830,3.080183146,3.080183146,0
311911,3.389118559,3.389118559,0
311919,11.32657315,11.32657315,0
311920,10.55416775,10.55416775,0
311930,0.972674645,0.972674645,0
311941,2.352288365,2.352288365,0
311942,9.562185831,9.562185831,0
311991,10.01258015,10.01258015,0
311999,10.76426709,10.76426709,0
312111,18.54986241,18.54986241,0
312112,2.09488151,2.09488151,0
312113,0.424663724,0.424663724,0
312120,21.33660071,21.33660071,0
312130,8.416653713,8.416653713,0
312140,7.641214879,9.663490319,0.209269671
312230,8.957411878,8.957411878,0
313110,8.210431422,8.210431422,0
313210,11.54912433,11.54912433,0
313220,1.367914467,1.367914467,0
313230,8.769238507,8.769238507,0
313240,2.374829653,2.374829653,0
313310,9.51483339,9.51483339,0
313320,1.837187384,1.837187384,0
314110,8.43090024,8.43090024,0
314120,2.203644062,2.203644062,0
314910,1.43898634,1.43898634,0
314994,0.449682145,0.449682145,0
314999,3.504687383,3.504687383,0
315110,0.600937047,0.600937047,0
315190,0.026429913,0.026429913,0
315210,0.323434651,0.323434651,0
315220,0.394376176,0.394376176,0
315240,0.082547644,0.082547644,0
315280,0.09089797,0.09089797,0
315990,0.138113674,0.138113674,0
321113,109.9284925,109.9284925,0
321114,5.764963154,5.764963154,0
321211,14.87816328,14.87816328,0
321212,26.31325409,26.31325409,0
321213,3.400457951,3.400457951,0
321214,7.959838056,7.959838056,0
321219,84.19749595,84.19749595,0
321911,23.02806524,23.02806524,0
321912,11.26023502,11.26023502,0
321918,10.81242089,10.81242089,0
321920,3.453015359,3.453015359,0
321991,2.526957494,2.526957494,0
321992,1.413251026,1.413251026,0
321999,2.342736893,2.342736893,0
322110,489.0992846,489.0992846,2.10942E-15
322121,869.9885688,871.2194399,0.001412814
322122,65.86882534,65.86882534,0
322130,802.6346215,802.6346215,0
322211,11.35580806,11.35580806,0
322212,6.2745031,6.2745031,0
322219,10.02030432,10.02030432,0
322220,12.08382123,12.08382123,0
322230,3.465447011,3.465447011,0
322291,15.25637532,16.40171827,0.069830669
322299,3.438332184,3.438332184,0
324110,2205.439047,2205.60775,7.64886E-05
324121,45.45912328,45.45912328,0
324122,10.71218782,10.71218782,0
324191,12.19705104,12.19705104,0
324199,68.94141723,68.94141723,0
325110,378.225217,378.225217,0
325120,61.57437962,61.57437962,0
325130,16.55265829,16.55265829,0
325180,355.3571822,355.3571822,0
325193,525.993654,899.3471577,0.415138359
325194,38.25126432,38.25126432,0
325199,592.5555801,592.5555801,0
325211,465.6722405,465.6722405,0
325212,34.53566995,34.53566995,0
325220,35.66115442,35.66115442,0
325311,175.1950674,175.1950674,0
325312,14.49920235,14.49920235,0
325314,1.507125323,1.507125323,0
325320,9.921369992,9.921369992,0
325411,12.28986182,12.28986182,0
325412,36.40927267,36.40927267,0
325413,7.68543431,7.68543431,0
325414,13.24937484,13.24937484,0
325510,15.74919543,15.74919543,0
325520,8.80034594,8.80034594,0
325611,24.3951607,24.3951607,0
325612,9.239003469,9.239003469,0
325613,5.68638848,5.68638848,0
325620,59.1561221,59.1561221,0
325910,10.15026578,10.15026578,0
325920,8.869656719,8.869656719,0
325991,7.065004535,7.065004535,0
325992,5.432019144,5.432019144,0
325998,25.21633302,25.21633302,0
326111,2.771658082,2.771658082,0
326112,2.819131286,2.819131286,0
326113,9.073350357,9.073350357,0
326121,2.693642283,2.693642283,0
326122,1.503900246,1.503900246,0
326130,1.257786095,1.257786095,0
326140,3.286111148,3.286111148,0
326150,1.571721352,1.571721352,0
326160,1.669818639,1.669818639,0
326191,1.036910783,1.036910783,0
326199,30.4855607,30.4855607,0
326211,11.64298869,11.64298869,0
326212,0.210661071,0.210661071,0
326220,1.643841494,1.643841494,0
326291,2.747064503,2.747064503,0
326299,2.883071143,2.883071143,0
327110,10.32917822,10.32917822,0
327120,35.79331462,35.79331462,0
327211,55.40290577,55.40290577,0
327212,20.09245982,20.09245982,0
327213,55.58278013,55.58278013,0
327215,9.90485858,9.90485858,0
327310,244.8984058,244.8984058,0
327320,8.300306809,8.300306809,0
327331,2.872026772,2.872026772,0
327332,1.151899411,1.151899411,0
327390,17.86994542,17.86994542,0
327410,123.9446338,123.9446338,0
327420,65.00594865,65.00594865,0
327910,11.07494084,11.07494084,0
327991,6.754935263,6.754935263,0
327992,15.32670268,15.32670268,0
327993,26.11438646,26.11438646,0
327999,4.31361892,4.31361892,0
331110,600.7905145,600.7905145,0
331210,18.45372752,18.45372752,0
331221,17.02942331,17.02942331,0
331222,7.203437061,7.203437061,0
331313,65.06778874,65.06778874,0
331314,27.36524057,27.36524057,0
331315,38.44655321,38.44655321,0
331318,13.84869455,13.84869455,0
331410,30.48546196,30.48546196,0
331420,7.942457836,7.942457836,0
331491,8.417748418,8.417748418,0
331492,7.507776627,7.507776627,0
331511,27.1897533,27.1897533,0
331512,5.191837418,5.191837418,0
331513,4.997545348,4.997545348,0
331523,13.40856369,13.40856369,0
331524,8.003155347,7.508769275,-0.065841159
331529,2.367357147,2.367357147,0
332111,5.439856549,5.439856549,0
332112,2.895491121,2.895491121,0
332114,3.343689471,3.343689471,0
332117,0.570286495,0.570286495,0
332119,3.133243664,3.133243664,0
332215,1.542302062,1.542302062,0
332216,2.670647172,2.670647172,0
332311,1.475576794,1.475576794,0
332312,7.981044115,7.981044115,0
332313,1.856209715,1.856209715,0
332321,8.027925994,8.027925994,0
332322,7.12451006,7.12451006,0
332323,1.609042625,1.609042625,0
332410,2.957510038,2.957510038,0
332420,2.268405692,2.268405692,0
332431,1.146233405,1.146233405,0
332439,1.310137305,1.310137305,0
332510,3.003750123,3.003750123,0
332613,1.058668681,1.058668681,0
332618,1.482386993,1.482386993,0
332710,12.06361482,12.06361482,0
332721,6.398292607,6.398292607,0
332722,4.504642431,4.504642431,0
332811,1.73272855,1.73272855,0
332812,4.67588177,4.67588177,0
332813,5.556891477,5.556891477,0
332911,5.717969307,5.717969307,0
332912,10.39671127,10.39671127,0
332913,0.855663199,0.855663199,0
332919,1.089919351,1.089919351,0
332991,3.303142737,3.303142737,0
332992,7.407518981,7.407518981,0
332993,3.48464105,3.48464105,0
332994,3.666557616,3.666557616,0
332996,3.072739564,3.072739564,0
332999,5.00930883,5.00930883,0
333111,3.760578969,3.760578969,0
333112,0.801596266,0.801596266,0
333120,5.583612108,5.583612108,0
333131,0.468852529,0.468852529,0
333132,1.105956679,1.105956679,0
333241,0.418384199,0.418384199,0
333242,0.384043877,0.384043877,0
333243,0.29446375,0.29446375,0
333244,0.190697232,0.190697232,0
333249,1.230826852,1.230826852,0
333314,0.297670818,0.297670818,0
333316,0.442973048,0.442973048,0
333318,1.674700317,1.674700317,0
333413,0.579695607,0.579695607,0
333414,0.310644998,0.310644998,0
333415,4.485137704,4.485137704,0
333511,1.667791016,1.667791016,0
333514,1.320699555,1.320699555,0
333515,0.680385107,0.680385107,0
333517,0.76695642,0.76695642,0
333519,0.599911944,0.599911944,0
333611,2.025196805,2.025196805,0
333612,0.935172664,0.935172664,0
333613,0.393459543,0.393459543,0
333618,2.30795875,2.30795875,0
333911,1.043628366,1.043628366,0
333912,1.040586053,1.040586053,0
333913,0.18133563,0.18133563,0
333921,0.168336493,0.168336493,0
333922,0.896595212,0.896595212,0
333923,0.537794382,0.537794382,0
333924,0.770227611,0.770227611,0
333991,0.179897207,0.179897207,0
333992,0.953829765,0.953829765,0
333993,0.571379831,0.571379831,0
333994,0.259405636,0.259405636,0
333995,0.849053852,0.849053852,0
333996,0.318011577,0.318011577,0
333997,0.088872144,0.088872144,0
333999,1.206894742,1.206894742,0
336111,24.96263398,24.96263398,0
336112,27.58279587,27.58279587,0
336120,1.683471583,1.683471583,0
336211,2.659584646,2.659584646,0
336212,1.449354326,1.449354326,0
336213,0.620369211,0.620369211,0
336214,2.013227888,2.013227888,0
336310,2.243737804,2.243737804,0
336320,2.047678648,2.047678648,0
336330,1.341088225,1.341088225,0
336340,0.72048597,0.72048597,0
336350,3.070532655,3.070532655,0
336360,1.786088641,1.786088641,0
336370,3.101394844,3.101394844,0
336390,5.013819449,5.252510014,0.045443143
336411,8.339078399,8.339078399,0
336412,9.020945069,9.020945069,0
336413,9.173262915,9.173262915,0
336414,1.667340598,1.667340598,0
336415,1.670859821,1.670859821,0
336419,0.55367927,0.55367927,0
336510,2.414796435,2.414796435,0
336611,4.727149407,4.727149407,0
336612,1.282899901,1.282899901,0
336991,0.818193607,0.818193607,0
336992,0.677136119,0.677136119,0
336999,0.844369926,0.844369926,0
337110,2.630768148,2.630768148,0
337121,2.942072188,2.942072188,0
337122,1.118254869,1.118254869,0
337124,0.216922746,0.216922746,0
337125,0.058023853,0.058023853,0
337127,0.502086962,0.502086962,0
337211,0.533939232,0.533939232,0
337212,0.394695578,0.394695578,0
337214,1.662245393,1.662245393,0
337215,0.710439938,0.710439938,0
337910,0.388229643,0.388229643,0
337920,0.318522618,0.318522618,0
339112,4.540946941,4.540946941,0
339113,4.179204703,4.179204703,0
339114,0.335607801,0.335607801,0
339115,1.4233675,1.4233675,0
339116,0.818319706,0.818319706,0
339910,1.036946876,1.036946876,0
339920,0.87584059,0.87584059,0
339930,0.108436162,0.108436162,0
339940,0.378149809,0.378149809,0
339950,1.780567308,1.780567308,0
339991,1.201448383,1.201448383,0
339992,0.481766798,0.481766798,0
339993,0.0871115,0.0871115,0
339994,0.281165334,0.281165334,0
339995,0.128663069,0.128663069,0
339999,3.616541753,3.616541753,0
